出現形	正解	予測
左膝窩部痛	膝窩部痛	症候性そう痒症
非浸潤性尿路上皮癌	尿管尿路上皮癌	胸膜播種
下咽頭がん	下咽頭癌	内反小趾
両上肢痺れ	上肢しびれ	内反小趾
混合性肝癌	肝癌	前腕血栓性静脈炎
甲状腺痛	甲状腺炎	角膜上皮損傷
少量血便	血便	膀胱白板症
脳梗塞有	脳梗塞	第４趾有棘細胞癌
痕発赤	発赤	完全大血管転位症１型
不消化便	消化不良性下痢	化膿性リンパ節炎
末梢性めまい	めまい症	急性顎骨骨髄炎
左上腕骨肉腫	上腕骨骨肉腫	多尿
四肢型運動失調	運動失調	症候性そう痒症
産生胃癌	胃癌	突発性咽頭出血
下肢冷感軽度	下肢冷感	内反小趾
左室内同期不全	左室不全	化膿性リンパ節炎
左脛腓骨骨折	腓骨骨折	多尿
漿液性腺腫	卵巣漿液性腺腫	突発性咽頭出血
日本海裂頭条虫	日本海裂頭条虫症	第４趾有棘細胞癌
先天性脳血管異常	脳動静脈奇形	甲状腺出血
臀部皮疹	発疹	若年性特発性関節炎・肩関節
歩行時軽度跛行	跛行	症候性そう痒症
心室中隔扁平化	心室中隔欠損症	サイトメガロウイルス脊髄炎
フルニエ壊疽	外陰部壊死性筋膜炎	多尿
肝芽腫再発	肝芽腫	前足部痛
状血管腫	血管腫	床形態歯周治療用装置破損
卵巣癌破裂	卵巣癌	若年者キーンベック病
右下腿疼痛	下腿痛	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
軽度眼球突出	眼球突出症	内反小趾
前頭葉障害	前頭葉症候群	内反小趾
歯牙損傷	切歯破折	多尿
両側乳糜胸水	胸水貯留	総胆管のう腫
肺門部リンパ節腫大	肺門リンパ節腫脹	床形態歯周治療用装置破損
麻疹罹患歴	麻疹	１型糖尿病性高コレステロール血症
尿漏れ	尿失禁症	視路疾患
心膜播種	腹膜播種	肝腫瘤
髄液播種	腹膜播種	肝腫瘤
左腎動脈狭窄症	腎動脈狭窄症	眼瞼異物残留
体動時創部痛	術創部痛	内反小趾
後頭部皮下血腫	頭部皮下血腫	糖原病
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	胸膜播種
篩骨蜂巣	篩骨洞炎	腰椎腫瘍
左退形成性星細胞腫	退形成性星細胞腫	産科的創傷の血腫
仮性動脈瘤切除	偽性動脈瘤	産科的創傷の血腫
鼻中隔血腫	血腫	突発性咽頭出血
左嗅裂ポリープ	ポリープ	突発性咽頭出血
労作時疲労	疲労感	症候性そう痒症
不定愁訴多	不定愁訴症	総胆管のう腫
軽度失調性構音障害	構音障害	症候性そう痒症
びらんからの出血	出血	内反小趾
動揺性精神神経症状	神経症	症候性そう痒症
過呼吸気味	過換気症	内側半月板断裂
真菌性感染性心内膜炎	細菌性心内膜炎	膀胱内異物
気道狭窄音	気道狭窄	化膿性リンパ節炎
未分類関節炎	関節炎	甲状腺出血
左視床出血	視床出血	手掌部皮下腫瘤
骨突出部発赤	発赤	内反小趾
神経症性うつ病	抑うつ神経症	躁病発作
右浸潤影	胸部異常陰影	むちうち損傷
四肢近位筋筋力低下	筋力低下	甲状腺出血
左耳後部腫瘤	耳後部腫瘤	内反小趾
右乳腺良性腫瘍	乳腺腫瘍	肝門部リンパ節転移
左尿管結石性腎盂腎炎	結石性腎盂腎炎	眼瞼異物残留
イレウス気味	偽性イレウス	胸膜播種
筋力低下可能性	筋力低下	甲状腺出血
咽喉頭違和感	咽喉頭異常感症	症候性そう痒症
前立腺癌死	前立腺癌	若年者キーンベック病
再度皮疹	発疹	斜台部脊索腫
左肩腱板損傷	肩腱板損傷	産科的創傷の血腫
低形成	骨髄低形成	内反小趾
再脱臼	脱臼	第４趾有棘細胞癌
左肺動脈狭窄症	肺動脈狭窄症	サイトメガロウイルス脊髄炎
肺動脈弁上狭窄	肺動脈弁上狭窄症	サイトメガロウイルス脊髄炎
後頸部発赤	発赤	内反小趾
血管原性浮腫	浮腫	視路疾患
偽粘液腫	粘液腫	糖原病
毛包向性菌状息肉症	菌状息肉症	多尿
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	視路疾患
嚢胞様腫瘤像	腫瘤	若年者キーンベック病
右足不随意運動	不随意運動症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
婦人科癌	癌	抗生物質起因性腸炎
両側眼振	眼振	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
爪水虫	爪白癬	膀胱白板症
子宮体癌Ｉａ期	子宮体癌	突発性咽頭出血
過活動型せん妄	せん妄	化膿性リンパ節炎
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	総胆管のう腫
ＢＰＳＤ	認知症に重なったせん妄	視路疾患
進行性核上麻痺	進行性核上性麻痺	斜台部脊索腫
汎発性水痘感染症	水痘	化膿性リンパ節炎
えん下障害	嚥下障害	化膿性リンパ節炎
左上腕悪性黒色腫	上腕部悪性黒色腫	内反小趾
左側頭葉挫傷	脳挫傷	多尿
虚血性肝炎	肝炎	視路疾患
重症敗血症	敗血症	甲状腺出血
幽門前部狭窄	幽門狭窄症	ヘルペスウイルス性湿疹
圧迫移植部ネクローシス	壊死	床形態歯周治療用装置破損
子宮頸癌子宮頚癌	子宮頚癌	産科的創傷の血腫
舌乾燥	口腔乾燥症	多尿
足痛い	足痛	内反小趾
円形紅斑	紅斑症	内反小趾
左眼後発性白内障	白内障	膀胱内異物
徐脈気味	徐脈	症候性そう痒症
境界性パーソナリティ障害	境界型パーソナリティ障害	膀胱白板症
鼻骨折	鼻骨骨折	多尿
膵尾部腫瘤性病変	膵腫瘤	若年者キーンベック病
重症腸炎	腸炎	膀胱白板症
左大腿骨転子下骨折	転子下骨折	多尿
左低形成腎	低形成腎	視路疾患
肺野すりガラス状陰影	肺野異常陰影	ＨＴＬＶ−１感染症
アテローム性血栓性脳梗塞	血栓性脳梗塞	産科的創傷の血腫
結腸癌肝転移	転移性肝癌	前足部痛
診察時皮疹	発疹	膀胱白板症
切開関連性心房粗動	心房粗動	甲状腺出血
硬性白斑	白斑	内反小趾
術後不整脈	不整脈	症候性そう痒症
広範囲脊柱管狭窄症	広範脊柱管狭窄症	サイトメガロウイルス脊髄炎
中～低分化肝細胞癌	肝細胞癌	突発性咽頭出血
起床時咳嗽	咳	症候性そう痒症
腰骨骨折	腰椎骨折	多尿
血性腹水貯留	腹水症	膀胱白板症
心理的不安	不安障害	症候性そう痒症
カンジダ肺炎	肺カンジダ症	化膿性リンパ節炎
右小細胞癌	小細胞肺癌	若年者キーンベック病
頬部悪性腫瘍	頬部腫瘍	大動脈弁狭窄症兼三尖弁閉鎖不全症
多源性ＰＶＣ散発	心室期外収縮	ＨＴＬＶ−１感染症
原発性甲状腺機能低下	甲状腺機能低下症	化膿性リンパ節炎
ヨードアレルギー	ヨード過敏症	化膿性リンパ節炎
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	産科的創傷の血腫
顔面形成	顔面形成異常	多尿
活動性肝炎	肝炎	視路疾患
インフルエンザ陽性	インフルエンザ	視路疾患
眼球結膜浮腫	結膜浮腫	ＴＦＣＣ損傷
排便なし	便秘症	膀胱白板症
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	視路疾患
顔面神経痛	三叉神経痛	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
多発肺膿瘍	肺膿瘍	胸膜播種
疣贅様構造物	疣贅	症候性そう痒症
アルコ−ル性肝硬変	肝硬変症	眼瞼異物残留
皮質層状壊死	壊死	多尿
発熱随伴症状	発熱	肺活量減少
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	眼瞼異物残留
両下肢深部静脈血栓症	下肢静脈血栓症	内反小趾
右上腕骨近位端骨折	上腕骨近位端骨折	多尿
脳炎脳症	脳症	膀胱白板症
辺縁性脳炎	脳炎	真性性腺欠如
易疲労性強い	易疲労感	総胆管のう腫
せん妄生	せん妄	特発性発疹
右第３趾爪囲炎	爪囲炎	網膜静脈血栓症
多発縦隔リンパ節転移	縦隔リンパ節転移	慢性歯肉炎
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	化膿性リンパ節炎
圧迫時疼痛	疼痛	症候性そう痒症
症型Ａ群溶連菌感染症	溶連菌感染症	皮下唇裂
末梢肺動脈塞栓症	動脈塞栓症	眼瞼異物残留
歩容困難	歩行障害	内側半月板断裂
脳室出血	出血	第４趾有棘細胞癌
顔面痺れ	しびれ感	内反小趾
尿失禁状態	尿失禁症	胸膜播種
重度失調性構音障害	構音障害	症候性そう痒症
卵巣癌Ⅲｃ期	卵巣癌	若年者キーンベック病
低血糖鞘状	低血糖	膀胱白板症
発赤潰瘍	発赤	多尿
左下肺浸潤影	肺部異常陰影	むちうち損傷
右大脳動脈未破裂動脈瘤	脳動脈瘤	産科的創傷の血腫
失語正常	失語症	躁病発作
先週頭痛	頭痛	内反小趾
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	内反小趾
失語持続	失語症	症候性そう痒症
ＧＣＡ	巨細胞動脈炎	斜台部脊索腫
大動脈弁硬化症	大動脈弁狭窄症	産科的創傷の血腫
多発筋炎	多発性筋炎	甲状腺出血
呼吸促迫症状	呼吸促迫	肺活量減少
大腿骨骨頭壊死	大腿骨頭壊死	多尿
呼気喘鳴	喘鳴	症候性そう痒症
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	傍矢状洞髄膜腫
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	化膿性リンパ節炎
次週左気胸	気胸	症候性そう痒症
内分泌機能不全	内分泌機能異常	化膿性リンパ節炎
熱	発熱	膀胱白板症
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	胸膜播種
軽度音声障害	音声障害	肺活量減少
緑膿菌腸炎	緑膿菌性腸炎	肺活量減少
ドレーン出血	出血	第４趾有棘細胞癌
副鼻腔転移	副鼻腔癌	手掌部皮下腫瘤
原発不明癌頸部転移	原発不明癌	産科的創傷の血腫
発熱中	発熱	肺活量減少
再発腫瘤	腫瘤	第４趾有棘細胞癌
右錐体路障害	錐体路障害	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
犬吠様咳嗽	咳	症候性そう痒症
両下肢筋痛	下肢筋肉痛	内反小趾
左室ブロック波形	心電図異常	内反小趾
有痛性腫瘤	腫瘤	内反小趾
難治性冠攣縮性狭心症	冠攣縮性狭心症	症候性そう痒症
起床時頭痛	頭痛	内反小趾
Ⅱ型房室ブロック	房室ブロック	サイトメガロウイルス脊髄炎
眼白内障	白内障	膀胱内異物
慢性下気道感染	急性気管支炎	子宮線維症
乳頭様腎盂腫瘍	腎盂乳頭状癌	突発性咽頭出血
喀痰付着	喀痰	膀胱白板症
両側下腿潰瘍	下腿皮膚潰瘍	多尿
心肺停止後蘇生	心肺停止	肺活量減少
ＳＣＤ	脊髄小脳変性症	胸膜播種
無症候性腸アメーバ症	腸アメーバ症	胸膜播種
手首痛	手部痛	内反小趾
頸部食道癌	頚部食道癌	産科的創傷の血腫
症候性てんかん発症	症候性てんかん	化膿性リンパ節炎
左腎血管腫	腎血管腫	前足部痛
地誌的失認	失認	症候性そう痒症
命令性幻聴	幻聴	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
子宮体癌Ⅱ期	子宮体癌	抗生物質起因性腸炎
両側副腎腫瘍	副腎腫瘍	前足部痛
左顔面神経麻痺症状	顔面神経麻痺	内反小趾
左顔面痛覚障害	片側痛覚鈍麻	角膜上皮損傷
顎部痛	顎痛	内反小趾
元々疼痛	疼痛	症候性そう痒症
粘膿性鼻汁	鼻汁	視路疾患
膣原発横紋筋肉腫	横紋筋肉腫	産科的創傷の血腫
卵巣嚢腫ＯＰ	卵巣のう腫	前足部痛
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	化膿性リンパ節炎
子宮筋肉腫	子宮肉腫	産科的創傷の血腫
肺血管陰影増強	肺血管疾患	むちうち損傷
頭頸部放線菌症	放線菌症	多尿
腎機能障害	腎機能低下	視路疾患
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	胸膜播種
冠動脈−肺動脈瘻	肺動脈瘻	サイトメガロウイルス脊髄炎
嚥下時疼痛	嚥下痛	症候性そう痒症
術後創感染	術後膿瘍	糖原病
大腸ポリープ後	大腸ポリープ	胸膜播種
右下葉扁平上皮癌	下葉肺扁平上皮癌	若年者キーンベック病
咳嗽法	咳	症候性そう痒症
高リスク前立腺癌	前立腺癌	突発性咽頭出血
門脈圧亢進	門脈圧亢進症	内反小趾
認知面低下	軽度認知障害	症候性そう痒症
ノカルジア	ノカルジア症	多尿
右人工膝関節感染	人工膝関節感染	腎脂肪腫
膿梗塞	脳梗塞	床形態歯周治療用装置破損
下大静脈狭窄	大静脈狭窄症	内反小趾
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	第４趾有棘細胞癌
左横隔膜弛緩症	横隔膜弛緩症	症候性そう痒症
火傷	熱傷	多尿
入眠困難感	不眠症	症候性そう痒症
非定型カルチノイド腫瘍	カルチノイド	若年者キーンベック病
軽度食欲低下	食欲不振	膀胱白板症
尿管結石有	尿管結石症	新生児一過性低血糖症
両下腿壊疽性膿皮症様潰瘍	膿皮症	多尿
冠攣縮型狭心症	冠攣縮性狭心症	第４趾有棘細胞癌
恥骨骨髄炎	骨髄炎	持続性蛋白尿
かすみ目	視力低下	完全大血管転位症１型
眩暈消失	めまい	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
手指関節腫脹	関節炎	多尿
ＳＰＮ	充実性偽乳頭状腫瘍	胸膜播種
夜間嘔気	嘔気	症候性そう痒症
左足背発赤	下腿発赤	完全大血管転位症１型
女性器クラミジア感染症	クラミジア感染症	化膿性リンパ節炎
血液凝固障害	血液凝固異常	床形態歯周治療用装置破損
慢性的な呼吸困難	呼吸困難	内側半月板断裂
右肺下葉肺炎	肺炎	むちうち損傷
低酸素虚血性脳症	低酸素性脳症	内側半月板断裂
左大葉性肺炎	大葉性肺炎	化膿性リンパ節炎
膵臓癌術後再発	膵癌	若年者キーンベック病
足底湿疹	足湿疹	斜台部脊索腫
歩行ふらつき	めまい	膀胱白板症
結腸縫合不全	縫合不全	顎下腺萎縮
多発肝血管腫	多発性肝血管腫	前足部痛
紅色腫瘤	腫瘤	多尿
気管支閉鎖症	気管支閉鎖	内反小趾
神経アミロイドーシス	アミロイドーシス	傍矢状洞髄膜腫
夜疼痛	疼痛	症候性そう痒症
咽頭粘膜発赤	発赤	内反小趾
時々不整脈	不整脈	甲状腺出血
多発性リンパ節転移	多部位リンパ節転移	慢性歯肉炎
新生児死亡	原因不明の死亡	多尿
最近花粉症	花粉症	甲状腺出血
食道空腸吻合部狭窄	吻合部狭窄	第４趾有棘細胞癌
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	膀胱白板症
右頬部擦過傷	頬部擦過創	内反小趾
右肺下葉癌	下葉肺癌	ＨＴＬＶ−１感染症
腎結石多発	腎結石症	新生児一過性低血糖症
ＥＢウイルス初感染	ＥＢウイルス感染症	化膿性リンパ節炎
外表奇形	奇形	グラム陽性桿菌感染症
急性膵臓炎	急性膵炎	視路疾患
Ｉｓｐポリープ	大腸ポリープ	静脈瘤性動脈瘤
咽頭部発赤	発赤	内反小趾
頭部腫瘍	頭部皮下腫瘍	若年者キーンベック病
遅発性発疹	発疹	化膿性リンパ節炎
肺炎悪化	肺炎	子宮線維症
朝痰	喀痰	中指末節骨骨折
子宮体癌Ⅳ期	子宮体癌	突発性咽頭出血
骨外腫瘤形成	腫瘤	多尿
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	突発性咽頭出血
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	正中頚のう胞
左下副甲状腺腺腫	副甲状腺腺腫	臍帯卵膜付着による新生児の障害
単形性ＶＴ	非持続性心室頻拍	サイトメガロウイルス脊髄炎
特発性心室細動	心室細動	顔面メルケル細胞癌
高脂血症高脂血症	高脂血症	視路疾患
白色調腫瘍	腫瘍	床形態歯周治療用装置破損
左頬部有棘細胞癌	頬部有棘細胞癌	若年者キーンベック病
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	内反小趾
脊柱起立筋膿瘍	筋膿瘍	床形態歯周治療用装置破損
左踵骨骨折	踵骨骨折	多尿
胃癌幽門狭窄	幽門狭窄症	抗生物質起因性腸炎
拡張能障害	心不全	視路疾患
小腸静脈瘤破裂	食道静脈瘤破裂	第４趾有棘細胞癌
右上肢振戦	一側上肢振戦	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
中枢性甲状腺機能低下症	甲状腺機能低下症	子宮線維症
左肺動脈閉塞	肺動脈狭窄症	サイトメガロウイルス脊髄炎
単純性網膜症	網膜症	眼窩内粘液腫
両眼性複視	複視	静脈内膜炎
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	胸膜播種
右胸腔内腫瘍	腫瘍	臍帯卵膜付着による新生児の障害
尿もれ	尿失禁症	視路疾患
下肢筋力低下自覚	筋力低下	甲状腺出血
右足静脈瘤	静脈瘤	内反小趾
上気道浮腫	咽頭浮腫	視路疾患
複雑型熱性痙攣	熱性痙攣	内反小趾
吻合部浮腫	浮腫	完全大血管転位症１型
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	臍帯卵膜付着による新生児の障害
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	化膿性リンパ節炎
子宮頸部頸管狭窄	子宮頚管狭窄症	産科的創傷の血腫
呼吸喘鳴	喘鳴	症候性そう痒症
口腔内乾燥	口腔乾燥症	多尿
脊椎管狭窄症	脊柱管狭窄症	総胆管のう腫
ヘルペス髄膜炎	髄膜炎	膀胱白板症
左股関節破壊	股関節症	多尿
左前庭障害	前庭障害	グラム陽性桿菌感染症
膠原繊維性腸炎	腸炎	床形態歯周治療用装置破損
食道期軽度障害	嚥下障害	気道閉塞
右外腸骨静脈狭窄	静脈狭窄	産科的創傷の血腫
妊娠発覚	妊娠	急性顎骨骨髄炎
両膝関節症	膝関節症	甲状腺出血
類もやもや病	もやもや病	化膿性リンパ節炎
呼内疾患ベース肺炎	肺炎	子宮線維症
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	第４趾有棘細胞癌
白色粘性痰	喀痰	膀胱白板症
食道癌２病変	食道癌	抗生物質起因性腸炎
右卵巣奇形腫	卵巣奇形腫	若年者キーンベック病
感冒罹患	感冒	膀胱白板症
血腫像	血腫	床形態歯周治療用装置破損
ｌｙｍｐｈｏｍａ	悪性リンパ腫	胸膜播種
左足首骨折	足関節骨折	多尿
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	子宮線維症
眼振誘発	眼振	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
急性ウイルス性脳炎	ウイルス性脳炎	膀胱白板症
掻痒等	そう痒	急性顎骨骨髄炎
労作時呼吸困難感軽度	労作時呼吸困難	症候性そう痒症
逆流性食道炎症状	逆流性食道炎	化膿性リンパ節炎
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	急性小腸虚血
子宮筋腫大	子宮筋腫	産科的創傷の血腫
ヘルペス感染症	ヘルペスウイルス感染症	肺活量減少
抑うつあり	うつ状態	視路疾患
出血腫脹	出血	床形態歯周治療用装置破損
急性感音性難聴	感音難聴	症候性そう痒症
肺塞栓既往	肺塞栓症	胸膜播種
リンパ節多発転移	多部位リンパ節転移	慢性歯肉炎
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	胸膜播種
イレウスリスク高い	イレウス	胸膜播種
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	サイトメガロウイルス脊髄炎
分類不能型免疫不全	免疫不全	化膿性リンパ節炎
高度拘束性換気障害	拘束性換気障害	内側半月板断裂
非典型的胸痛	胸痛	症候性そう痒症
ＭＲＳＡ感染	ＭＲＳＡ感染症	むちうち損傷
肝多発腫瘤	肝腫瘤	腰部尋常性乾癬
左大腿骨病的骨折	大腿骨病的骨折	多尿
Ｓ状結腸癌術後肝転移	転移性肝癌	前足部痛
棘波	心電図異常	網膜静脈血栓症
黄色痰自己喀出	膿性痰	肺活量減少
心膜腔内播種	転移性心腫瘍	肝腫瘤
耳痛	耳痛症	症候性そう痒症
四肢末端しびれ	しびれ感	内反小趾
内頸動脈狭窄	内頚動脈狭窄症	産科的創傷の血腫
胃部分壊死	壊死	多尿
転倒受傷	外傷	症候性そう痒症
左急性感音難聴	感音難聴	症候性そう痒症
タール便少量	黒色便	化膿性リンパ節炎
切除不能胃癌	胃癌	アフラトキシン中毒
後頭葉脳出血	脳出血	第４趾有棘細胞癌
隅角結節	虹彩結節	多尿
落ち着かなさ	多動性障害	症候性そう痒症
脊椎多発圧迫骨折	圧迫骨折	多尿
左傍脊柱筋膿瘍	筋膿瘍	臍帯卵膜付着による新生児の障害
Ⅰ型ＤＭ	糖尿病	胸膜播種
多発ＬＮ転移	多部位リンパ節転移	胸膜播種
右角膜ヘルペス	ヘルペス角膜炎	内反小趾
大腸粘膜癌	癌	若年者キーンベック病
大動脈損傷	上大動脈損傷	産科的創傷の血腫
仙骨前腫瘤	腫瘤	第４趾有棘細胞癌
前頭葉脳出血	脳出血	内反小趾
社会不安症	不安神経症	症候性そう痒症
左頚部食道傍リンパ節転移	リンパ節転移	臍帯卵膜付着による新生児の障害
時折物忘れ	健忘症	症候性そう痒症
左頬部未分化腺癌	癌	若年者キーンベック病
ＩＩ型ＤＭ	２型糖尿病	胸膜播種
脊椎管狭窄	脊柱管狭窄症	第４趾有棘細胞癌
膨満　グル音正常	腹部膨満	内反小趾
顔面神経麻痺静的再建	顔面神経麻痺	内反小趾
低分化性扁平上皮癌	癌	突発性咽頭出血
左房内粘液腫	心臓粘液腫	臍帯卵膜付着による新生児の障害
重症うつ病	うつ病	症候性そう痒症
左肺下葉浸潤影	胸部異常陰影	むちうち損傷
中葉舌区症候群	中葉無気肺	内反小趾
膵管炎	膵炎	視路疾患
軟部組織腫瘤	腫瘤	多尿
腫瘤構造	腫瘤	第４趾有棘細胞癌
慢性誤嚥	嚥下障害	症候性そう痒症
Ｇｍ敗血症	敗血症	膀胱白板症
右大腿部蜂窩織炎	大腿部蜂巣炎	淋菌性腹膜炎
病的腹水	腹水症	膀胱白板症
慢性疲労	疲労感	症候性そう痒症
膿性喀痰	膿性痰	肺活量減少
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	化膿性リンパ節炎
癌再発	癌	抗生物質起因性腸炎
胆汁うっ滞型	胆汁うっ滞	気道閉塞
肺門腫瘤	縦隔腫瘍	手掌部皮下腫瘤
両膝関節疼痛	膝関節痛	エーテル中毒症
右鎖骨転移	骨転移癌	床形態歯周治療用装置破損
緑内症	緑内障	化膿性リンパ節炎
夕方痛み	疼痛	症候性そう痒症
左側副部痛	側腹部痛	症候性そう痒症
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	前足部痛
心窩部自発痛	心窩部痛	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
リンパ節腫大傾向	リンパ節腫大	床形態歯周治療用装置破損
時々尿失禁	尿失禁症	静脈瘤性動脈瘤
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	臍帯卵膜付着による新生児の障害
低血糖遷延	低血糖	膀胱白板症
右中大脳動脈閉塞症	中大脳動脈閉塞症	産科的創傷の血腫
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	胸膜播種
発熱コントロール	発熱	肺活量減少
右下腿蜂窩織炎	下腿蜂巣炎	総胆管のう腫
膿瘍形成	膿瘍	床形態歯周治療用装置破損
右尿管損傷	尿管損傷	臍帯卵膜付着による新生児の障害
感染性心内膜症	感染性心内膜炎	膀胱内異物
ブドウ球菌検出	ぶどう球菌感染症	胸膜播種
副腎皮質機能不全	副腎皮質機能低下症	前立腺膿瘍
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	化膿性リンパ節炎
両側網膜剥離	網膜剥離	自己免疫性溶血性貧血
播種性血管内凝固症	播種性血管内凝固	急性小腸虚血
肺野肺門部異常陰影	肺門部異常陰影	ＨＴＬＶ−１感染症
右房浸潤	乳房悪性腫瘍	臍帯卵膜付着による新生児の障害
屈筋腱鞘炎	腱鞘炎	総胆管のう腫
肺結節陰影	胸部異常陰影	完全大血管転位症１型
呼吸困難感等自覚症状	呼吸困難	内側半月板断裂
原発性肺腫瘍	肺腫瘍	胸膜播種
右下腿コンパートメント症候群	下腿コンパートメント症候群	内反小趾
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	床形態歯周治療用装置破損
右鼡径部腫脹	鼡径部腫脹	大動脈弁狭窄症兼三尖弁閉鎖不全症
低悪性度リンパ腫	ホジキンリンパ腫	胸膜播種
右側胸部皮下結節	皮下結節	多尿
両側卵巣チョコレート嚢胞	チョコレートのう胞	突発性咽頭出血
回盲部悪性リンパ腫	悪性リンパ腫	突発性咽頭出血
陰部腫脹	陰のう腫大	大動脈弁狭窄症兼三尖弁閉鎖不全症
腹水浸出	腹水症	総胆管のう腫
ＴＡＡ	胸部大動脈瘤	サイトメガロウイルス脊髄炎
腸管皮膚瘻	腸瘻	大動脈弁狭窄症兼三尖弁閉鎖不全症
ライン感染	カテーテル感染症	むちうち損傷
多発擦過傷	擦過創	多尿
脂質異常	脂質異常症	視路疾患
肺嚢胞感染	肺のう胞	視路疾患
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	甲状腺出血
脾結核	結核	床形態歯周治療用装置破損
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	尿崩症
肺抗酸菌感染症	肺非結核性抗酸菌症	子宮線維症
２型大腸癌	大腸癌	胸膜播種
両眼網膜症	網膜症	産科的創傷の血腫
左眼結膜炎	結膜炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
右肺原発腺癌	肺腺癌	ＨＴＬＶ−１感染症
ＣＲＥＳＴ症候群	クレスト症候群	肺活量減少
感覚神経障害	知覚障害	症候性そう痒症
物忘れ	健忘症	症候性そう痒症
脳筋症	ミトコンドリア脳筋症	産科的創傷の血腫
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	急性小腸虚血
左大腿骨骨腫瘍	大腿骨腫瘍	床形態歯周治療用装置破損
膿瘍縮小	膿瘍	床形態歯周治療用装置破損
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	産科的創傷の血腫
肝内転移	転移性肝腫瘍	手掌有棘細胞癌
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	突発性咽頭出血
胃癌多発骨転移	胃癌骨転移	床形態歯周治療用装置破損
僧房弁疣贅	疣贅	症候性そう痒症
左膝窩動脈瘤	膝窩動脈瘤	産科的創傷の血腫
腹部背部痛	背部痛	エーテル中毒症
アルコール性ニューロパチー	アルコール性多発ニューロパチー	化膿性リンパ節炎
体幹部発赤	発赤	完全大血管転位症１型
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	急性小腸虚血
下部消化管穿孔	腸穿孔	内反小趾
Ｔ字杖歩行可能	歩行障害	症候性そう痒症
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	床形態歯周治療用装置破損
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	臍帯卵膜付着による新生児の障害
