出現形	正解	予測
膿貯留	膿瘍	大腿骨慢性骨髄炎
片側副腎腫瘍	副腎腫瘍	結膜腐蝕
リンパ節腫脹	リンパ節腫大	先天性動静脈瘤
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	先天性腟奇形
カテ感染	カテーテル感染症	メンデルソン症候群
安心感	心気症	ビタミンＫ欠乏による凝固因子欠乏
左鼡径ヘルニア再発	鼡径ヘルニア	異所性ホルモン産生腫瘍
胃食道静脈瘤破裂	食道静脈瘤破裂	動脈硬化性腎硬化症
左足背蜂窩織炎	足背蜂巣炎	視神経低形成
右胸水貯留	胸水貯留	偽緑内障
暗青色斑	青色母斑	亀裂性湿疹
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	坐骨神経痛
疲労感生	疲労感	広範囲顎骨支持型補綴物脱離
感染性静脈血栓症	静脈血栓症	輸血後鉄過剰症
両側腎腫大	腎腫大	心中隔欠損症
過敏性膀胱炎	膀胱炎	術後リンパ漏
包交時出血	出血	橈骨末端手根骨開放骨折
右坐骨骨折	坐骨骨折	急性外陰腟炎
右耳下腺腫脹	耳下腺腫脹	Ｘ連鎖無ガンマグロブリン血症
進行肺癌	肺癌	義歯咬合面不適合
肋骨起始部骨転移	肋骨転移	胆のう摘出後症候群
外傷性変化	外傷	溺水
中等度精神遅滞	中等度知的障害	声門下浮腫
先天性左股関節脱臼	先天性股関節脱臼	三角靱帯捻挫
リポフスチン沈着	神経セロイドリポフスチン症	常染色体異常
鮮血痰	血痰	直腸神経内分泌腫瘍
壊死性変化	壊死	須毛偽毛包のう炎
溶連菌感染	溶連菌感染症	膝蓋骨打撲傷
局所発赤	発赤	手背皮膚癌
不整脈チーム	不整脈	側頭骨良性腫瘍
中等度ＣＯＰＤ	慢性閉塞性肺疾患	ビタミンＤ過剰症
胸部圧痛	圧痛	スティフ・マン症候群
両上肢痛	上肢痛	上腕骨変形治癒骨折
気分不快症状	悪心	角結膜擦過傷
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	アレルギー性結膜炎
乳突蜂巣	乳様突起炎	胃破裂・腹腔に達する開放創合併なし
褥創形成	褥瘡	上腕母斑細胞母斑
ガマ腫	がま腫	先天性股関節脱臼遺残変形
膀胱腫瘍再発	膀胱腫瘍	感染性喉頭気管炎
夜間せん妄状態	せん妄	白血病性関節症
神経系腫瘍	腫瘍	屈曲部乾癬
クッシング徴候	クッシング症候群	鼓膜外傷後遺症
先天性側弯	肋骨異常を伴う先天性側弯症	外尿道口腫瘍
非定型抗酸菌肺炎	肺炎	眉毛部石灰化上皮腫
軽度甲状腺腫大	甲状腺腫	手指中節骨骨折
手足痺れ	四肢しびれ	硬化性血管腫
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	アトピー性皮膚炎
左下葉肺癌	下葉肺癌	外傷性耳小骨脱臼
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	赤外線白内障
若年性認知症	認知症	ＭＬＬ再構成型Ｂリンパ芽球性白血病／リンパ腫
外腸骨域リンパ節腫大	リンパ節腫大	飛び込み自殺
貧血高度	貧血	家族性血球貪食性細網症
腰部腫瘍	腰椎部腫瘍	中頭蓋窩髄膜腫
鼠径ヘルニア	鼡径ヘルニア	クロストリジウム・ディフィシル腸炎
分化型管状腺癌	癌	高機能自閉症
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	低体重
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	足どり不安定
右下葉結節影	胸部異常陰影	腰椎炎
軽度左軸偏位	心電図左軸偏位	精索腫瘤
左頚部結核性リンパ節炎	結核性リンパ節炎	舌裂
食道がん	食道癌	増殖性硝子体網膜症
肛門部発赤	発赤	後縦隔脂肪肉腫
脳室拡大進行	脳室拡大	術後骨弁感染
下腿潰瘍	下腿皮膚潰瘍	リステリア性脳動脈炎
小脳転移	転移性脳腫瘍	老人性円背
腎盂軽度拡張	腎盂拡張	第２色弱
腫瘍指摘	腫瘍	射精不能症
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	エソファゴストム症
準夜帯嘔気	嘔気	三尖弁閉鎖症
成人Ｓｔｉｌｌ病	成人スチル病	器質性月経困難症
脳血管疾患	脳血管障害	下肢圧挫損傷
左膝窩部痛	膝窩部痛	脳脊髄炎
非浸潤性尿路上皮癌	尿管尿路上皮癌	エンドリーク
下咽頭がん	下咽頭癌	高フィブリノゲン血症
両上肢痺れ	上肢しびれ	卵巣のう胞
混合性肝癌	肝癌	思春期月経過多
甲状腺痛	甲状腺炎	出血性内痔核
少量血便	血便	下腸間膜動脈瘤
脳梗塞有	脳梗塞	単純性関節炎
痕発赤	発赤	手背皮膚癌
不消化便	消化不良性下痢	巨指症
末梢性めまい	めまい症	網膜中心静脈閉塞症
左上腕骨肉腫	上腕骨骨肉腫	皮下唇裂
四肢型運動失調	運動失調	高尿酸血症
産生胃癌	胃癌	中心性脈絡網膜症
下肢冷感軽度	下肢冷感	家族性溶血性貧血
左室内同期不全	左室不全	糞便性嘔吐
左脛腓骨骨折	腓骨骨折	剥離性間質性肺炎
漿液性腺腫	卵巣漿液性腺腫	多乳頭症
日本海裂頭条虫	日本海裂頭条虫症	パーキンソン病Ｙａｈｒ５
先天性脳血管異常	脳動静脈奇形	エボラ出血熱
臀部皮疹	発疹	マキシラリトラクター不適合
歩行時軽度跛行	跛行	精神的幼児性パーソナリティ障害
心室中隔扁平化	心室中隔欠損症	深大腿動脈損傷
フルニエ壊疽	外陰部壊死性筋膜炎	肘部ガングリオン
肝芽腫再発	肝芽腫	関節ロッキング
状血管腫	血管腫	肩せつ
卵巣癌破裂	卵巣癌	頭皮下血腫
右下腿疼痛	下腿痛	髄膜炎菌性球後視神経炎
軽度眼球突出	眼球突出症	慢性本態性好中球減少症症候群
前頭葉障害	前頭葉症候群	胆のう管閉塞症
歯牙損傷	切歯破折	家庭限局性素行障害
両側乳糜胸水	胸水貯留	骨のう腫
肺門部リンパ節腫大	肺門リンパ節腫脹	全身性紫斑病
麻疹罹患歴	麻疹	陳旧性遠位脛腓靱帯損傷
尿漏れ	尿失禁症	小脳星細胞腫
心膜播種	腹膜播種	外耳部割創
髄液播種	腹膜播種	淋菌性腟炎
左腎動脈狭窄症	腎動脈狭窄症	歯髄出血
体動時創部痛	術創部痛	大転子開放骨折
後頭部皮下血腫	頭部皮下血腫	尿細胞数増加
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	延髄空洞症
篩骨蜂巣	篩骨洞炎	亜急性毛様体炎
左退形成性星細胞腫	退形成性星細胞腫	急性発疹症
仮性動脈瘤切除	偽性動脈瘤	動脈硬化性腎硬化症
鼻中隔血腫	血腫	低レニン血症
左嗅裂ポリープ	ポリープ	ビリルビン代謝障害
労作時疲労	疲労感	広範囲顎骨支持型補綴物脱離
不定愁訴多	不定愁訴症	皮膚リーシュマニア症
軽度失調性構音障害	構音障害	肝癌骨転移
びらんからの出血	出血	頬部刺創
動揺性精神神経症状	神経症	筋性防御
過呼吸気味	過換気症	前立腺膿瘍
真菌性感染性心内膜炎	細菌性心内膜炎	髄膜炎後遺症
気道狭窄音	気道狭窄	リスフラン関節離断術後
未分類関節炎	関節炎	医原性気胸
左視床出血	視床出血	舞踏病
骨突出部発赤	発赤	黄斑障害
神経症性うつ病	抑うつ神経症	低脂血症
右浸潤影	胸部異常陰影	ＩＣＵ症候群
四肢近位筋筋力低下	筋力低下	外耳道外傷
左耳後部腫瘤	耳後部腫瘤	新生児敗血症
右乳腺良性腫瘍	乳腺腫瘍	鼻尖有棘細胞癌
左尿管結石性腎盂腎炎	結石性腎盂腎炎	項部皮膚癌
イレウス気味	偽性イレウス	足背部第１度熱傷
筋力低下可能性	筋力低下	可撤性保定装置不適合
咽喉頭違和感	咽喉頭異常感症	弁膜症性心房細動
前立腺癌死	前立腺癌	先天性動脈狭窄症
再度皮疹	発疹	大腸憩室出血
左肩腱板損傷	肩腱板損傷	頭蓋内胚細胞腫瘍
低形成	骨髄低形成	少関節型若年性関節炎
再脱臼	脱臼	卵巣類内膜腺癌
左肺動脈狭窄症	肺動脈狭窄症	足底角化症
肺動脈弁上狭窄	肺動脈弁上狭窄症	ゴムアレルギー性接触皮膚炎
後頸部発赤	発赤	手背皮膚癌
血管原性浮腫	浮腫	てんかん
偽粘液腫	粘液腫	骨形成不全症３型
毛包向性菌状息肉症	菌状息肉症	陰茎第３度熱傷
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	上顎石灰化上皮性歯原性腫瘍
嚢胞様腫瘤像	腫瘤	脛骨腓骨骨折
右足不随意運動	不随意運動症	陰茎外傷
婦人科癌	癌	複殿位
両側眼振	眼振	気管損傷
爪水虫	爪白癬	肺乳頭腫
子宮体癌Ｉａ期	子宮体癌	股関節部付着部症
過活動型せん妄	せん妄	ＨＩＶ感染
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	痙性対麻痺
ＢＰＳＤ	認知症に重なったせん妄	急性腎前性腎不全
進行性核上麻痺	進行性核上性麻痺	胃悪性リンパ腫
汎発性水痘感染症	水痘	全足位
えん下障害	嚥下障害	肺損傷
左上腕悪性黒色腫	上腕部悪性黒色腫	殿部壊死性筋膜炎
左側頭葉挫傷	脳挫傷	銃自殺未遂
虚血性肝炎	肝炎	全身第１度熱傷
重症敗血症	敗血症	肘関節内遊離体
幽門前部狭窄	幽門狭窄症	統合失調症症状を伴わない類循環精神病
圧迫移植部ネクローシス	壊死	手掌基底細胞癌
子宮頸癌子宮頚癌	子宮頚癌	水分欠乏症
舌乾燥	口腔乾燥症	子癇発作
足痛い	足痛	下腿筋腱移行部損傷
円形紅斑	紅斑症	大腸腫瘤
左眼後発性白内障	白内障	足部淡明細胞肉腫
徐脈気味	徐脈	上腕骨病的骨折
境界性パーソナリティ障害	境界型パーソナリティ障害	交通性水頭症
鼻骨折	鼻骨骨折	左脚ヘミブロック
膵尾部腫瘤性病変	膵腫瘤	慢性化膿性穿孔性中耳炎
重症腸炎	腸炎	脛骨腓骨遠位端開放性粉砕骨折
左大腿骨転子下骨折	転子下骨折	アキレス腱炎
左低形成腎	低形成腎	下腿開放創
肺野すりガラス状陰影	肺野異常陰影	外傷性脳圧迫・頭蓋内に達する開放創合併なし
アテローム性血栓性脳梗塞	血栓性脳梗塞	雷撃
結腸癌肝転移	転移性肝癌	ヘモジデリン沈着症
診察時皮疹	発疹	人工歯根破損
切開関連性心房粗動	心房粗動	子宮付属器炎
硬性白斑	白斑	胎盤位置異常
術後不整脈	不整脈	顎関節部皮下血腫
広範囲脊柱管狭窄症	広範脊柱管狭窄症	ＲＳウイルス肺炎
中～低分化肝細胞癌	肝細胞癌	仮性球麻痺
起床時咳嗽	咳	マーデルング変形
腰骨骨折	腰椎骨折	振動性じんま疹
血性腹水貯留	腹水症	家族性パーキンソン病
心理的不安	不安障害	ざんごう熱
カンジダ肺炎	肺カンジダ症	涙のう瘻
右小細胞癌	小細胞肺癌	嗄声
頬部悪性腫瘍	頬部腫瘍	胸腔内リンパ節結核・菌確認あり
多源性ＰＶＣ散発	心室期外収縮	黄体機能不全
原発性甲状腺機能低下	甲状腺機能低下症	軟部悪性巨細胞腫
ヨードアレルギー	ヨード過敏症	検診
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	抗凝固剤投与状態
顔面形成	顔面形成異常	落屑性皮疹
活動性肝炎	肝炎	レーベル遺伝性視神経症
インフルエンザ陽性	インフルエンザ	耳介外傷性腫脹
眼球結膜浮腫	結膜浮腫	肋間動脈瘤
排便なし	便秘症	二次性変形性関節症
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	全足位
顔面神経痛	三叉神経痛	上腕貫通銃創
多発肺膿瘍	肺膿瘍	タピア症候群
疣贅様構造物	疣贅	習慣および衝動の障害
アルコ−ル性肝硬変	肝硬変症	下行結腸過長症
皮質層状壊死	壊死	歯根露出
発熱随伴症状	発熱	急性失血性貧血
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	二次性高血圧症
両下肢深部静脈血栓症	下肢静脈血栓症	胸部打撲傷
右上腕骨近位端骨折	上腕骨近位端骨折	胆のう下垂
脳炎脳症	脳症	皮質下脳損傷・頭蓋内に達する開放創合併なし
辺縁性脳炎	脳炎	小指ＰＩＰ関節橈側側副靱帯損傷
易疲労性強い	易疲労感	機械性眼瞼下垂症
せん妄生	せん妄	頭蓋脊椎披裂
右第３趾爪囲炎	爪囲炎	胞状腺腫
多発縦隔リンパ節転移	縦隔リンパ節転移	外陰静脈瘤
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	足どり不安定
圧迫時疼痛	疼痛	月経中間期出血
症型Ａ群溶連菌感染症	溶連菌感染症	レーザー・トルラ症候群
末梢肺動脈塞栓症	動脈塞栓症	二次性高血圧症
歩容困難	歩行障害	Ｓ状結腸腺腫
脳室出血	出血	子宮損傷・骨盤腔に達する開放創合併なし
顔面痺れ	しびれ感	感冒性腹症
尿失禁状態	尿失禁症	反復性肩関節脱臼
重度失調性構音障害	構音障害	皮膚結節性多発動脈炎
卵巣癌Ⅲｃ期	卵巣癌	出血傾向
低血糖鞘状	低血糖	ＨＩＶ間質性肺炎
発赤潰瘍	発赤	尿道口びらん
左下肺浸潤影	肺部異常陰影	ＩＣＵ症候群
右大脳動脈未破裂動脈瘤	脳動脈瘤	唾液腺萎縮
失語正常	失語症	咽頭ポリープ
先週頭痛	頭痛	先天性巨爪
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	骨移植拒絶反応
失語持続	失語症	開放性腸間膜損傷
ＧＣＡ	巨細胞動脈炎	脳出血後遺性精神障害
大動脈弁硬化症	大動脈弁狭窄症	腰椎椎間板断裂
多発筋炎	多発性筋炎	顔面骨悪性腫瘍
呼吸促迫症状	呼吸促迫	膝窩動脈捕捉症候群
大腿骨骨頭壊死	大腿骨頭壊死	横川吸虫症
呼気喘鳴	喘鳴	躯幹膿痂疹性湿疹
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	小腸血管形成異常
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	上顎石灰化上皮性歯原性腫瘍
次週左気胸	気胸	混合細胞型古典的ホジキンリンパ腫
内分泌機能不全	内分泌機能異常	サルコイドーシス性虹彩毛様体炎
熱	発熱	急性失血性貧血
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	上顎石灰化上皮性歯原性腫瘍
軽度音声障害	音声障害	後脛骨神経損傷
緑膿菌腸炎	緑膿菌性腸炎	特発性進行性多発ニューロパチー
ドレーン出血	出血	卵巣機能不全
副鼻腔転移	副鼻腔癌	周辺部ぶどう膜炎
原発不明癌頸部転移	原発不明癌	上行結腸過長症
発熱中	発熱	急性失血性貧血
再発腫瘤	腫瘤	耳介外傷性皮下異物
右錐体路障害	錐体路障害	胸椎結核
犬吠様咳嗽	咳	殿部打撲傷
両下肢筋痛	下肢筋肉痛	慢性大腸炎
左室ブロック波形	心電図異常	軸椎開放骨折
有痛性腫瘤	腫瘤	耳介外傷性皮下異物
難治性冠攣縮性狭心症	冠攣縮性狭心症	腹部膨満
起床時頭痛	頭痛	非特異的ＳＴ−Ｔ変化
Ⅱ型房室ブロック	房室ブロック	咽頭気管炎
眼白内障	白内障	肩関節異所性骨化
慢性下気道感染	急性気管支炎	腰椎奇形
乳頭様腎盂腫瘍	腎盂乳頭状癌	小児汎発性膿疱性乾癬
喀痰付着	喀痰	先天性円錐水晶体
両側下腿潰瘍	下腿皮膚潰瘍	リステリア性脳動脈炎
心肺停止後蘇生	心肺停止	びまん性肺炎
ＳＣＤ	脊髄小脳変性症	急性腎前性腎不全
無症候性腸アメーバ症	腸アメーバ症	大腿静脈損傷
手首痛	手部痛	下腿筋腱移行部損傷
頸部食道癌	頚部食道癌	分娩後遺症尿道狭窄
症候性てんかん発症	症候性てんかん	慢性デンスデポジット病
左腎血管腫	腎血管腫	胃十二指腸潰瘍
地誌的失認	失認	後頭部切創
命令性幻聴	幻聴	昏睡
子宮体癌Ⅱ期	子宮体癌	股関節部付着部症
両側副腎腫瘍	副腎腫瘍	慢性化膿性鼻咽頭炎
左顔面神経麻痺症状	顔面神経麻痺	コア破損
左顔面痛覚障害	片側痛覚鈍麻	クラミジア性前立腺炎
顎部痛	顎痛	網膜静脈閉塞症
元々疼痛	疼痛	甲状腺悪性リンパ腫
粘膿性鼻汁	鼻汁	第１中手骨裂離骨折
膣原発横紋筋肉腫	横紋筋肉腫	乾皮症
卵巣嚢腫ＯＰ	卵巣のう腫	薬剤性甲状腺機能低下症
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	肛門尖圭コンジローマ
子宮筋肉腫	子宮肉腫	下腿脱力
肺血管陰影増強	肺血管疾患	乳房開放創
頭頸部放線菌症	放線菌症	慢性副鼻腔膿瘍
腎機能障害	腎機能低下	精巣除去後機能低下症
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	瞳孔不同症
冠動脈−肺動脈瘻	肺動脈瘻	前頭位のための母体管理
嚥下時疼痛	嚥下痛	強膜化角膜
術後創感染	術後膿瘍	光沢苔癬
大腸ポリープ後	大腸ポリープ	肝線維症
右下葉扁平上皮癌	下葉肺扁平上皮癌	殿部メルケル細胞癌
咳嗽法	咳	マーデルング変形
高リスク前立腺癌	前立腺癌	膀胱タンポナーデ
門脈圧亢進	門脈圧亢進症	頬部切創
認知面低下	軽度認知障害	胎盤梗塞新生児
ノカルジア	ノカルジア症	炎症性アテローム
右人工膝関節感染	人工膝関節感染	間欠性爆発障害
膿梗塞	脳梗塞	ビールス症候群
下大静脈狭窄	大静脈狭窄症	大腿二頭筋内頭損傷
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	脛骨骨幹部開放骨折
左横隔膜弛緩症	横隔膜弛緩症	胎児共存奇胎
火傷	熱傷	側頭部母斑細胞母斑
入眠困難感	不眠症	重症多形滲出性紅斑・急性期
非定型カルチノイド腫瘍	カルチノイド	糸状線維腫
軽度食欲低下	食欲不振	心臓電子器具の機械的合併症
尿管結石有	尿管結石症	プラスマ細胞増加症
両下腿壊疽性膿皮症様潰瘍	膿皮症	急性側壁心筋梗塞
冠攣縮型狭心症	冠攣縮性狭心症	腹部膨満
恥骨骨髄炎	骨髄炎	足背部第２度熱傷
かすみ目	視力低下	ヘモグロビンＳＳ病
眩暈消失	めまい	性交痛
手指関節腫脹	関節炎	水腎症を伴わない後天性腎盂尿管移行部狭窄
ＳＰＮ	充実性偽乳頭状腫瘍	坐骨神経痛
夜間嘔気	嘔気	三尖弁閉鎖症
左足背発赤	下腿発赤	手背皮膚癌
女性器クラミジア感染症	クラミジア感染症	滲出型加齢黄斑変性
血液凝固障害	血液凝固異常	軽症腺ペスト
慢性的な呼吸困難	呼吸困難	プロラクチン分泌異常症
右肺下葉肺炎	肺炎	斑状網膜
低酸素虚血性脳症	低酸素性脳症	多発性パラミオクローヌス
左大葉性肺炎	大葉性肺炎	先天性尿道奇形
膵臓癌術後再発	膵癌	絨毛血管腫
足底湿疹	足湿疹	精液異常
歩行ふらつき	めまい	精神的幼児性パーソナリティ障害
結腸縫合不全	縫合不全	腰部筋筋膜炎
多発肝血管腫	多発性肝血管腫	結核腫
紅色腫瘤	腫瘤	潜伏性早期先天梅毒
気管支閉鎖症	気管支閉鎖	外傷性脳動脈瘤・頭蓋内に達する開放創合併なし
神経アミロイドーシス	アミロイドーシス	皮質静脈血栓症
夜疼痛	疼痛	甲状腺悪性リンパ腫
咽頭粘膜発赤	発赤	後縦隔脂肪肉腫
時々不整脈	不整脈	側頭骨良性腫瘍
多発性リンパ節転移	多部位リンパ節転移	眼窩内髄膜腫
新生児死亡	原因不明の死亡	軟膜炎
最近花粉症	花粉症	塵肺症
食道空腸吻合部狭窄	吻合部狭窄	食道リンパ管腫
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	口内炎
右頬部擦過傷	頬部擦過創	非器質性精神病
右肺下葉癌	下葉肺癌	外傷性耳小骨脱臼
腎結石多発	腎結石症	混性近視
ＥＢウイルス初感染	ＥＢウイルス感染症	前額部打撲傷
外表奇形	奇形	延髄性知覚消失
急性膵臓炎	急性膵炎	続発性血小板減少性紫斑病
Ｉｓｐポリープ	大腸ポリープ	下咽頭異物
咽頭部発赤	発赤	後縦隔脂肪肉腫
頭部腫瘍	頭部皮下腫瘍	全子宮脱
遅発性発疹	発疹	乳児レフサム病
肺炎悪化	肺炎	開放性矢状洞部硬膜外血腫
朝痰	喀痰	舌扁桃炎
子宮体癌Ⅳ期	子宮体癌	股関節部付着部症
骨外腫瘤形成	腫瘤	総腸骨動脈損傷
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	胆管萎縮
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	常同性運動障害
左下副甲状腺腺腫	副甲状腺腺腫	歯肉退縮
単形性ＶＴ	非持続性心室頻拍	眼瞼欠損
特発性心室細動	心室細動	傾斜歯
高脂血症高脂血症	高脂血症	食道熱傷
白色調腫瘍	腫瘍	メルケル細胞癌
左頬部有棘細胞癌	頬部有棘細胞癌	不正咬合
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	上顎石灰化上皮性歯原性腫瘍
脊柱起立筋膿瘍	筋膿瘍	反復性前房蓄膿
左踵骨骨折	踵骨骨折	第３趾有棘細胞癌
胃癌幽門狭窄	幽門狭窄症	分娩における麻酔合併症
拡張能障害	心不全	肺壊疽
小腸静脈瘤破裂	食道静脈瘤破裂	顔面脂腺癌
右上肢振戦	一側上肢振戦	膵管内管状腺癌
中枢性甲状腺機能低下症	甲状腺機能低下症	軟部悪性巨細胞腫
左肺動脈閉塞	肺動脈狭窄症	手指第２度熱傷
単純性網膜症	網膜症	四肢小児湿疹
両眼性複視	複視	骨盤位牽出術
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	上顎石灰化上皮性歯原性腫瘍
右胸腔内腫瘍	腫瘍	高ＬＤＬ血症
尿もれ	尿失禁症	家族性軟骨石灰化症
下肢筋力低下自覚	筋力低下	両側性高音障害漸傾型感音難聴
右足静脈瘤	静脈瘤	非浸潤性乳管癌
上気道浮腫	咽頭浮腫	舌血管腫
複雑型熱性痙攣	熱性痙攣	閉鎖性尿管損傷
吻合部浮腫	浮腫	片頭痛
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	角膜切創
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	進行性血管性白質脳症
子宮頸部頸管狭窄	子宮頚管狭窄症	１秒量低下
呼吸喘鳴	喘鳴	躯幹膿痂疹性湿疹
口腔内乾燥	口腔乾燥症	溶連菌敗血症
脊椎管狭窄症	脊柱管狭窄症	クロード症候群
ヘルペス髄膜炎	髄膜炎	小指屈筋腱断裂
左股関節破壊	股関節症	脚気心
左前庭障害	前庭障害	中縦隔悪性腫瘍
膠原繊維性腸炎	腸炎	バベシア症
食道期軽度障害	嚥下障害	十二指腸穿孔腹膜炎
右外腸骨静脈狭窄	静脈狭窄	下顎骨骨髄炎
妊娠発覚	妊娠	神経セロイドリポフスチン症
両膝関節症	膝関節症	多剤精神作用物質使用による急性精神・行動障害
類もやもや病	もやもや病	頭部メルケル細胞癌
呼内疾患ベース肺炎	肺炎	ＧＶＨＤ・骨髄移植後
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	中毒性ミオパチー
白色粘性痰	喀痰	分娩に関連する非化膿性乳腺炎
食道癌２病変	食道癌	皮膚萎縮症
右卵巣奇形腫	卵巣奇形腫	異物誤嚥
感冒罹患	感冒	急性羊水過多症
血腫像	血腫	回転異常腎
ｌｙｍｐｈｏｍａ	悪性リンパ腫	外陰第３度熱傷
左足首骨折	足関節骨折	更年期出血
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	大腸重積症
眼振誘発	眼振	グレイ血小板症候群
急性ウイルス性脳炎	ウイルス性脳炎	下行性視神経萎縮
掻痒等	そう痒	股関節後方脱臼
労作時呼吸困難感軽度	労作時呼吸困難	結膜沈着症
逆流性食道炎症状	逆流性食道炎	頬粘膜炎
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	腹膜炎
子宮筋腫大	子宮筋腫	新生児腎不全
ヘルペス感染症	ヘルペスウイルス感染症	第４趾基底細胞癌
抑うつあり	うつ状態	低脂血症
出血腫脹	出血	続発性肥大性骨関節症
急性感音性難聴	感音難聴	切迫性尿失禁
肺塞栓既往	肺塞栓症	アマルガム低位
リンパ節多発転移	多部位リンパ節転移	前脛骨筋損傷
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	脳良性腫瘍
イレウスリスク高い	イレウス	網膜色素上皮症
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	悪性奇形腫
分類不能型免疫不全	免疫不全	足底脂肪腫
高度拘束性換気障害	拘束性換気障害	夢幻精神病
非典型的胸痛	胸痛	急性本態性浮腫
ＭＲＳＡ感染	ＭＲＳＡ感染症	全足位
肝多発腫瘤	肝腫瘤	放火癖
左大腿骨病的骨折	大腿骨病的骨折	眼球形成不全
Ｓ状結腸癌術後肝転移	転移性肝癌	ヘモジデリン沈着症
棘波	心電図異常	開放性気管支損傷
黄色痰自己喀出	膿性痰	先天性円錐水晶体
心膜腔内播種	転移性心腫瘍	耳介創傷
耳痛	耳痛症	反射性耳痛
四肢末端しびれ	しびれ感	眼瞼石灰化上皮腫
内頸動脈狭窄	内頚動脈狭窄症	筋萎縮性眼瞼下垂
胃部分壊死	壊死	多胞性肝エキノコックス
転倒受傷	外傷	上腕淡明細胞肉腫
左急性感音難聴	感音難聴	器質性性器出血
タール便少量	黒色便	総胆管結石
切除不能胃癌	胃癌	小指伸筋腱断裂
後頭葉脳出血	脳出血	唾液分泌欠如
隅角結節	虹彩結節	膝関節内骨折
落ち着かなさ	多動性障害	髄膜炎菌性心膜炎
脊椎多発圧迫骨折	圧迫骨折	開放性外傷性脳内血腫
左傍脊柱筋膿瘍	筋膿瘍	反復性前房蓄膿
Ⅰ型ＤＭ	糖尿病	足どり不安定
多発ＬＮ転移	多部位リンパ節転移	腎性高血圧症
右角膜ヘルペス	ヘルペス角膜炎	続発性骨萎縮症
大腸粘膜癌	癌	一側上肢振戦
大動脈損傷	上大動脈損傷	虹彩血管新生
仙骨前腫瘤	腫瘤	陰部挫傷
前頭葉脳出血	脳出血	唾液分泌欠如
社会不安症	不安神経症	馬尾損傷
左頚部食道傍リンパ節転移	リンパ節転移	瞳孔不整
時折物忘れ	健忘症	ペラグラ
左頬部未分化腺癌	癌	骨盤内リンパ節の悪性腫瘍
ＩＩ型ＤＭ	２型糖尿病	足どり不安定
脊椎管狭窄	脊柱管狭窄症	尿管腸瘻
膨満　グル音正常	腹部膨満	消化管ポリープ
顔面神経麻痺静的再建	顔面神経麻痺	ターナー症候群モザイク４５Ｘ
低分化性扁平上皮癌	癌	殿部メルケル細胞癌
左房内粘液腫	心臓粘液腫	側頭部切創
重症うつ病	うつ病	膝関節開放骨折
左肺下葉浸潤影	胸部異常陰影	ＩＣＵ症候群
中葉舌区症候群	中葉無気肺	最重症再生不良性貧血
膵管炎	膵炎	エクリン汗腺の障害
軟部組織腫瘤	腫瘤	結腸ポリープ
腫瘤構造	腫瘤	胃結核
慢性誤嚥	嚥下障害	卵胞出血
Ｇｍ敗血症	敗血症	剥離性限局性舌炎
右大腿部蜂窩織炎	大腿部蜂巣炎	ケトン尿症
病的腹水	腹水症	家族性パーキンソン病
