出現形	正解	予測
両側乳糜胸水	胸水貯留	良性石綿胸水
肺門部リンパ節腫大	肺門リンパ節腫脹	肺門リンパ節腫脹
麻疹罹患歴	麻疹	麻疹様紅斑
尿漏れ	尿失禁症	尿道痛
心膜播種	腹膜播種	腹膜播種
髄液播種	腹膜播種	腹膜播種
左腎動脈狭窄症	腎動脈狭窄症	腎動脈狭窄症
体動時創部痛	術創部痛	術創部痛
後頭部皮下血腫	頭部皮下血腫	側頭部皮下血腫
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	ＭＲＳＡ敗血症
篩骨蜂巣	篩骨洞炎	篩骨洞癌
左退形成性星細胞腫	退形成性星細胞腫	退形成性星細胞腫
仮性動脈瘤切除	偽性動脈瘤	偽性動脈瘤
鼻中隔血腫	血腫	鼻中隔穿孔
左嗅裂ポリープ	ポリープ	上顎洞ポリープ
労作時疲労	疲労感	労作性失神
不定愁訴多	不定愁訴症	不定愁訴症
軽度失調性構音障害	構音障害	運動障害性構音障害
びらんからの出血	出血	びらん性関節症
動揺性精神神経症状	神経症	精神神経症
過呼吸気味	過換気症	無呼吸発作
真菌性感染性心内膜炎	細菌性心内膜炎	亜急性感染性心内膜炎
気道狭窄音	気道狭窄	気道狭窄
未分類関節炎	関節炎	若年性関節炎
左視床出血	視床出血	視床出血
骨突出部発赤	発赤	骨盤出口狭窄
神経症性うつ病	抑うつ神経症	神経症性抑うつ状態
右浸潤影	胸部異常陰影	角膜浸潤
四肢近位筋筋力低下	筋力低下	四肢筋力低下
左耳後部腫瘤	耳後部腫瘤	耳後部腫瘤
右乳腺良性腫瘍	乳腺腫瘍	耳下腺良性腫瘍
左尿管結石性腎盂腎炎	結石性腎盂腎炎	結石性腎盂腎炎
イレウス気味	偽性イレウス	イレウス
筋力低下可能性	筋力低下	筋力低下
咽喉頭違和感	咽喉頭異常感症	咽喉頭異常感症
前立腺癌死	前立腺癌	前立腺癌
再度皮疹	発疹	斑状皮疹
左肩腱板損傷	肩腱板損傷	肩腱板損傷
低形成	骨髄低形成	舌低形成
再脱臼	脱臼	亜脱臼
左肺動脈狭窄症	肺動脈狭窄症	肺動脈狭窄症
肺動脈弁上狭窄	肺動脈弁上狭窄症	肺動脈弁上狭窄症
後頸部発赤	発赤	後頭部脳瘤
血管原性浮腫	浮腫	血管神経性浮腫
偽粘液腫	粘液腫	粘液腫
毛包向性菌状息肉症	菌状息肉症	菌状息肉症
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
嚢胞様腫瘤像	腫瘤	顎下腺腫瘤
右足不随意運動	不随意運動症	異常不随意運動
婦人科癌	癌	喉頭蓋癌
両側眼振	眼振	潜伏眼振
爪水虫	爪白癬	脱水症
子宮体癌Ｉａ期	子宮体癌	子宮体癌再発
過活動型せん妄	せん妄	疲憊せん妄
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	うっ滞性皮膚炎
ＢＰＳＤ	認知症に重なったせん妄	Ｂ型肝炎
進行性核上麻痺	進行性核上性麻痺	進行性核上性麻痺
汎発性水痘感染症	水痘	潜在性結核感染症
えん下障害	嚥下障害	嚥下障害
左上腕悪性黒色腫	上腕部悪性黒色腫	上腕部悪性黒色腫
左側頭葉挫傷	脳挫傷	外側手腕挫傷
虚血性肝炎	肝炎	虚血性腸炎
重症敗血症	敗血症	重症便秘症
幽門前部狭窄	幽門狭窄症	膀胱頚部狭窄
圧迫移植部ネクローシス	壊死	胆のうコレステローシス
子宮頸癌子宮頚癌	子宮頚癌	子宮頚部上皮内癌
舌乾燥	口腔乾燥症	口内乾燥
足痛い	足痛	足痛
円形紅斑	紅斑症	多形紅斑
左眼後発性白内障	白内障	後発白内障
徐脈気味	徐脈	徐脈発作
境界性パーソナリティ障害	境界型パーソナリティ障害	境界型パーソナリティ障害
鼻骨折	鼻骨骨折	鼻骨骨折
膵尾部腫瘤性病変	膵腫瘤	膵頭部腫瘤
重症腸炎	腸炎	慢性腸炎
左大腿骨転子下骨折	転子下骨折	大腿骨転子部骨折
左低形成腎	低形成腎	低形成腎
肺野すりガラス状陰影	肺野異常陰影	肺トキソプラスマ症
アテローム性血栓性脳梗塞	血栓性脳梗塞	アテローム血栓性脳梗塞
結腸癌肝転移	転移性肝癌	大腸癌骨転移
診察時皮疹	発疹	落屑性皮疹
切開関連性心房粗動	心房粗動	一過性心房粗動
硬性白斑	白斑	老人性白斑
術後不整脈	不整脈	術中不整脈
広範囲脊柱管狭窄症	広範脊柱管狭窄症	広範脊柱管狭窄症
中～低分化肝細胞癌	肝細胞癌	卵巣未分化胚細胞腫
起床時咳嗽	咳	感染後咳嗽
腰骨骨折	腰椎骨折	恥骨骨折
血性腹水貯留	腹水症	血性腹水
心理的不安	不安障害	心理的虐待
カンジダ肺炎	肺カンジダ症	カンジダ症
右小細胞癌	小細胞肺癌	食道小細胞癌
頬部悪性腫瘍	頬部腫瘍	腹部悪性腫瘍
多源性ＰＶＣ散発	心室期外収縮	多源性心室期外収縮
原発性甲状腺機能低下	甲状腺機能低下症	原発性甲状腺機能低下症
ヨードアレルギー	ヨード過敏症	牛乳アレルギー
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	右胃動脈瘤
顔面形成	顔面形成異常	顔面形成異常
活動性肝炎	肝炎	活動性慢性肝炎
インフルエンザ陽性	インフルエンザ	インフルエンザ脳症
眼球結膜浮腫	結膜浮腫	眼球結膜裂傷
排便なし	便秘症	排便障害
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	全身性アクチノバチルス症
顔面神経痛	三叉神経痛	顔面神経損傷
多発肺膿瘍	肺膿瘍	多発性肝膿瘍
疣贅様構造物	疣贅	皮斑様血管炎
アルコ−ル性肝硬変	肝硬変症	アルコール性肝硬変
皮質層状壊死	壊死	皮膚壊死
発熱随伴症状	発熱	腫瘍随伴症候群
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	肺動脈血栓塞栓症
両下肢深部静脈血栓症	下肢静脈血栓症	下肢静脈血栓症
右上腕骨近位端骨折	上腕骨近位端骨折	上腕骨近位端骨折
脳炎脳症	脳症	脳炎後遺症
辺縁性脳炎	脳炎	辺縁系脳炎
易疲労性強い	易疲労感	疲労性筋炎
せん妄生	せん妄	せん妄
右第３趾爪囲炎	爪囲炎	化膿性爪囲炎
多発縦隔リンパ節転移	縦隔リンパ節転移	縦隔リンパ節転移
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	家族性心筋症
圧迫時疼痛	疼痛	難治性疼痛
症型Ａ群溶連菌感染症	溶連菌感染症	Ｂ群溶連菌感染症
末梢肺動脈塞栓症	動脈塞栓症	末梢動脈塞栓症
歩容困難	歩行障害	歩行困難
脳室出血	出血	脳室内出血
顔面痺れ	しびれ感	顔面疣贅
尿失禁状態	尿失禁症	尿失禁症
重度失調性構音障害	構音障害	運動障害性構音障害
卵巣癌Ⅲｃ期	卵巣癌	卵巣癌肉腫
低血糖鞘状	低血糖	低血糖発作
発赤潰瘍	発赤	多発胃潰瘍
左下肺浸潤影	肺部異常陰影	下肺野陰影
右大脳動脈未破裂動脈瘤	脳動脈瘤	大腿動脈仮性動脈瘤
失語正常	失語症	失語症
先週頭痛	頭痛	眼性頭痛
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	解離性大動脈瘤ＤｅＢａｋｅｙＩＩ
失語持続	失語症	失語症
ＧＣＡ	巨細胞動脈炎	ＨＣＡＨＣ
大動脈弁硬化症	大動脈弁狭窄症	大動脈硬化症
多発筋炎	多発性筋炎	多発性筋炎
呼吸促迫症状	呼吸促迫	呼吸促迫
大腿骨骨頭壊死	大腿骨頭壊死	大腿骨頭壊死
呼気喘鳴	喘鳴	先天性喘鳴
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	サイトメガロウイルス網膜炎
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	ステロイド依存性ネフローゼ症候群
次週左気胸	気胸	特発性気胸
内分泌機能不全	内分泌機能異常	膵外分泌機能不全
熱	発熱	Ｑ熱
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
軽度音声障害	音声障害	軽度認知障害
緑膿菌腸炎	緑膿菌性腸炎	緑膿菌性腸炎
ドレーン出血	出血	皮質脳内出血
副鼻腔転移	副鼻腔癌	副鼻腔結核
原発不明癌頸部転移	原発不明癌	原発不明癌
発熱中	発熱	発熱
再発腫瘤	腫瘤	手指腫瘤
右錐体路障害	錐体路障害	錐体路障害
犬吠様咳嗽	咳	感染後咳嗽
両下肢筋痛	下肢筋肉痛	下肢筋肉痛
左室ブロック波形	心電図異常	房室ブロック
有痛性腫瘤	腫瘤	化膿性腫瘤
難治性冠攣縮性狭心症	冠攣縮性狭心症	冠攣縮性狭心症
起床時頭痛	頭痛	睡眠時頭痛
Ⅱ型房室ブロック	房室ブロック	術後房室ブロック
眼白内障	白内障	白内障
慢性下気道感染	急性気管支炎	慢性上気道炎
乳頭様腎盂腫瘍	腎盂乳頭状癌	腎盂腫瘍
喀痰付着	喀痰	喀痰
両側下腿潰瘍	下腿皮膚潰瘍	下腿腫瘍
心肺停止後蘇生	心肺停止	心肺停止
ＳＣＤ	脊髄小脳変性症	Ｓ状腎
無症候性腸アメーバ症	腸アメーバ症	慢性腸アメーバ症
手首痛	手部痛	手指痛
頸部食道癌	頚部食道癌	下部食道癌
症候性てんかん発症	症候性てんかん	症候性てんかん
左腎血管腫	腎血管腫	腎血管腫
地誌的失認	失認	発達性失認
命令性幻聴	幻聴	中枢性難聴
子宮体癌Ⅱ期	子宮体癌	子宮体癌再発
両側副腎腫瘍	副腎腫瘍	副腎腫瘍
左顔面神経麻痺症状	顔面神経麻痺	顔面神経麻痺
左顔面痛覚障害	片側痛覚鈍麻	顔面神経障害
顎部痛	顎痛	頬部痛
元々疼痛	疼痛	癌性疼痛
粘膿性鼻汁	鼻汁	化膿性鼻炎
膣原発横紋筋肉腫	横紋筋肉腫	鼡径部横紋筋肉腫
卵巣嚢腫ＯＰ	卵巣のう腫	卵巣肉腫
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	ペースメーカリード断線
子宮筋肉腫	子宮肉腫	子宮癌肉腫
肺血管陰影増強	肺血管疾患	肺血管狭窄症
頭頸部放線菌症	放線菌症	皮膚放線菌症
腎機能障害	腎機能低下	肝機能障害
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	ＨＩＶサイトメガロウイルス感染症
冠動脈−肺動脈瘻	肺動脈瘻	大動脈肺動脈窓
嚥下時疼痛	嚥下痛	嚥下痛
術後創感染	術後膿瘍	術後創部感染
大腸ポリープ後	大腸ポリープ	大腸ポリープ
右下葉扁平上皮癌	下葉肺扁平上皮癌	下葉肺扁平上皮癌
咳嗽法	咳	失文法
高リスク前立腺癌	前立腺癌	進行性前立腺癌
門脈圧亢進	門脈圧亢進症	門脈圧亢進症
認知面低下	軽度認知障害	下肢知覚低下
ノカルジア	ノカルジア症	ノカルジア症
右人工膝関節感染	人工膝関節感染	人工膝関節感染
膿梗塞	脳梗塞	肝梗塞
下大静脈狭窄	大静脈狭窄症	下大静脈損傷
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	十二指腸球後部潰瘍
左横隔膜弛緩症	横隔膜弛緩症	横隔膜弛緩症
火傷	熱傷	創傷
入眠困難感	不眠症	月経困難症
非定型カルチノイド腫瘍	カルチノイド	消化管カルチノイド
軽度食欲低下	食欲不振	重度視力低下
尿管結石有	尿管結石症	尿管結石症
両下腿壊疽性膿皮症様潰瘍	膿皮症	下腿難治性皮膚潰瘍
冠攣縮型狭心症	冠攣縮性狭心症	冠攣縮性狭心症
恥骨骨髄炎	骨髄炎	腸骨骨髄炎
かすみ目	視力低下	しらみ症
眩暈消失	めまい	意識消失
手指関節腫脹	関節炎	手指関節損傷
ＳＰＮ	充実性偽乳頭状腫瘍	Ｓ状腎
夜間嘔気	嘔気	夜間遺尿
左足背発赤	下腿発赤	足背腫瘍
女性器クラミジア感染症	クラミジア感染症	新生児クラミジア感染症
血液凝固障害	血液凝固異常	血液凝固異常
慢性的な呼吸困難	呼吸困難	肺性呼吸困難
右肺下葉肺炎	肺炎	乳嚥下性肺炎
低酸素虚血性脳症	低酸素性脳症	低酸素性脳症
左大葉性肺炎	大葉性肺炎	大葉性肺炎
膵臓癌術後再発	膵癌	直腸癌術後再発
足底湿疹	足湿疹	足湿疹
歩行ふらつき	めまい	退行期うつ病
結腸縫合不全	縫合不全	結腸回転不全
多発肝血管腫	多発性肝血管腫	多発性肝血管腫
紅色腫瘤	腫瘤	食道腫瘤
気管支閉鎖症	気管支閉鎖	気管支閉鎖
神経アミロイドーシス	アミロイドーシス	皮膚アミロイドーシス
夜疼痛	疼痛	疼痛
咽頭粘膜発赤	発赤	咽頭発赤
時々不整脈	不整脈	術中不整脈
多発性リンパ節転移	多部位リンパ節転移	多部位リンパ節転移
新生児死亡	原因不明の死亡	新生児紅斑
最近花粉症	花粉症	スギ花粉症
食道空腸吻合部狭窄	吻合部狭窄	尿管回腸導管吻合部狭窄
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	クリオグロブリン血症性血管炎
右頬部擦過傷	頬部擦過創	頬部擦過創
右肺下葉癌	下葉肺癌	舌下面癌
腎結石多発	腎結石症	腎結石自排
ＥＢウイルス初感染	ＥＢウイルス感染症	ＥＢウイルス感染症
外表奇形	奇形	外鼻奇形
急性膵臓炎	急性膵炎	急性膵炎
Ｉｓｐポリープ	大腸ポリープ	副鼻腔ポリープ
咽頭部発赤	発赤	咽頭発赤
頭部腫瘍	頭部皮下腫瘍	膵頭部腫瘍
遅発性発疹	発疹	特発性発疹
肺炎悪化	肺炎	肺炎結核
朝痰	喀痰	血痰
子宮体癌Ⅳ期	子宮体癌	子宮体癌再発
骨外腫瘤形成	腫瘤	骨髄低形成
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	リンパ形質細胞性リンパ腫
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	視神経脊髄炎
左下副甲状腺腺腫	副甲状腺腺腫	副甲状腺腺腫
単形性ＶＴ	非持続性心室頻拍	単純性便秘
特発性心室細動	心室細動	一過性心室細動
高脂血症高脂血症	高脂血症	高脂血症性網膜症
白色調腫瘍	腫瘍	白色水腫
左頬部有棘細胞癌	頬部有棘細胞癌	頬部有棘細胞癌
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	Ｇ６ＰＤ欠乏性貧血
脊柱起立筋膿瘍	筋膿瘍	脊髄硬膜外膿瘍
左踵骨骨折	踵骨骨折	踵骨骨折
胃癌幽門狭窄	幽門狭窄症	術後幽門狭窄
拡張能障害	心不全	腸機能障害
小腸静脈瘤破裂	食道静脈瘤破裂	食道静脈瘤破裂
右上肢振戦	一側上肢振戦	一側上肢振戦
中枢性甲状腺機能低下症	甲状腺機能低下症	続発性甲状腺機能低下症
左肺動脈閉塞	肺動脈狭窄症	小脳動脈閉塞
単純性網膜症	網膜症	近視性網膜症
両眼性複視	複視	遠視性弱視
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	先天性血栓性血小板減少性紫斑病
右胸腔内腫瘍	腫瘍	胸腔内腫瘤
尿もれ	尿失禁症	肉離れ
下肢筋力低下自覚	筋力低下	上肢筋力低下
右足静脈瘤	静脈瘤	外陰静脈瘤
上気道浮腫	咽頭浮腫	上気道出血
複雑型熱性痙攣	熱性痙攣	無熱性痙攣
吻合部浮腫	浮腫	吻合部潰瘍
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	膀胱側壁部膀胱癌
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	大動脈弁閉鎖不全症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
子宮頸部頸管狭窄	子宮頚管狭窄症	子宮頚管狭窄症
呼吸喘鳴	喘鳴	呼吸促迫
口腔内乾燥	口腔乾燥症	口内乾燥
脊椎管狭窄症	脊柱管狭窄症	脊柱管狭窄症
ヘルペス髄膜炎	髄膜炎	ヘルペス角膜炎
左股関節破壊	股関節症	股関節割創
左前庭障害	前庭障害	前庭障害
膠原繊維性腸炎	腸炎	ウイルス性腸炎
食道期軽度障害	嚥下障害	食道通過障害
右外腸骨静脈狭窄	静脈狭窄	外腸骨動脈狭窄
妊娠発覚	妊娠	妊娠湿疹
両膝関節症	膝関節症	膝関節症
類もやもや病	もやもや病	もやもや病
呼内疾患ベース肺炎	肺炎	アデノウイルス肺炎
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	足関節開放性脱臼骨折
白色粘性痰	喀痰	白色粃糠疹
食道癌２病変	食道癌	食道癌骨転移
右卵巣奇形腫	卵巣奇形腫	卵巣奇形腫
感冒罹患	感冒	感冒
血腫像	血腫	血腫
ｌｙｍｐｈｏｍａ	悪性リンパ腫	新生児Ｒｈ不適合
左足首骨折	足関節骨折	中足骨骨折
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	慢性血栓塞栓性肺高血圧症
眼振誘発	眼振	眼振
急性ウイルス性脳炎	ウイルス性脳炎	急性ウイルス性肝炎
掻痒等	そう痒	掻創
労作時呼吸困難感軽度	労作時呼吸困難	労作時呼吸困難
逆流性食道炎症状	逆流性食道炎	逆流性食道炎
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	非代償性肝硬変
子宮筋腫大	子宮筋腫	子宮筋腫
ヘルペス感染症	ヘルペスウイルス感染症	ケヌルス感染症
抑うつあり	うつ状態	抑うつ神経症
出血腫脹	出血	精巣腫脹
急性感音性難聴	感音難聴	両側性感音難聴
肺塞栓既往	肺塞栓症	肺塞栓症
リンパ節多発転移	多部位リンパ節転移	リンパ節転移
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	急性大動脈解離ＤｅＢａｋｅｙＩＩＩａ
イレウスリスク高い	イレウス	インスリン異常症
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	下葉肺扁平上皮癌
分類不能型免疫不全	免疫不全	分類不能免疫不全症
高度拘束性換気障害	拘束性換気障害	拘束性換気障害
非典型的胸痛	胸痛	非定型顔面痛
ＭＲＳＡ感染	ＭＲＳＡ感染症	ＭＲＳＡ感染症
肝多発腫瘤	肝腫瘤	肝腫瘤
左大腿骨病的骨折	大腿骨病的骨折	大腿骨病的骨折
Ｓ状結腸癌術後肝転移	転移性肝癌	Ｓ状結腸軸捻転
棘波	心電図異常	棘刺創
黄色痰自己喀出	膿性痰	黄色靱帯骨化症
心膜腔内播種	転移性心腫瘍	心膜腔のう胞
耳痛	耳痛症	耳痛症
四肢末端しびれ	しびれ感	四肢端しびれ
内頸動脈狭窄	内頚動脈狭窄症	内頚動脈狭窄症
胃部分壊死	壊死	腱部分断裂
転倒受傷	外傷	前腕熱傷
左急性感音難聴	感音難聴	一側性感音難聴
タール便少量	黒色便	リール黒皮症
切除不能胃癌	胃癌	スキルス胃癌
後頭葉脳出血	脳出血	後頭孔脳脱出症
隅角結節	虹彩結節	皮下結節
落ち着かなさ	多動性障害	落ち込み
脊椎多発圧迫骨折	圧迫骨折	腰椎多発圧迫骨折
左傍脊柱筋膿瘍	筋膿瘍	腸腰筋膿瘍
Ⅰ型ＤＭ	糖尿病	Ｂ型肝炎
多発ＬＮ転移	多部位リンパ節転移	多発性癌転移
右角膜ヘルペス	ヘルペス角膜炎	口角ヘルペス
大腸粘膜癌	癌	大腸粘液癌
大動脈損傷	上大動脈損傷	上大動脈損傷
仙骨前腫瘤	腫瘤	仙骨腫瘍
前頭葉脳出血	脳出血	前頭葉症候群
社会不安症	不安神経症	社会不安障害
左頚部食道傍リンパ節転移	リンパ節転移	頚部リンパ節転移
時折物忘れ	健忘症	充填物粗造
左頬部未分化腺癌	癌	甲状腺未分化癌
ＩＩ型ＤＭ	２型糖尿病	ＡＩＤＳ
脊椎管狭窄	脊柱管狭窄症	脊柱管狭窄症
膨満　グル音正常	腹部膨満	血中コバルト異常
顔面神経麻痺静的再建	顔面神経麻痺	顔面神経麻痺
低分化性扁平上皮癌	癌	転移性扁平上皮癌
左房内粘液腫	心臓粘液腫	左心房粘液腫
重症うつ病	うつ病	不安うつ病
左肺下葉浸潤影	胸部異常陰影	肺野異常陰影
中葉舌区症候群	中葉無気肺	中葉症候群
膵管炎	膵炎	精管炎
軟部組織腫瘤	腫瘤	軟部組織内異物
腫瘤構造	腫瘤	腫瘤
慢性誤嚥	嚥下障害	慢性舌炎
Ｇｍ敗血症	敗血症	ＧＢＳ敗血症
右大腿部蜂窩織炎	大腿部蜂巣炎	大腿部蜂巣炎
病的腹水	腹水症	肝性腹水
慢性疲労	疲労感	慢性舌炎
膿性喀痰	膿性痰	膿性痰
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	ｅｍｂｅｄｄｅｄ埋伏歯
癌再発	癌	乳癌再発
胆汁うっ滞型	胆汁うっ滞	胆汁うっ滞
肺門腫瘤	縦隔腫瘍	肺腫瘤
両膝関節疼痛	膝関節痛	膝関節痛
右鎖骨転移	骨転移癌	肝癌骨転移
緑内症	緑内障	緑内障
夕方痛み	疼痛	定型痛風
左側副部痛	側腹部痛	側胸部痛
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	膿瘍性上行結腸憩室
心窩部自発痛	心窩部痛	心窩部痛
リンパ節腫大傾向	リンパ節腫大	リンパ節腫大
時々尿失禁	尿失禁症	切迫性尿失禁
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	骨盤部悪性軟部腫瘍
低血糖遷延	低血糖	低血糖発作
右中大脳動脈閉塞症	中大脳動脈閉塞症	中大脳動脈閉塞症
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	重症潰瘍性大腸炎
発熱コントロール	発熱	陰茎コンジローマ
右下腿蜂窩織炎	下腿蜂巣炎	胃蜂窩織炎
膿瘍形成	膿瘍	眼異形成
右尿管損傷	尿管損傷	尿管損傷
感染性心内膜症	感染性心内膜炎	感染性心内膜炎
ブドウ球菌検出	ぶどう球菌感染症	ブタ流産菌病
副腎皮質機能不全	副腎皮質機能低下症	副腎皮質形成不全
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
両側網膜剥離	網膜剥離	胞状網膜剥離
播種性血管内凝固症	播種性血管内凝固	播種性血管内凝固
肺野肺門部異常陰影	肺門部異常陰影	肺門部異常陰影
右房浸潤	乳房悪性腫瘍	角膜浸潤
屈筋腱鞘炎	腱鞘炎	手屈筋腱腱鞘炎
肺結節陰影	胸部異常陰影	肺腫瘤陰影
呼吸困難感等自覚症状	呼吸困難	呼吸困難発作
原発性肺腫瘍	肺腫瘍	原発性骨腫瘍
右下腿コンパートメント症候群	下腿コンパートメント症候群	下腿コンパートメント症候群
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
右鼡径部腫脹	鼡径部腫脹	鼡径部腫脹
低悪性度リンパ腫	ホジキンリンパ腫	脾悪性リンパ腫
右側胸部皮下結節	皮下結節	側頭部皮下血腫
両側卵巣チョコレート嚢胞	チョコレートのう胞	チョコレートのう胞
回盲部悪性リンパ腫	悪性リンパ腫	頚部悪性リンパ腫
陰部腫脹	陰のう腫大	殿部腫脹
腹水浸出	腹水症	羊水漏出
ＴＡＡ	胸部大動脈瘤	血友病Ａ
腸管皮膚瘻	腸瘻	尿管皮膚瘻
ライン感染	カテーテル感染症	ドライブライン感染
多発擦過傷	擦過創	多発性擦過創
脂質異常	脂質異常症	脂質異常症
肺嚢胞感染	肺のう胞	人工弁感染
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	シンプソン・ゴラビ・ベーメル症候群
脾結核	結核	耳結核
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	潰瘍性大腸炎合併妊娠
肺抗酸菌感染症	肺非結核性抗酸菌症	肺炎球菌感染症
２型大腸癌	大腸癌	大腸癌
両眼網膜症	網膜症	慢性網膜症
左眼結膜炎	結膜炎	術後結膜炎
右肺原発腺癌	肺腺癌	肺門部腺癌
ＣＲＥＳＴ症候群	クレスト症候群	ＰＯＥＭＳ症候群
感覚神経障害	知覚障害	網膜神経障害
物忘れ	健忘症	肉離れ
脳筋症	ミトコンドリア脳筋症	心筋症
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	Ｐｈ陽性急性リンパ性白血病
左大腿骨骨腫瘍	大腿骨腫瘍	大腿骨腫瘍
膿瘍縮小	膿瘍	瞼裂縮小
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	陳旧性塞栓性脳梗塞
肝内転移	転移性肝腫瘍	肝癌骨転移
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	膵管内乳頭粘液性腫瘍
胃癌多発骨転移	胃癌骨転移	胃癌骨転移
僧房弁疣贅	疣贅	化膿性疣贅
左膝窩動脈瘤	膝窩動脈瘤	膝窩動脈瘤
腹部背部痛	背部痛	手背部痛
アルコール性ニューロパチー	アルコール性多発ニューロパチー	アルコール性多発ニューロパチー
体幹部発赤	発赤	脳幹部出血
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	慢性特発性血小板減少性紫斑病
下部消化管穿孔	腸穿孔	下部消化管出血
Ｔ字杖歩行可能	歩行障害	小脳性歩行失調
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	大腿ヘルニア嵌頓
大腫瘤影	腫瘤	肺腫瘤陰影
双極２型障害	２型双極性障害	双極性感情障害
感染性腹部動脈瘤	感染性腹部大動脈瘤	感染性腹部大動脈瘤
ヘルペス性脳炎	サル痘	ヘルペス脳炎
不安症様	不安神経症	不安障害
右前額部痛	前頭部痛	前胸部痛
右胸膜播種	胸膜播種	胸膜播種
骨折病変	骨折	骨折
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	半月体形成性糸球体腎炎
筋力低下著明	筋力低下	筋力低下
下肢骨折	骨折	上肢骨折
付属器圧痛	圧痛	付属器腫瘍
アスピリンアレルギー	アスピリン不耐症	ペニシリンアレルギー
固形腫瘍	腫瘍	蝶形骨腫瘍
嘔吐出現	嘔吐症	嘔吐症
統合失調症残遺状態	統合失調症	統合失調症様状態
右上肢不全片麻痺	不全片麻痺	上肢不全麻痺
低血糖生	低血糖	低血糖
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	肺炎球菌性敗血症
左大腿蜂窩織炎	蜂窩織炎	胃蜂窩織炎
発熱有	発熱	発熱
頭位性回転性めま	体位性めまい	頭位変換性めまい
不眠考	不眠症	不眠症
全失語	全失語症	全失語症
口唇紅潮	紅潮	口唇潰瘍
開腹腫瘤	腫瘤	上腹部腫瘤
左尺骨神経障害	尺骨神経麻痺	多発性神経障害
外側部乳癌	乳癌	乳輪部乳癌
脳幹部神経膠腫	脳幹神経膠腫	脳幹神経膠腫
両足関節以遠しびれ感	しびれ感	全身のしびれ感
左再発性気胸	続発性気胸	特発性気胸
胃のむかつき	悪心	胃のう胞
気管性喘息	気管支喘息	気管支喘息
痒疹結節散在	痒疹	脛骨結節部痛
日中下痢	下痢症	乳児下痢
骨粗鬆症有	骨粗鬆症	骨粗鬆症
先天性胆管欠損	胆管先天奇形	先天性胆のう欠損
左深部静脈血栓症	深部静脈血栓症	深部静脈血栓症
