出現形	正解	予測
中等度精神遅滞	中等度知的障害	自閉性精神発達遅滞
先天性左股関節脱臼	先天性股関節脱臼	先天性股関節脱臼
リポフスチン沈着	神経セロイドリポフスチン症	コフィン・シリス症候群
鮮血痰	血痰	血痰
壊死性変化	壊死	壊死性炎症
溶連菌感染	溶連菌感染症	溶連菌感染症
局所発赤	発赤	弾発肘
不整脈チーム	不整脈	不整脈
中等度ＣＯＰＤ	慢性閉塞性肺疾患	中等度難聴
胸部圧痛	圧痛	腹部圧痛
両上肢痛	上肢痛	上肢痛
気分不快症状	悪心	気分異常
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折
乳突蜂巣	乳様突起炎	喉頭蜂巣炎
褥創形成	褥瘡	殿部咬創
ガマ腫	がま腫	ゴム腫
膀胱腫瘍再発	膀胱腫瘍	多発性膀胱腫瘍
夜間せん妄状態	せん妄	老年期妄想状態
神経系腫瘍	腫瘍	神経細胞腫瘍
クッシング徴候	クッシング症候群	クッシング潰瘍
先天性側弯	肋骨異常を伴う先天性側弯症	先天性聾
非定型抗酸菌肺炎	肺炎	非結核性抗酸菌性腱鞘炎
軽度甲状腺腫大	甲状腺腫	中毒性甲状腺腫
手足痺れ	四肢しびれ	手指圧挫傷
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	小児節性辺縁帯リンパ腫
左下葉肺癌	下葉肺癌	下葉肺癌
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
若年性認知症	認知症	老年期認知症
外腸骨域リンパ節腫大	リンパ節腫大	鎖骨上リンパ節腫脹
貧血高度	貧血	体質性低身長
腰部腫瘍	腰椎部腫瘍	腰椎部腫瘍
鼠径ヘルニア	鼡径ヘルニア	鼡径ヘルニア
分化型管状腺癌	癌	単純性結節性甲状腺腫
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	侵襲性肺アスペルギルス症
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	特発性無菌性壊死
右下葉結節影	胸部異常陰影	坐骨結節部滑液包炎
軽度左軸偏位	心電図左軸偏位	心電図左軸偏位
左頚部結核性リンパ節炎	結核性リンパ節炎	頚部化膿性リンパ節炎
食道がん	食道癌	自律神経てんかん
肛門部発赤	発赤	咽頭発赤
脳室拡大進行	脳室拡大	脳室拡大
下腿潰瘍	下腿皮膚潰瘍	下腿膿瘍
小脳転移	転移性脳腫瘍	小脳出血
腎盂軽度拡張	腎盂拡張	先天性肥厚性幽門狭窄症
腫瘍指摘	腫瘍	指尖難治性皮膚潰瘍
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	心臓悪性リンパ腫
準夜帯嘔気	嘔気	湿性脚気
成人Ｓｔｉｌｌ病	成人スチル病	ＳＬＥ眼底
脳血管疾患	脳血管障害	毛細血管疾患
左膝窩部痛	膝窩部痛	膝窩部痛
非浸潤性尿路上皮癌	尿管尿路上皮癌	非浸潤性乳管癌
下咽頭がん	下咽頭癌	下咽頭癌
両上肢痺れ	上肢しびれ	上肢不全麻痺
混合性肝癌	肝癌	混合型肝癌
甲状腺痛	甲状腺炎	甲状腺眼症
少量血便	血便	排便後出血
脳梗塞有	脳梗塞	無症候性脳梗塞
痕発赤	発赤	発赤
不消化便	消化不良性下痢	不完全尿閉
末梢性めまい	めまい症	末梢性めまい症
左上腕骨肉腫	上腕骨骨肉腫	上腕骨骨肉腫
四肢型運動失調	運動失調	脊髄性運動失調
産生胃癌	胃癌	産科的脂肪塞栓症
下肢冷感軽度	下肢冷感	下肢冷感
左室内同期不全	左室不全	左室不全
左脛腓骨骨折	腓骨骨折	脛骨腓骨骨折
漿液性腺腫	卵巣漿液性腺腫	卵巣漿液性腺腫
日本海裂頭条虫	日本海裂頭条虫症	日本海裂頭条虫症
先天性脳血管異常	脳動静脈奇形	先天性尿管異常
臀部皮疹	発疹	頭部湿疹
歩行時軽度跛行	跛行	内転歩行
心室中隔扁平化	心室中隔欠損症	室上稜下部心室中隔欠損
フルニエ壊疽	外陰部壊死性筋膜炎	フューム肺炎
肝芽腫再発	肝芽腫	肝芽腫
状血管腫	血管腫	血管腫
卵巣癌破裂	卵巣癌	卵巣腫瘍破裂
右下腿疼痛	下腿痛	腓腹部痛
軽度眼球突出	眼球突出症	眼球突出症
前頭葉障害	前頭葉症候群	前頭葉症候群
歯牙損傷	切歯破折	頭皮損傷
両側乳糜胸水	胸水貯留	仙骨部褥瘡
肺門部リンパ節腫大	肺門リンパ節腫脹	肺門リンパ節腫脹
麻疹罹患歴	麻疹	腰部尋常性乾癬
尿漏れ	尿失禁症	尿溢出
心膜播種	腹膜播種	胸膜播種
髄液播種	腹膜播種	脊髄播種
左腎動脈狭窄症	腎動脈狭窄症	腎動脈狭窄症
体動時創部痛	術創部痛	転子貫通開放骨折
後頭部皮下血腫	頭部皮下血腫	側頭部皮下血腫
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	ＭＲＳＡ感染症
篩骨蜂巣	篩骨洞炎	鼡径部蜂巣炎
左退形成性星細胞腫	退形成性星細胞腫	退形成性星細胞腫
仮性動脈瘤切除	偽性動脈瘤	腹部大動脈瘤切迫破裂
鼻中隔血腫	血腫	鼻中隔腫瘍
左嗅裂ポリープ	ポリープ	篩骨洞ポリープ
労作時疲労	疲労感	戦闘疲労
不定愁訴多	不定愁訴症	不定愁訴症
軽度失調性構音障害	構音障害	固縮性構音障害
びらんからの出血	出血	鼻腔内びらん
動揺性精神神経症状	神経症	器質性精神症状群
過呼吸気味	過換気症	口呼吸
真菌性感染性心内膜炎	細菌性心内膜炎	亜急性感染性心内膜炎
気道狭窄音	気道狭窄	気道狭窄
未分類関節炎	関節炎	単純性関節炎
左視床出血	視床出血	視床出血
骨突出部発赤	発赤	拍動性眼球突出症
神経症性うつ病	抑うつ神経症	反復性精神病性うつ病
右浸潤影	胸部異常陰影	心臓異常陰影
四肢近位筋筋力低下	筋力低下	四肢筋力低下
左耳後部腫瘤	耳後部腫瘤	耳後部腫瘤
右乳腺良性腫瘍	乳腺腫瘍	乳腺悪性腫瘍
左尿管結石性腎盂腎炎	結石性腎盂腎炎	結石性腎盂腎炎
イレウス気味	偽性イレウス	偽性イレウス
筋力低下可能性	筋力低下	筋力低下
咽喉頭違和感	咽喉頭異常感症	肛門部違和感
前立腺癌死	前立腺癌	前立腺癌術後
再度皮疹	発疹	痂皮性膿痂疹
左肩腱板損傷	肩腱板損傷	肩腱板損傷
低形成	骨髄低形成	舌低形成
再脱臼	脱臼	反復性脱臼
左肺動脈狭窄症	肺動脈狭窄症	肺動脈狭窄症
肺動脈弁上狭窄	肺動脈弁上狭窄症	肺動脈弁上狭窄症
後頸部発赤	発赤	下腿発赤
血管原性浮腫	浮腫	血管神経性浮腫
偽粘液腫	粘液腫	粘液腫
毛包向性菌状息肉症	菌状息肉症	菌状息肉症
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
嚢胞様腫瘤像	腫瘤	後腹膜胚細胞腫瘍
右足不随意運動	不随意運動症	不随意運動症
婦人科癌	癌	子宮峡部癌
両側眼振	眼振	一側上肢振戦
爪水虫	爪白癬	昆虫毒
子宮体癌Ｉａ期	子宮体癌	急性子宮傍結合織炎
過活動型せん妄	せん妄	老人性夜間せん妄
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	下肢難治性皮膚潰瘍
ＢＰＳＤ	認知症に重なったせん妄	ＨＤＬＳ
進行性核上麻痺	進行性核上性麻痺	進行性核上性麻痺
汎発性水痘感染症	水痘	感染性白癬症
えん下障害	嚥下障害	乳幼児胃腸障害
左上腕悪性黒色腫	上腕部悪性黒色腫	上腕部悪性黒色腫
左側頭葉挫傷	脳挫傷	前頭部挫傷
虚血性肝炎	肝炎	虚血性腸炎
重症敗血症	敗血症	敗血症
幽門前部狭窄	幽門狭窄症	後部尿道狭窄
圧迫移植部ネクローシス	壊死	老人性ＴＴＲアミロイドーシス
子宮頸癌子宮頚癌	子宮頚癌	子宮頚癌
舌乾燥	口腔乾燥症	口唇乾燥
足痛い	足痛	足痛
円形紅斑	紅斑症	多形紅斑
左眼後発性白内障	白内障	先天性中心性白内障
徐脈気味	徐脈	徐脈発作
境界性パーソナリティ障害	境界型パーソナリティ障害	境界型パーソナリティ障害
鼻骨折	鼻骨骨折	鼻骨骨折
膵尾部腫瘤性病変	膵腫瘤	膵体尾部腫瘍
重症腸炎	腸炎	重症潰瘍性大腸炎
左大腿骨転子下骨折	転子下骨折	大腿骨転子部骨折
左低形成腎	低形成腎	低形成腎
肺野すりガラス状陰影	肺野異常陰影	土肥氏鱗状毛のう角皮症
アテローム性血栓性脳梗塞	血栓性脳梗塞	アテローム血栓性脳梗塞
結腸癌肝転移	転移性肝癌	直腸癌骨転移
診察時皮疹	発疹	術後感染症
切開関連性心房粗動	心房粗動	一過性心房粗動
硬性白斑	白斑	老人性白斑
術後不整脈	不整脈	術中不整脈
広範囲脊柱管狭窄症	広範脊柱管狭窄症	広範脊柱管狭窄症
中～低分化肝細胞癌	肝細胞癌	松果体未分化胚細胞腫
起床時咳嗽	咳	遷延性咳嗽
腰骨骨折	腰椎骨折	踵骨骨折
血性腹水貯留	腹水症	心膜液貯留
心理的不安	不安障害	情緒不安定状態
カンジダ肺炎	肺カンジダ症	カンジダ性亀頭炎
右小細胞癌	小細胞肺癌	小細胞肺癌
頬部悪性腫瘍	頬部腫瘍	頚部悪性腫瘍
多源性ＰＶＣ散発	心室期外収縮	強直間代発作
原発性甲状腺機能低下	甲状腺機能低下症	原発性甲状腺機能低下症
ヨードアレルギー	ヨード過敏症	ダニアレルギー
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	後交通動脈瘤
顔面形成	顔面形成異常	顔面形成異常
活動性肝炎	肝炎	活動性慢性肝炎
インフルエンザ陽性	インフルエンザ	インフルエンザ性急性上気道感染
眼球結膜浮腫	結膜浮腫	結膜浮腫
排便なし	便秘症	排便後出血
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	ＭＲＣＮＳ感染症
顔面神経痛	三叉神経痛	頭部神経痛
多発肺膿瘍	肺膿瘍	多発胃潰瘍
疣贅様構造物	疣贅	胃瘻造設状態
アルコ−ル性肝硬変	肝硬変症	アルコール性肝硬変
皮質層状壊死	壊死	動脈硬化性壊疽
発熱随伴症状	発熱	発熱発疹
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	肺動脈血栓塞栓症
両下肢深部静脈血栓症	下肢静脈血栓症	下肢静脈血栓症
右上腕骨近位端骨折	上腕骨近位端骨折	上腕骨近位端粉砕骨折
脳炎脳症	脳症	脳症
辺縁性脳炎	脳炎	辺縁系脳炎
易疲労性強い	易疲労感	易疲労感
せん妄生	せん妄	疲憊せん妄
右第３趾爪囲炎	爪囲炎	第３趾末節骨骨折
多発縦隔リンパ節転移	縦隔リンパ節転移	縦隔リンパ節転移
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	ＣＡＤ／ＣＡＭ冠低位
圧迫時疼痛	疼痛	神経障害性疼痛
症型Ａ群溶連菌感染症	溶連菌感染症	Ｂ群溶連菌感染症
末梢肺動脈塞栓症	動脈塞栓症	末梢動脈塞栓症
歩容困難	歩行障害	歩行困難
脳室出血	出血	脳室内出血
顔面痺れ	しびれ感	顔面痙攣
尿失禁状態	尿失禁症	腹圧性尿失禁
重度失調性構音障害	構音障害	器質性構音障害
卵巣癌Ⅲｃ期	卵巣癌	充実性卵巣腫瘍
低血糖鞘状	低血糖	低血糖
発赤潰瘍	発赤	感染性角膜潰瘍
左下肺浸潤影	肺部異常陰影	左上大静脈遺残
右大脳動脈未破裂動脈瘤	脳動脈瘤	内頚動脈後交通動脈分岐部動脈瘤
失語正常	失語症	超皮質健忘性失語症
先週頭痛	頭痛	頭痛
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
失語持続	失語症	失語症
ＧＣＡ	巨細胞動脈炎	ＭＲＳＡ膿胸
大動脈弁硬化症	大動脈弁狭窄症	大動脈硬化症
多発筋炎	多発性筋炎	多発性筋炎
呼吸促迫症状	呼吸促迫	呼吸促迫
大腿骨骨頭壊死	大腿骨頭壊死	大腿骨頭壊死
呼気喘鳴	喘鳴	呼吸困難
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	サイトメガロウイルス網膜炎
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	周期性ＡＣＴＨ・ＡＤＨ放出症候群
次週左気胸	気胸	巨大動静脈奇形（四肢病変）
内分泌機能不全	内分泌機能異常	膵外分泌機能不全
熱	発熱	Ｑ熱
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
軽度音声障害	音声障害	音声障害
緑膿菌腸炎	緑膿菌性腸炎	緑膿菌肺炎
ドレーン出血	出血	エボラ出血熱
副鼻腔転移	副鼻腔癌	副鼻腔結核
原発不明癌頸部転移	原発不明癌	神経内分泌腫瘍・原発部位不明
発熱中	発熱	発熱
再発腫瘤	腫瘤	多発性皮下腫瘤
右錐体路障害	錐体路障害	錐体路障害
犬吠様咳嗽	咳	道化師様魚鱗癬
両下肢筋痛	下肢筋肉痛	下肢筋肉痛
左室ブロック波形	心電図異常	完全左脚ブロック
有痛性腫瘤	腫瘤	多発性皮下腫瘤
難治性冠攣縮性狭心症	冠攣縮性狭心症	冠攣縮性狭心症
起床時頭痛	頭痛	睡眠時頭痛
Ⅱ型房室ブロック	房室ブロック	高度房室ブロック
眼白内障	白内障	後極白内障
慢性下気道感染	急性気管支炎	慢性上気道炎
乳頭様腎盂腫瘍	腎盂乳頭状癌	胆管内乳頭状腫瘍
喀痰付着	喀痰	異常喀痰
両側下腿潰瘍	下腿皮膚潰瘍	下腿皮膚潰瘍
心肺停止後蘇生	心肺停止	来院時心肺停止
ＳＣＤ	脊髄小脳変性症	ＡＩＤＳ
無症候性腸アメーバ症	腸アメーバ症	慢性腸アメーバ症
手首痛	手部痛	手指痛
頸部食道癌	頚部食道癌	頚部食道癌
症候性てんかん発症	症候性てんかん	症候性てんかん
左腎血管腫	腎血管腫	腎血管腫
地誌的失認	失認	言語失認
命令性幻聴	幻聴	連続性雑音
子宮体癌Ⅱ期	子宮体癌	脊髄性筋萎縮症ＩＩＩ型
両側副腎腫瘍	副腎腫瘍	転移性副腎腫瘍
左顔面神経麻痺症状	顔面神経麻痺	中枢性顔面神経麻痺
左顔面痛覚障害	片側痛覚鈍麻	皮膚知覚障害
顎部痛	顎痛	胸骨部痛
元々疼痛	疼痛	腰痛症
粘膿性鼻汁	鼻汁	粘液性鼻漏
膣原発横紋筋肉腫	横紋筋肉腫	横紋筋肉腫
卵巣嚢腫ＯＰ	卵巣のう腫	卵巣腫瘍
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	ペースメーカ植え込み後感染症
子宮筋肉腫	子宮肉腫	子宮癌肉腫
肺血管陰影増強	肺血管疾患	肺血管狭窄症
頭頸部放線菌症	放線菌症	皮膚放線菌症
腎機能障害	腎機能低下	腸機能障害
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
冠動脈−肺動脈瘻	肺動脈瘻	肺動脈瘻
嚥下時疼痛	嚥下痛	嚥下痛
術後創感染	術後膿瘍	術後創部感染
大腸ポリープ後	大腸ポリープ	大腸ポリープ
右下葉扁平上皮癌	下葉肺扁平上皮癌	下葉肺扁平上皮癌
咳嗽法	咳	喀痰
高リスク前立腺癌	前立腺癌	進行性前立腺癌
門脈圧亢進	門脈圧亢進症	門脈圧亢進症
認知面低下	軽度認知障害	視力低下
ノカルジア	ノカルジア症	ノカルジア症
右人工膝関節感染	人工膝関節感染	人工膝関節感染
膿梗塞	脳梗塞	腎梗塞
下大静脈狭窄	大静脈狭窄症	下大静脈拡張
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	穿通性十二指腸潰瘍
左横隔膜弛緩症	横隔膜弛緩症	横隔膜弛緩症
火傷	熱傷	膝損傷
入眠困難感	不眠症	夜間呼吸困難
非定型カルチノイド腫瘍	カルチノイド	卵巣甲状腺腫性カルチノイド
軽度食欲低下	食欲不振	上肢筋力低下
尿管結石有	尿管結石症	下部尿路結石
両下腿壊疽性膿皮症様潰瘍	膿皮症	下腿難治性皮膚潰瘍
冠攣縮型狭心症	冠攣縮性狭心症	冠攣縮性狭心症
恥骨骨髄炎	骨髄炎	恥骨骨膜炎
かすみ目	視力低下	爪かみ
眩暈消失	めまい	味覚消失
手指関節腫脹	関節炎	手指関節脱臼
ＳＰＮ	充実性偽乳頭状腫瘍	ＰＣＷＨ
夜間嘔気	嘔気	夜間性喘息
左足背発赤	下腿発赤	足背膿瘍
女性器クラミジア感染症	クラミジア感染症	新生児クラミジア感染症
血液凝固障害	血液凝固異常	血液凝固異常
慢性的な呼吸困難	呼吸困難	慢性呼吸不全
右肺下葉肺炎	肺炎	乳嚥下性肺炎
低酸素虚血性脳症	低酸素性脳症	低酸素性脳症
左大葉性肺炎	大葉性肺炎	大葉性肺炎
膵臓癌術後再発	膵癌	直腸癌術後再発
足底湿疹	足湿疹	足湿疹
歩行ふらつき	めまい	そとわ歩行
結腸縫合不全	縫合不全	結腸回転不全
多発肝血管腫	多発性肝血管腫	多発性肝血管腫
紅色腫瘤	腫瘤	眼瞼良性腫瘤
気管支閉鎖症	気管支閉鎖	気管閉鎖症
神経アミロイドーシス	アミロイドーシス	原発性アミロイドーシス
夜疼痛	疼痛	疼痛
咽頭粘膜発赤	発赤	咽頭発赤
時々不整脈	不整脈	閉経後骨粗鬆症・大腿部病的骨折あり
多発性リンパ節転移	多部位リンパ節転移	多部位リンパ節転移
新生児死亡	原因不明の死亡	新生児仮死
最近花粉症	花粉症	遺伝性掌蹠角化症
食道空腸吻合部狭窄	吻合部狭窄	回腸導管出口部狭窄
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	クリオグロブリン血症性血管炎
右頬部擦過傷	頬部擦過創	頬部擦過創
右肺下葉癌	下葉肺癌	下葉肺癌
腎結石多発	腎結石症	多発性腎結石
ＥＢウイルス初感染	ＥＢウイルス感染症	ＥＢウイルス感染症
外表奇形	奇形	舌奇形
急性膵臓炎	急性膵炎	急性膵炎
Ｉｓｐポリープ	大腸ポリープ	舌ポリープ
咽頭部発赤	発赤	咽頭発赤
頭部腫瘍	頭部皮下腫瘍	頭部腫瘤
遅発性発疹	発疹	突発性発疹症
肺炎悪化	肺炎	肺炎結核
朝痰	喀痰	夜間咳
子宮体癌Ⅳ期	子宮体癌	慢性子宮傍結合織炎
骨外腫瘤形成	腫瘤	骨盤内腫瘤
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	ＡＬＫ陽性大細胞型Ｂ細胞性リンパ腫
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	視神経脊髄炎
左下副甲状腺腺腫	副甲状腺腺腫	副甲状腺腺腫
単形性ＶＴ	非持続性心室頻拍	無菌性骨壊死
特発性心室細動	心室細動	一過性心室細動
高脂血症高脂血症	高脂血症	高脂血症
白色調腫瘍	腫瘍	黄色腫症
左頬部有棘細胞癌	頬部有棘細胞癌	頬部有棘細胞癌
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	ゴットロン丘疹
脊柱起立筋膿瘍	筋膿瘍	肛門括約筋内膿瘍
左踵骨骨折	踵骨骨折	踵骨骨折
胃癌幽門狭窄	幽門狭窄症	膵管狭窄
拡張能障害	心不全	強迫性障害
小腸静脈瘤破裂	食道静脈瘤破裂	胃静脈瘤破裂
右上肢振戦	一側上肢振戦	一側上肢振戦
中枢性甲状腺機能低下症	甲状腺機能低下症	一過性甲状腺機能低下症
左肺動脈閉塞	肺動脈狭窄症	肺動脈弁閉鎖
単純性網膜症	網膜症	単純性角膜潰瘍
両眼性複視	複視	両眼隔離
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
右胸腔内腫瘍	腫瘍	胸腔内腫瘤
尿もれ	尿失禁症	胆のう癒着
下肢筋力低下自覚	筋力低下	上肢筋力低下
右足静脈瘤	静脈瘤	左胃動脈瘤
上気道浮腫	咽頭浮腫	上気道出血
複雑型熱性痙攣	熱性痙攣	無熱性痙攣
吻合部浮腫	浮腫	吻合部潰瘍
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	膀胱側壁部膀胱癌
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	ＭＲＣＮＳ感染症
子宮頸部頸管狭窄	子宮頚管狭窄症	子宮頚部萎縮
呼吸喘鳴	喘鳴	呼吸麻痺
口腔内乾燥	口腔乾燥症	口内乾燥
脊椎管狭窄症	脊柱管狭窄症	脊柱管狭窄症
ヘルペス髄膜炎	髄膜炎	ヘルペス角膜炎
左股関節破壊	股関節症	股関節損傷
左前庭障害	前庭障害	末梢前庭障害
膠原繊維性腸炎	腸炎	膠原病性心膜炎
食道期軽度障害	嚥下障害	食道通過障害
右外腸骨静脈狭窄	静脈狭窄	外腸骨動脈狭窄
妊娠発覚	妊娠	妊娠中出血
両膝関節症	膝関節症	肘関節症
類もやもや病	もやもや病	もやもや病
呼内疾患ベース肺炎	肺炎	呼吸細気管支炎関連性間質性肺疾患
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	手関節開放性脱臼骨折
白色粘性痰	喀痰	深在性白癬
食道癌２病変	食道癌	食道癌骨転移
右卵巣奇形腫	卵巣奇形腫	卵巣奇形腫
感冒罹患	感冒	褥瘡感染
血腫像	血腫	血腫
ｌｙｍｐｈｏｍａ	悪性リンパ腫	ＴｒｉｐｌｅＡ症候群
左足首骨折	足関節骨折	足背骨折
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	慢性血栓塞栓性肺高血圧症
眼振誘発	眼振	眼筋麻痺性眼振
急性ウイルス性脳炎	ウイルス性脳炎	急性ウイルス性肝炎
掻痒等	そう痒	排尿痛
労作時呼吸困難感軽度	労作時呼吸困難	労作時呼吸困難
逆流性食道炎症状	逆流性食道炎	胃食道逆流症
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	Ｃ型非代償性肝硬変
子宮筋腫大	子宮筋腫	子宮筋腫
ヘルペス感染症	ヘルペスウイルス感染症	ヘルペスウイルス感染症
抑うつあり	うつ状態	躁うつ病
出血腫脹	出血	精巣腫脹
急性感音性難聴	感音難聴	急性低音障害型感音難聴
肺塞栓既往	肺塞栓症	肺静脈血栓塞栓症
リンパ節多発転移	多部位リンパ節転移	リンパ節転移
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	急性大動脈解離ＤｅＢａｋｅｙＩ
イレウスリスク高い	イレウス	ＧＭ２ガングリオシドーシス２型
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	下葉肺扁平上皮癌
分類不能型免疫不全	免疫不全	分類不能免疫不全症
高度拘束性換気障害	拘束性換気障害	拘束性換気障害
非典型的胸痛	胸痛	典型的前兆に頭痛を伴う片頭痛
ＭＲＳＡ感染	ＭＲＳＡ感染症	ＭＲＳＡ感染症
肝多発腫瘤	肝腫瘤	多発性肝血管腫
左大腿骨病的骨折	大腿骨病的骨折	大腿骨病的骨折
Ｓ状結腸癌術後肝転移	転移性肝癌	直腸癌骨転移
棘波	心電図異常	棘融解
黄色痰自己喀出	膿性痰	自己臭恐怖
心膜腔内播種	転移性心腫瘍	胸膜播種
耳痛	耳痛症	鼻痛
四肢末端しびれ	しびれ感	四肢端しびれ
内頸動脈狭窄	内頚動脈狭窄症	腕頭動脈狭窄
胃部分壊死	壊死	腎乳頭壊死
転倒受傷	外傷	外傷性両足切断
左急性感音難聴	感音難聴	両側性感音難聴
タール便少量	黒色便	特殊書読遅滞
切除不能胃癌	胃癌	大腸切除症候群
後頭葉脳出血	脳出血	後頭孔脳脱出症
隅角結節	虹彩結節	臼傍結節
落ち着かなさ	多動性障害	さめはだ
脊椎多発圧迫骨折	圧迫骨折	腰椎多発圧迫骨折
左傍脊柱筋膿瘍	筋膿瘍	先天性胸鎖乳突筋腫瘤
Ⅰ型ＤＭ	糖尿病	ニーマン・ピック病Ｃ型
多発ＬＮ転移	多部位リンパ節転移	多発性癌転移
右角膜ヘルペス	ヘルペス角膜炎	眼瞼単純ヘルペス
大腸粘膜癌	癌	大腸粘液癌
大動脈損傷	上大動脈損傷	動脈損傷
仙骨前腫瘤	腫瘤	仙骨軟骨肉腫
前頭葉脳出血	脳出血	前頭部脳膿瘍
社会不安症	不安神経症	社会不安障害
左頚部食道傍リンパ節転移	リンパ節転移	胸骨傍リンパ節転移
時折物忘れ	健忘症	分娩時ショック
左頬部未分化腺癌	癌	頚部転移性腺癌
ＩＩ型ＤＭ	２型糖尿病	ニーマン・ピック病Ｃ型
脊椎管狭窄	脊柱管狭窄症	脊柱管狭窄症
膨満　グル音正常	腹部膨満	異常発汗
顔面神経麻痺静的再建	顔面神経麻痺	術後顔面神経麻痺
低分化性扁平上皮癌	癌	転移性扁平上皮癌
左房内粘液腫	心臓粘液腫	左心房粘液腫
重症うつ病	うつ病	内因性うつ病
左肺下葉浸潤影	胸部異常陰影	中葉肺扁平上皮癌
中葉舌区症候群	中葉無気肺	中葉症候群
膵管炎	膵炎	卵管炎
軟部組織腫瘤	腫瘤	頚部軟部腫瘍
腫瘤構造	腫瘤	腫瘍
慢性誤嚥	嚥下障害	慢性裂肛
Ｇｍ敗血症	敗血症	ＧＢＳ敗血症
右大腿部蜂窩織炎	大腿部蜂巣炎	大腿横紋筋肉腫
病的腹水	腹水症	異常腹水
慢性疲労	疲労感	慢性疲労症候群
膿性喀痰	膿性痰	膿性痰
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
癌再発	癌	乳癌再発
胆汁うっ滞型	胆汁うっ滞	肝内胆汁うっ滞
肺門腫瘤	縦隔腫瘍	肺腫瘤
両膝関節疼痛	膝関節痛	下腿関節痛
右鎖骨転移	骨転移癌	胸椎転移
緑内症	緑内障	緑内障
夕方痛み	疼痛	顔面痛
左側副部痛	側腹部痛	胸骨後面痛
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	上行結腸粘膜下腫瘍
心窩部自発痛	心窩部痛	心窩部痛
リンパ節腫大傾向	リンパ節腫大	リンパ節腫大
時々尿失禁	尿失禁症	夜間呼吸困難
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	膝部悪性軟部腫瘍
低血糖遷延	低血糖	低血糖昏睡
右中大脳動脈閉塞症	中大脳動脈閉塞症	中大脳動脈閉塞症
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	非特異性直腸Ｓ状結腸炎
発熱コントロール	発熱	ホルンタイププロトラクター破損
右下腿蜂窩織炎	下腿蜂巣炎	胃蜂窩織炎
膿瘍形成	膿瘍	脊髄膿瘍
右尿管損傷	尿管損傷	尿管損傷
感染性心内膜症	感染性心内膜炎	感染性心内膜炎
ブドウ球菌検出	ぶどう球菌感染症	非定型奇形腫様／ラブドイド腫瘍
副腎皮質機能不全	副腎皮質機能低下症	副腎皮質形成不全
