出現形	正解	予測
片側副腎腫瘍	副腎腫瘍	後縦隔脂肪肉腫
リンパ節腫脹	リンパ節腫大	レイノー現象
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	中等症うつ病エピソード
カテ感染	カテーテル感染症	上葉非小細胞肺癌
安心感	心気症	成人Ｔ細胞白血病リンパ腫・慢性型
左鼡径ヘルニア再発	鼡径ヘルニア	体表面積６０−６９％の腐蝕
胃食道静脈瘤破裂	食道静脈瘤破裂	単胞性肝エキノコックス症
左足背蜂窩織炎	足背蜂巣炎	声帯外転筋麻痺
右胸水貯留	胸水貯留	腹部停留精巣
暗青色斑	青色母斑	無舌症
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	大動脈弁狭窄症兼肺動脈弁閉鎖不全症
疲労感生	疲労感	潜水夫麻痺
感染性静脈血栓症	静脈血栓症	本態性高血圧症
両側腎腫大	腎腫大	関節挫傷
過敏性膀胱炎	膀胱炎	母指痛
包交時出血	出血	鎌状赤血球保因者
右坐骨骨折	坐骨骨折	てんかん単純部分発作
右耳下腺腫脹	耳下腺腫脹	複合性局所疼痛症候群ＩＩ型
進行肺癌	肺癌	結核性軟膜炎
肋骨起始部骨転移	肋骨転移	外傷性髄液鼻漏・頭蓋内に達する開放創合併なし
外傷性変化	外傷	椎骨動脈閉塞症
中等度精神遅滞	中等度知的障害	舌切創
先天性左股関節脱臼	先天性股関節脱臼	心臓の良性腫瘍
リポフスチン沈着	神経セロイドリポフスチン症	下垂体機能低下症
鮮血痰	血痰	ポリオウイルス感染症
壊死性変化	壊死	広範囲顎骨支持型補綴物脱離
溶連菌感染	溶連菌感染症	β−マンノシドーシス
局所発赤	発赤	胎向異常新生児
不整脈チーム	不整脈	体重減少性無月経
中等度ＣＯＰＤ	慢性閉塞性肺疾患	手掌腫脹
胸部圧痛	圧痛	母指球部痛
両上肢痛	上肢痛	殿部皮膚潰瘍
気分不快症状	悪心	結核性中耳炎
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	小指屈筋腱腱鞘炎
乳突蜂巣	乳様突起炎	血小板放出機構異常症
褥創形成	褥瘡	皮質下のう胞をもつ大頭型白質脳症
ガマ腫	がま腫	小脳虫部腫瘍
膀胱腫瘍再発	膀胱腫瘍	新生児皮膚硬化症
夜間せん妄状態	せん妄	外耳部打撲傷
神経系腫瘍	腫瘍	閉経後萎縮性腟炎
クッシング徴候	クッシング症候群	牽引装置破損
先天性側弯	肋骨異常を伴う先天性側弯症	演技性パーソナリティ障害
非定型抗酸菌肺炎	肺炎	移植人工血管感染
軽度甲状腺腫大	甲状腺腫	腹部悪性黒色腫
手足痺れ	四肢しびれ	クインスランドまだにチフス
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	根側歯周膿瘍
左下葉肺癌	下葉肺癌	強度近視
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	肺動脈分岐部狭窄症
若年性認知症	認知症	四肢脱力感
外腸骨域リンパ節腫大	リンパ節腫大	多発骨折
貧血高度	貧血	環指中節骨骨端線損傷
腰部腫瘍	腰椎部腫瘍	吐物嚥下性肺炎
鼠径ヘルニア	鼡径ヘルニア	ＤＩＰ関節部ガングリオン
分化型管状腺癌	癌	体表面積２０−２９％の腐蝕
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	脳ヘルニア
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	乳糖不耐性下痢症
右下葉結節影	胸部異常陰影	ＡＬＫ陽性未分化大細胞リンパ腫
軽度左軸偏位	心電図左軸偏位	食道静脈炎
左頚部結核性リンパ節炎	結核性リンパ節炎	頭部皮下血腫
食道がん	食道癌	上肢知覚異常
肛門部発赤	発赤	足底多汗症
脳室拡大進行	脳室拡大	持続性嘔吐による歯酸蝕症
下腿潰瘍	下腿皮膚潰瘍	唾液腺腫瘍
小脳転移	転移性脳腫瘍	胸骨部打撲挫傷
腎盂軽度拡張	腎盂拡張	産褥性乳汁分泌抑制
腫瘍指摘	腫瘍	慢性光線性皮膚炎
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	無症候性ラクナ梗塞
準夜帯嘔気	嘔気	網膜膠腫
成人Ｓｔｉｌｌ病	成人スチル病	下肢慢性動脈閉塞症
脳血管疾患	脳血管障害	足蹠青色母斑
左膝窩部痛	膝窩部痛	人工早産
非浸潤性尿路上皮癌	尿管尿路上皮癌	足関節難治性皮膚潰瘍
下咽頭がん	下咽頭癌	間代性痙攣
両上肢痺れ	上肢しびれ	肘関節挫創
混合性肝癌	肝癌	クレブシェラ腸炎
甲状腺痛	甲状腺炎	転移性口腔癌
少量血便	血便	骨痛
脳梗塞有	脳梗塞	ＸＸＸ症候群
痕発赤	発赤	胎向異常新生児
不消化便	消化不良性下痢	多発性筋炎
末梢性めまい	めまい症	弯曲歯
左上腕骨肉腫	上腕骨骨肉腫	遮断性眼振
四肢型運動失調	運動失調	踵部悪性黒色腫
産生胃癌	胃癌	下顎貫通創
下肢冷感軽度	下肢冷感	予防接種後敗血症
左室内同期不全	左室不全	うっ血乳頭
左脛腓骨骨折	腓骨骨折	坐骨包靱帯ストレイン
漿液性腺腫	卵巣漿液性腺腫	胃体部癌
日本海裂頭条虫	日本海裂頭条虫症	宿便性潰瘍
先天性脳血管異常	脳動静脈奇形	母体窮迫
臀部皮疹	発疹	外転神経根性麻痺
歩行時軽度跛行	跛行	慢性片頭痛
心室中隔扁平化	心室中隔欠損症	心臓電子器具の機械的合併症
フルニエ壊疽	外陰部壊死性筋膜炎	複雑性合趾症
肝芽腫再発	肝芽腫	下肢単純性血管腫
状血管腫	血管腫	乳児肥大性ニューロパチー
卵巣癌破裂	卵巣癌	腹腔内膿瘍
右下腿疼痛	下腿痛	ウルリヒ・ファイヘティガー症候群
軽度眼球突出	眼球突出症	コクシジオイデス症
前頭葉障害	前頭葉症候群	消化管術後後遺症
歯牙損傷	切歯破折	炎症後鼓膜穿孔
両側乳糜胸水	胸水貯留	異形吸虫症
肺門部リンパ節腫大	肺門リンパ節腫脹	高血圧性脳症
麻疹罹患歴	麻疹	嗄声
尿漏れ	尿失禁症	胆のう腺筋腫症
心膜播種	腹膜播種	房室接合部期外収縮
髄液播種	腹膜播種	皮膚エリテマトーデス
左腎動脈狭窄症	腎動脈狭窄症	低酸素性赤血球増加症
体動時創部痛	術創部痛	重症再生不良性貧血
後頭部皮下血腫	頭部皮下血腫	間欠性内斜視
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	びらん性関節症
篩骨蜂巣	篩骨洞炎	眼球熱傷
左退形成性星細胞腫	退形成性星細胞腫	若年性骨軟骨症
仮性動脈瘤切除	偽性動脈瘤	単胞性肝エキノコックス症
鼻中隔血腫	血腫	遺伝性アミロイド腎症
左嗅裂ポリープ	ポリープ	副鼻腔炎術後症
労作時疲労	疲労感	潜水夫麻痺
不定愁訴多	不定愁訴症	包皮切創
軽度失調性構音障害	構音障害	詳細不明精神作用物質使用による急性精神・行動障害
びらんからの出血	出血	主婦湿疹
動揺性精神神経症状	神経症	一胎以上流産後の妊娠継続
過呼吸気味	過換気症	外傷性脳内血腫・頭蓋内に達する開放創合併なし
真菌性感染性心内膜炎	細菌性心内膜炎	淋菌性子宮頚管炎
気道狭窄音	気道狭窄	小児汎発性膿疱性乾癬
未分類関節炎	関節炎	指しゃぶり
左視床出血	視床出血	低形成性貧血
骨突出部発赤	発赤	左上大静脈遺残
神経症性うつ病	抑うつ神経症	先天性胃変形
右浸潤影	胸部異常陰影	前大脳動脈解離
四肢近位筋筋力低下	筋力低下	顔面形成異常
左耳後部腫瘤	耳後部腫瘤	口腔裂創
右乳腺良性腫瘍	乳腺腫瘍	切断
左尿管結石性腎盂腎炎	結石性腎盂腎炎	小指中手骨遠位端開放骨折
イレウス気味	偽性イレウス	急速進行性びまん性管内増殖性糸球体腎炎
筋力低下可能性	筋力低下	腓骨近位部悪性骨腫瘍
咽喉頭違和感	咽喉頭異常感症	副鼻腔ポリープ
前立腺癌死	前立腺癌	アメーバ性非赤痢性大腸炎
再度皮疹	発疹	腋窩圧挫傷
左肩腱板損傷	肩腱板損傷	スパスムス・ヌータンス
低形成	骨髄低形成	Ｔリンパ芽球性白血病
再脱臼	脱臼	病的酩酊
左肺動脈狭窄症	肺動脈狭窄症	特発性下垂体機能低下症
肺動脈弁上狭窄	肺動脈弁上狭窄症	無造影腎
後頸部発赤	発赤	胎向異常新生児
血管原性浮腫	浮腫	足底部第１度熱傷
偽粘液腫	粘液腫	大腿切断術後
毛包向性菌状息肉症	菌状息肉症	急性非化膿性中耳炎
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	上顎歯牙腫
嚢胞様腫瘤像	腫瘤	粘液脂肪腫
右足不随意運動	不随意運動症	距骨腫瘍
婦人科癌	癌	コクサッキーウイルス心内膜炎
両側眼振	眼振	月経随伴性気胸
爪水虫	爪白癬	肋骨弓部挫傷
子宮体癌Ｉａ期	子宮体癌	腹壁蜂巣炎
過活動型せん妄	せん妄	鼻壊疽
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	心因性舌痛症
ＢＰＳＤ	認知症に重なったせん妄	手骨開放骨折
進行性核上麻痺	進行性核上性麻痺	耳管癌
汎発性水痘感染症	水痘	誇大妄想
えん下障害	嚥下障害	足背ボーエン病
左上腕悪性黒色腫	上腕部悪性黒色腫	晩期梅毒性滑液包炎
左側頭葉挫傷	脳挫傷	鼻部母斑細胞母斑
虚血性肝炎	肝炎	噴門部潰瘍
重症敗血症	敗血症	先天性感染
幽門前部狭窄	幽門狭窄症	間脳症
圧迫移植部ネクローシス	壊死	筋炎
子宮頸癌子宮頚癌	子宮頚癌	ビタミンＢ群欠乏症
舌乾燥	口腔乾燥症	小児丘疹性先端皮膚炎
足痛い	足痛	ピーナッツアレルギー
円形紅斑	紅斑症	異常体重増加
左眼後発性白内障	白内障	疼痛
徐脈気味	徐脈	播種性結核
境界性パーソナリティ障害	境界型パーソナリティ障害	広場恐怖症
鼻骨折	鼻骨骨折	レジン前装金属冠破損
膵尾部腫瘤性病変	膵腫瘤	顔面播種状粟粒性狼瘡
重症腸炎	腸炎	内臓リーシュマニア症
左大腿骨転子下骨折	転子下骨折	水晶体コロボーマ
左低形成腎	低形成腎	人工妊娠中絶の不成功
肺野すりガラス状陰影	肺野異常陰影	興奮型痴愚
アテローム性血栓性脳梗塞	血栓性脳梗塞	寛骨臼骨若年性骨軟骨症
結腸癌肝転移	転移性肝癌	示指悪性黒色腫
診察時皮疹	発疹	老人性貧血
切開関連性心房粗動	心房粗動	気管支真菌症
硬性白斑	白斑	潰瘍性大腸炎再燃
術後不整脈	不整脈	流産後卵管卵巣炎
広範囲脊柱管狭窄症	広範脊柱管狭窄症	母指腫瘤
中～低分化肝細胞癌	肝細胞癌	子宮内膜腺様のう胞性増殖症
起床時咳嗽	咳	腓腹筋痛
腰骨骨折	腰椎骨折	耳介挫傷
血性腹水貯留	腹水症	性器発育異常
心理的不安	不安障害	重複精管
カンジダ肺炎	肺カンジダ症	心臓挫傷・胸腔に達する開放創合併なし
右小細胞癌	小細胞肺癌	粘膜下腫瘍
頬部悪性腫瘍	頬部腫瘍	腓骨近位端骨折
多源性ＰＶＣ散発	心室期外収縮	陥没骨折
原発性甲状腺機能低下	甲状腺機能低下症	男性性器異常
ヨードアレルギー	ヨード過敏症	多発梗塞性認知症
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	股関節滑液包炎
顔面形成	顔面形成異常	椎骨動脈血行不全
活動性肝炎	肝炎	１型糖尿病性壊疽
インフルエンザ陽性	インフルエンザ	のぼせ
眼球結膜浮腫	結膜浮腫	鼻部咬創
排便なし	便秘症	頭頂葉腫瘍
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	誇大妄想
顔面神経痛	三叉神経痛	フューム肺炎
多発肺膿瘍	肺膿瘍	先天性耳管異常
疣贅様構造物	疣贅	肛門括約筋不全
アルコ−ル性肝硬変	肝硬変症	スチル病
皮質層状壊死	壊死	背部皮膚潰瘍
発熱随伴症状	発熱	腸管運動障害
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	急性歯髄炎
両下肢深部静脈血栓症	下肢静脈血栓症	奇静脈肺葉
右上腕骨近位端骨折	上腕骨近位端骨折	血小板減少症
脳炎脳症	脳症	項部筋肉痛
辺縁性脳炎	脳炎	感染性外耳炎
易疲労性強い	易疲労感	ピルビン酸脱水素酵素複合体欠損症
せん妄生	せん妄	２型自己免疫性膵炎
右第３趾爪囲炎	爪囲炎	一過性菌血症
多発縦隔リンパ節転移	縦隔リンパ節転移	ＭＲＣＮＳ敗血症
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	乳糖不耐性下痢症
圧迫時疼痛	疼痛	びまん性汎細気管支炎
症型Ａ群溶連菌感染症	溶連菌感染症	手指振戦
末梢肺動脈塞栓症	動脈塞栓症	急性歯髄炎
歩容困難	歩行障害	子宮広間膜裂孔ヘルニア嵌頓
脳室出血	出血	小指膿瘍
顔面痺れ	しびれ感	沈下性気管支炎
尿失禁状態	尿失禁症	中毒性肝障害
重度失調性構音障害	構音障害	胸部挫滅
卵巣癌Ⅲｃ期	卵巣癌	乳房脂肪肉腫
低血糖鞘状	低血糖	多発性後部色素上皮症
発赤潰瘍	発赤	内頚動脈瘤
左下肺浸潤影	肺部異常陰影	前大脳動脈解離
右大脳動脈未破裂動脈瘤	脳動脈瘤	頭部多発割創
失語正常	失語症	皮膚硬結
先週頭痛	頭痛	盲腸周囲ヘルニア
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	中指マレット指
失語持続	失語症	リテイナー脱離
ＧＣＡ	巨細胞動脈炎	脛骨腓骨骨幹部骨折
大動脈弁硬化症	大動脈弁狭窄症	手指神経損傷
多発筋炎	多発性筋炎	大腿骨骨幹部開放骨折
呼吸促迫症状	呼吸促迫	術後てんかん
大腿骨骨頭壊死	大腿骨頭壊死	トリソミー１３
呼気喘鳴	喘鳴	円板状外側半月板
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	下肢出血斑
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	上顎歯牙腫
次週左気胸	気胸	ターナー症候群４６ＸＹ
内分泌機能不全	内分泌機能異常	閉鎖性肺挫傷
熱	発熱	腸管運動障害
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	上顎歯牙腫
軽度音声障害	音声障害	着衣失行
緑膿菌腸炎	緑膿菌性腸炎	外陰ポリープ
ドレーン出血	出血	顎関節部裂創
副鼻腔転移	副鼻腔癌	全身痙攣発作
原発不明癌頸部転移	原発不明癌	肺毛細血管腫症
発熱中	発熱	腸管運動障害
再発腫瘤	腫瘤	大腿部外傷性骨化性筋炎
右錐体路障害	錐体路障害	脳卒中後片麻痺
犬吠様咳嗽	咳	弁膜閉鎖不全症
両下肢筋痛	下肢筋肉痛	高線維素血症
左室ブロック波形	心電図異常	過敏性腸症候群
有痛性腫瘤	腫瘤	大腿部外傷性骨化性筋炎
難治性冠攣縮性狭心症	冠攣縮性狭心症	韓国型出血熱
起床時頭痛	頭痛	上小脳動脈閉塞症
Ⅱ型房室ブロック	房室ブロック	心臓移植不全
眼白内障	白内障	先天性のう胞性腺腫様形成異常
慢性下気道感染	急性気管支炎	ミトコンドリア糖尿病
乳頭様腎盂腫瘍	腎盂乳頭状癌	腺熱リケッチア症
喀痰付着	喀痰	空隙歯列弓
両側下腿潰瘍	下腿皮膚潰瘍	唾液腺腫瘍
心肺停止後蘇生	心肺停止	手部淡明細胞肉腫
ＳＣＤ	脊髄小脳変性症	手骨開放骨折
無症候性腸アメーバ症	腸アメーバ症	頭頂葉血管腫
手首痛	手部痛	ピーナッツアレルギー
頸部食道癌	頚部食道癌	癒合椎
症候性てんかん発症	症候性てんかん	腹腔内遊離体
左腎血管腫	腎血管腫	ＰＶシャントカテーテル腹腔内逸脱
地誌的失認	失認	１型糖尿病・腎合併症あり
命令性幻聴	幻聴	毛包母斑
子宮体癌Ⅱ期	子宮体癌	腹壁蜂巣炎
両側副腎腫瘍	副腎腫瘍	しぶり腹
左顔面神経麻痺症状	顔面神経麻痺	先天性前腕変形
左顔面痛覚障害	片側痛覚鈍麻	腸骨稜棘
顎部痛	顎痛	上腕神経叢転位
元々疼痛	疼痛	大転子骨折
粘膿性鼻汁	鼻汁	腎外傷
膣原発横紋筋肉腫	横紋筋肉腫	続発性脳炎
卵巣嚢腫ＯＰ	卵巣のう腫	思春期出血
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	コレステロールエステル蓄積症
子宮筋肉腫	子宮肉腫	後大脳動脈血栓症
肺血管陰影増強	肺血管疾患	乳房咬創
頭頸部放線菌症	放線菌症	慢性尿路感染症
腎機能障害	腎機能低下	前腕ガングリオン
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	悪性小脳腫瘍
冠動脈−肺動脈瘻	肺動脈瘻	過剰性欲
嚥下時疼痛	嚥下痛	インフルエンザ性喉頭炎
術後創感染	術後膿瘍	三叉神経過敏症
大腸ポリープ後	大腸ポリープ	全子宮内反症
右下葉扁平上皮癌	下葉肺扁平上皮癌	急性冠症候群
咳嗽法	咳	腓腹筋痛
高リスク前立腺癌	前立腺癌	動揺手指関節
門脈圧亢進	門脈圧亢進症	シルビウス裂くも膜のう胞
認知面低下	軽度認知障害	尺骨遠位端骨折
ノカルジア	ノカルジア症	頭蓋底脳瘤
右人工膝関節感染	人工膝関節感染	慢性後天性赤芽球ろう
膿梗塞	脳梗塞	皮膚付属器腫瘍
下大静脈狭窄	大静脈狭窄症	アフタ性咽頭炎
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	前頭葉退形成性乏突起膠腫
左横隔膜弛緩症	横隔膜弛緩症	１７α−水酸化酵素欠損症
火傷	熱傷	心筋変性症
入眠困難感	不眠症	大腿骨顆上開放骨折
非定型カルチノイド腫瘍	カルチノイド	乾癬性関節炎
軽度食欲低下	食欲不振	肺結核後遺症
尿管結石有	尿管結石症	心因性生理的機能低下
両下腿壊疽性膿皮症様潰瘍	膿皮症	屈曲性対麻痺
冠攣縮型狭心症	冠攣縮性狭心症	韓国型出血熱
恥骨骨髄炎	骨髄炎	デュアン眼球後退症候群
かすみ目	視力低下	若年高血圧症
眩暈消失	めまい	ＨＴＬＶ−１感染症
手指関節腫脹	関節炎	片側性唇・粘膜下口蓋裂
ＳＰＮ	充実性偽乳頭状腫瘍	大動脈弁狭窄症兼肺動脈弁閉鎖不全症
夜間嘔気	嘔気	網膜膠腫
左足背発赤	下腿発赤	胎向異常新生児
女性器クラミジア感染症	クラミジア感染症	頬部血管肉腫
血液凝固障害	血液凝固異常	Ｖ型歯列弓
慢性的な呼吸困難	呼吸困難	鎖骨肩峰部骨折
右肺下葉肺炎	肺炎	胆泥
低酸素虚血性脳症	低酸素性脳症	上交叉性片麻痺
左大葉性肺炎	大葉性肺炎	臍ヘルニア嵌頓
膵臓癌術後再発	膵癌	脊椎骨折
足底湿疹	足湿疹	内反小趾
歩行ふらつき	めまい	慢性片頭痛
結腸縫合不全	縫合不全	劇症型心筋炎
多発肝血管腫	多発性肝血管腫	多血症
紅色腫瘤	腫瘤	軟性線維腫
気管支閉鎖症	気管支閉鎖	紡錘状脳動脈瘤
神経アミロイドーシス	アミロイドーシス	ヒトメタニューモウイルス感染症
夜疼痛	疼痛	大転子骨折
咽頭粘膜発赤	発赤	足底多汗症
時々不整脈	不整脈	体重減少性無月経
多発性リンパ節転移	多部位リンパ節転移	チャンス骨折
新生児死亡	原因不明の死亡	暴力行為
最近花粉症	花粉症	橈骨遠位端粉砕骨折
食道空腸吻合部狭窄	吻合部狭窄	鎖骨下動脈閉塞症
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	大動脈弁閉鎖症
右頬部擦過傷	頬部擦過創	新生児紅斑
右肺下葉癌	下葉肺癌	強度近視
腎結石多発	腎結石症	結膜脂肪斑
ＥＢウイルス初感染	ＥＢウイルス感染症	痙性扁平足
外表奇形	奇形	炎症性眼窩うっ血
急性膵臓炎	急性膵炎	皮膚粘膜リーシュマニア症
Ｉｓｐポリープ	大腸ポリープ	頭部損傷
咽頭部発赤	発赤	足底多汗症
頭部腫瘍	頭部皮下腫瘍	髄膜炎菌性心筋炎
遅発性発疹	発疹	尿中ステロイド上昇
肺炎悪化	肺炎	陰茎癌
朝痰	喀痰	肉芽腫性鼻炎
子宮体癌Ⅳ期	子宮体癌	腹壁蜂巣炎
骨外腫瘤形成	腫瘤	良性黒色表皮腫
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	結核性腹水
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	皮膚良性リンパ腺腫症
左下副甲状腺腺腫	副甲状腺腺腫	夜間狭心症
単形性ＶＴ	非持続性心室頻拍	中大脳動脈塞栓症
特発性心室細動	心室細動	陰のう良性腫瘍
高脂血症高脂血症	高脂血症	次亜塩素酸ナトリウム中毒
白色調腫瘍	腫瘍	抜歯後感染
左頬部有棘細胞癌	頬部有棘細胞癌	先天性点状白内障
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	上顎歯牙腫
脊柱起立筋膿瘍	筋膿瘍	頭部膿痂疹性湿疹
左踵骨骨折	踵骨骨折	二次性甲状腺機能低下症
胃癌幽門狭窄	幽門狭窄症	慢性リンパ性白血病
拡張能障害	心不全	接合部調律
小腸静脈瘤破裂	食道静脈瘤破裂	原発性全身性関節症
右上肢振戦	一側上肢振戦	化膿性扁桃周囲炎
中枢性甲状腺機能低下症	甲状腺機能低下症	男性性器異常
左肺動脈閉塞	肺動脈狭窄症	脳幹梗塞・慢性期
単純性網膜症	網膜症	頚椎分離症
両眼性複視	複視	腎動脈血栓症
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	上顎歯牙腫
右胸腔内腫瘍	腫瘍	耳介欠損
尿もれ	尿失禁症	気道熱傷
下肢筋力低下自覚	筋力低下	陰茎悪性黒色腫
右足静脈瘤	静脈瘤	気管支漏
上気道浮腫	咽頭浮腫	喉頭蓋軟骨膜炎
複雑型熱性痙攣	熱性痙攣	仙椎神経根損傷
吻合部浮腫	浮腫	外耳道癌
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	骨萎縮
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	根面板破損
子宮頸部頸管狭窄	子宮頚管狭窄症	反抗挑戦性障害
呼吸喘鳴	喘鳴	円板状外側半月板
口腔内乾燥	口腔乾燥症	尿路性器はえ幼虫症
脊椎管狭窄症	脊柱管狭窄症	耳介開放創
ヘルペス髄膜炎	髄膜炎	頚部リンパ節結核
左股関節破壊	股関節症	パントテン酸欠乏症
左前庭障害	前庭障害	管状骨盤
膠原繊維性腸炎	腸炎	ばち指
食道期軽度障害	嚥下障害	腰椎神経根損傷
右外腸骨静脈狭窄	静脈狭窄	上口唇青色母斑
妊娠発覚	妊娠	一側下肢多発開放骨折
両膝関節症	膝関節症	膝関節腫瘍
類もやもや病	もやもや病	特発性頚椎硬膜外血腫
呼内疾患ベース肺炎	肺炎	頚部白癬
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	喉頭蓋前面癌
白色粘性痰	喀痰	後天性腎のう胞
食道癌２病変	食道癌	反復性耳下腺炎
右卵巣奇形腫	卵巣奇形腫	アイゼンメンゲル症候群
感冒罹患	感冒	人工股関節感染
血腫像	血腫	頭頂部切創
ｌｙｍｐｈｏｍａ	悪性リンパ腫	混合型脳性麻痺症候群
左足首骨折	足関節骨折	アレルギー性膀胱炎
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	食道胃静脈瘤
眼振誘発	眼振	摂食機能障害
急性ウイルス性脳炎	ウイルス性脳炎	心膜液貯留
掻痒等	そう痒	脳幹部海綿状血管腫
労作時呼吸困難感軽度	労作時呼吸困難	ＭＰ関節痛
逆流性食道炎症状	逆流性食道炎	糖尿病性腎硬化症
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	上腕基底細胞癌
子宮筋腫大	子宮筋腫	頚椎椎体開放骨折
ヘルペス感染症	ヘルペスウイルス感染症	内反肘
抑うつあり	うつ状態	先天性胃変形
出血腫脹	出血	低２倍体性Ｂリンパ芽球性白血病
急性感音性難聴	感音難聴	口蓋ミオクローヌス
肺塞栓既往	肺塞栓症	総指伸筋腱脱臼
リンパ節多発転移	多部位リンパ節転移	中手骨良性腫瘍
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	ビタミン過剰症
イレウスリスク高い	イレウス	パラチフスＡ
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	片側性完全唇裂
分類不能型免疫不全	免疫不全	自律神経過敏症
高度拘束性換気障害	拘束性換気障害	褥瘡・ステージＩＶ
非典型的胸痛	胸痛	腟損傷
ＭＲＳＡ感染	ＭＲＳＡ感染症	誇大妄想
肝多発腫瘤	肝腫瘤	環指切創
左大腿骨病的骨折	大腿骨病的骨折	くも膜のう胞
Ｓ状結腸癌術後肝転移	転移性肝癌	示指悪性黒色腫
棘波	心電図異常	歯科インプラント周囲炎
黄色痰自己喀出	膿性痰	空隙歯列弓
心膜腔内播種	転移性心腫瘍	脛骨顆剥離骨折
耳痛	耳痛症	晩期梅毒性視神経萎縮
四肢末端しびれ	しびれ感	術創部痛
内頸動脈狭窄	内頚動脈狭窄症	ネザートン症候群
胃部分壊死	壊死	肺欠損症
転倒受傷	外傷	小指腱鞘炎
左急性感音難聴	感音難聴	漏出性胸水
タール便少量	黒色便	慢性扁桃炎
切除不能胃癌	胃癌	腸間膜リンパ節腫脹
後頭葉脳出血	脳出血	トリニトロトルエン中毒
隅角結節	虹彩結節	ヒステリー性運動失調症
落ち着かなさ	多動性障害	有痛性拘縮
脊椎多発圧迫骨折	圧迫骨折	皮膚上皮内癌
左傍脊柱筋膿瘍	筋膿瘍	頭部膿痂疹性湿疹
Ⅰ型ＤＭ	糖尿病	乳糖不耐性下痢症
多発ＬＮ転移	多部位リンパ節転移	橈側手根屈筋腱断裂
右角膜ヘルペス	ヘルペス角膜炎	アデノウイルス脳脊髄炎
大腸粘膜癌	癌	慢性顎下腺炎
大動脈損傷	上大動脈損傷	高グリシン血症
仙骨前腫瘤	腫瘤	大転子開放骨折
前頭葉脳出血	脳出血	トリニトロトルエン中毒
社会不安症	不安神経症	全身性ジストニア
左頚部食道傍リンパ節転移	リンパ節転移	網膜色素上皮症
時折物忘れ	健忘症	外傷性多発性切断
左頬部未分化腺癌	癌	反射性瞳孔強直
ＩＩ型ＤＭ	２型糖尿病	乳糖不耐性下痢症
脊椎管狭窄	脊柱管狭窄症	銃創
膨満　グル音正常	腹部膨満	ヘパリン・コファクターＩＩ欠乏症
顔面神経麻痺静的再建	顔面神経麻痺	中等度知的障害・行動機能障害なしか最小限
低分化性扁平上皮癌	癌	急性冠症候群
左房内粘液腫	心臓粘液腫	ステロイド糖尿病・腎合併症あり
重症うつ病	うつ病	気管支良性腫瘍
左肺下葉浸潤影	胸部異常陰影	前大脳動脈解離
中葉舌区症候群	中葉無気肺	閉経後出血
膵管炎	膵炎	橈骨動脈損傷
軟部組織腫瘤	腫瘤	劇症型潰瘍性大腸炎
腫瘤構造	腫瘤	足関節偽痛風
慢性誤嚥	嚥下障害	第ＶＩＩ因子欠乏症
Ｇｍ敗血症	敗血症	直腸間葉系腫瘍
右大腿部蜂窩織炎	大腿部蜂巣炎	口唇粘液のう胞
