出現形	正解	予測
再度皮疹	発疹	聴神経腫瘍
左肩腱板損傷	肩腱板損傷	肩関節亜脱臼
低形成	骨髄低形成	精巣上体炎
再脱臼	脱臼	ＶＩＰ産生腫瘍
左肺動脈狭窄症	肺動脈狭窄症	ＣＡＲＡＳＩＬ
肺動脈弁上狭窄	肺動脈弁上狭窄症	下肺野陰影
後頸部発赤	発赤	胸水検査異常
血管原性浮腫	浮腫	２型自己免疫性膵炎
偽粘液腫	粘液腫	純型肺動脈弁閉鎖症
毛包向性菌状息肉症	菌状息肉症	シャイ・ドレーガー症候群
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	熱疲労
嚢胞様腫瘤像	腫瘤	結核
右足不随意運動	不随意運動症	発赤
婦人科癌	癌	四肢白癬
両側眼振	眼振	人工骨頭破損
爪水虫	爪白癬	歩行困難
子宮体癌Ｉａ期	子宮体癌	胆のう管破裂
過活動型せん妄	せん妄	外傷性脊椎症
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	肋骨部打撲
ＢＰＳＤ	認知症に重なったせん妄	腓腹筋痛
進行性核上麻痺	進行性核上性麻痺	慢性微熱
汎発性水痘感染症	水痘	クッシング症候群
えん下障害	嚥下障害	視力障害
左上腕悪性黒色腫	上腕部悪性黒色腫	尾骨骨折
左側頭葉挫傷	脳挫傷	腎機能低下
虚血性肝炎	肝炎	上肢筋萎縮
重症敗血症	敗血症	背部痛
幽門前部狭窄	幽門狭窄症	発赤
圧迫移植部ネクローシス	壊死	急性湿疹
子宮頸癌子宮頚癌	子宮頚癌	腎結石症
舌乾燥	口腔乾燥症	白内障
足痛い	足痛	高ＩｇＤ血症
円形紅斑	紅斑症	ＣＡＤＡＳＩＬ
左眼後発性白内障	白内障	形質細胞腫
徐脈気味	徐脈	陰茎部疼痛
境界性パーソナリティ障害	境界型パーソナリティ障害	適応障害
鼻骨折	鼻骨骨折	斑状皮疹
膵尾部腫瘤性病変	膵腫瘤	下肢痙攣
重症腸炎	腸炎	下肢麻痺
左大腿骨転子下骨折	転子下骨折	夜間低血糖症
左低形成腎	低形成腎	足関節炎
肺野すりガラス状陰影	肺野異常陰影	双線弧線装置破損
アテローム性血栓性脳梗塞	血栓性脳梗塞	眼瞼乾皮症
結腸癌肝転移	転移性肝癌	胃体部癌
診察時皮疹	発疹	肺門部非小細胞癌
切開関連性心房粗動	心房粗動	呼吸困難
硬性白斑	白斑	膵体尾部腫瘍
術後不整脈	不整脈	炭疽敗血症
広範囲脊柱管狭窄症	広範脊柱管狭窄症	腟スメア細胞診陽性
中～低分化肝細胞癌	肝細胞癌	呼吸困難
起床時咳嗽	咳	充実性偽乳頭状腫瘍
腰骨骨折	腰椎骨折	前房出血
血性腹水貯留	腹水症	良性腎硬化症
心理的不安	不安障害	下葉非小細胞肺癌
カンジダ肺炎	肺カンジダ症	術後胆管狭窄
右小細胞癌	小細胞肺癌	不定愁訴症
頬部悪性腫瘍	頬部腫瘍	腹部圧痛
多源性ＰＶＣ散発	心室期外収縮	単純型表皮水疱症
原発性甲状腺機能低下	甲状腺機能低下症	脳梁形成不全
ヨードアレルギー	ヨード過敏症	腸骨軟骨肉腫
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	アルコール離脱状態
顔面形成	顔面形成異常	下葉肺癌
活動性肝炎	肝炎	悪性脊髄髄膜腫
インフルエンザ陽性	インフルエンザ	術後性反回神経麻痺
眼球結膜浮腫	結膜浮腫	乳腺線維腫
排便なし	便秘症	肝癌骨転移
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	両側性反回神経麻痺
顔面神経痛	三叉神経痛	脳悪性リンパ腫
多発肺膿瘍	肺膿瘍	大腸血管腫
疣贅様構造物	疣贅	化膿性疣贅
アルコ−ル性肝硬変	肝硬変症	僧帽弁狭窄症
皮質層状壊死	壊死	直腸皮膚瘻
発熱随伴症状	発熱	低アルドステロン症
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	続発性高尿酸血症
両下肢深部静脈血栓症	下肢静脈血栓症	狭心症３枝病変
右上腕骨近位端骨折	上腕骨近位端骨折	内転歩行
脳炎脳症	脳症	下肢浮腫
辺縁性脳炎	脳炎	糖尿病網膜症
易疲労性強い	易疲労感	マイコプラズマ感染症
せん妄生	せん妄	母趾痛
右第３趾爪囲炎	爪囲炎	低形成腎
多発縦隔リンパ節転移	縦隔リンパ節転移	多飲症
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	糖尿病性潰瘍
圧迫時疼痛	疼痛	単純型表皮水疱症
症型Ａ群溶連菌感染症	溶連菌感染症	発声障害
末梢肺動脈塞栓症	動脈塞栓症	総排泄腔外反症
歩容困難	歩行障害	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
脳室出血	出血	大動脈弁狭窄症
顔面痺れ	しびれ感	小細胞肺癌
尿失禁状態	尿失禁症	眼窩腫瘍
重度失調性構音障害	構音障害	解離性動脈瘤
卵巣癌Ⅲｃ期	卵巣癌	気管支喘息発作
低血糖鞘状	低血糖	ＡＩＤＳ
発赤潰瘍	発赤	日本紅斑熱
左下肺浸潤影	肺部異常陰影	鼻腔内びらん
右大脳動脈未破裂動脈瘤	脳動脈瘤	卵巣腫瘍
失語正常	失語症	脛骨腓骨開放骨折
先週頭痛	頭痛	網膜静脈分枝閉塞症
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	小脳橋角部腫瘍
失語持続	失語症	先天性のう胞肺
ＧＣＡ	巨細胞動脈炎	下腿発赤
大動脈弁硬化症	大動脈弁狭窄症	腹水症
多発筋炎	多発性筋炎	急性骨髄性白血病
呼吸促迫症状	呼吸促迫	関節リウマチ・膝関節
大腿骨骨頭壊死	大腿骨頭壊死	高血圧症
呼気喘鳴	喘鳴	ポリープ
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	単純性便秘
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	食道未分化癌
次週左気胸	気胸	運動誘発性喘息
内分泌機能不全	内分泌機能異常	家族性高リポ蛋白血症２ｂ型
熱	発熱	上腸間膜動脈解離
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	上肢浮腫
軽度音声障害	音声障害	外耳炎
緑膿菌腸炎	緑膿菌性腸炎	転移性肝腫瘍
ドレーン出血	出血	ＭＲＣＮＳ感染症
副鼻腔転移	副鼻腔癌	大腿部腫脹
原発不明癌頸部転移	原発不明癌	仮性膵のう胞
発熱中	発熱	大腿骨外顆骨折
再発腫瘤	腫瘤	結核腫
右錐体路障害	錐体路障害	ＨＣＡＨＣ
犬吠様咳嗽	咳	血性胸水
両下肢筋痛	下肢筋肉痛	小細胞肺癌
左室ブロック波形	心電図異常	膀胱腸瘻
有痛性腫瘤	腫瘤	神経細胞腫瘍
難治性冠攣縮性狭心症	冠攣縮性狭心症	増殖性網膜症
起床時頭痛	頭痛	足痛
Ⅱ型房室ブロック	房室ブロック	心室内血栓症
眼白内障	白内障	前頭部痛
慢性下気道感染	急性気管支炎	重症急性膵炎
乳頭様腎盂腫瘍	腎盂乳頭状癌	脱出性内痔核
喀痰付着	喀痰	肺未分化癌
両側下腿潰瘍	下腿皮膚潰瘍	急性小脳性失調症
心肺停止後蘇生	心肺停止	細菌感染症
ＳＣＤ	脊髄小脳変性症	出血傾向
無症候性腸アメーバ症	腸アメーバ症	上葉非小細胞肺癌
手首痛	手部痛	慢性疼痛
頸部食道癌	頚部食道癌	ＭＲＣＮＳ敗血症
症候性てんかん発症	症候性てんかん	二次性糖尿病
左腎血管腫	腎血管腫	くも膜のう胞
地誌的失認	失認	胸部異常陰影
命令性幻聴	幻聴	紅色丘疹
子宮体癌Ⅱ期	子宮体癌	反射亢進
両側副腎腫瘍	副腎腫瘍	運動失行
左顔面神経麻痺症状	顔面神経麻痺	下肢痛
左顔面痛覚障害	片側痛覚鈍麻	口腔乾燥症
顎部痛	顎痛	新生児皮膚硬化症
元々疼痛	疼痛	急性網膜壊死
粘膿性鼻汁	鼻汁	脊柱管狭窄症
膣原発横紋筋肉腫	横紋筋肉腫	発赤
卵巣嚢腫ＯＰ	卵巣のう腫	手指腫脹
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	アレルギー
子宮筋肉腫	子宮肉腫	多発性のう胞腎
肺血管陰影増強	肺血管疾患	サルモネラ感染症
頭頸部放線菌症	放線菌症	共通房室口
腎機能障害	腎機能低下	椎骨脳底動脈循環不全
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	遺残性頚動脈脳底動脈吻合
冠動脈−肺動脈瘻	肺動脈瘻	過換気症
嚥下時疼痛	嚥下痛	多発性肝のう胞
術後創感染	術後膿瘍	股関節症
大腸ポリープ後	大腸ポリープ	特発性腎出血
右下葉扁平上皮癌	下葉肺扁平上皮癌	噴門狭窄
咳嗽法	咳	胃進行癌
高リスク前立腺癌	前立腺癌	臼蓋形成不全
門脈圧亢進	門脈圧亢進症	視野欠損
認知面低下	軽度認知障害	内出血
ノカルジア	ノカルジア症	扁桃腫瘍
右人工膝関節感染	人工膝関節感染	空気飢餓感
膿梗塞	脳梗塞	遺伝性脳腫瘍
下大静脈狭窄	大静脈狭窄症	ジベルばら色粃糠疹
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	中皮腫
左横隔膜弛緩症	横隔膜弛緩症	鼡径部腫脹
火傷	熱傷	ビッカースタッフ脳幹脳炎
入眠困難感	不眠症	子宮頚部びらん
非定型カルチノイド腫瘍	カルチノイド	転移性縦隔腫瘍
軽度食欲低下	食欲不振	異物肉芽腫
尿管結石有	尿管結石症	神経症性抑うつ状態
両下腿壊疽性膿皮症様潰瘍	膿皮症	鼻涙管閉鎖症
冠攣縮型狭心症	冠攣縮性狭心症	刺虫アレルギー
恥骨骨髄炎	骨髄炎	肺野円形陰影
かすみ目	視力低下	そう痒
眩暈消失	めまい	頭部皮下血腫
手指関節腫脹	関節炎	動脈狭窄
ＳＰＮ	充実性偽乳頭状腫瘍	運動ニューロン疾患
夜間嘔気	嘔気	濾胞性甲状腺腺腫
左足背発赤	下腿発赤	腎明細胞肉腫
女性器クラミジア感染症	クラミジア感染症	好酸球増加症
血液凝固障害	血液凝固異常	急性小脳性失調症
慢性的な呼吸困難	呼吸困難	上葉無気肺
右肺下葉肺炎	肺炎	胸痛
低酸素虚血性脳症	低酸素性脳症	連合弁膜症
左大葉性肺炎	大葉性肺炎	高血糖症
膵臓癌術後再発	膵癌	覚醒剤依存症
足底湿疹	足湿疹	慢性滲出性中耳炎
歩行ふらつき	めまい	甲状腺腫
結腸縫合不全	縫合不全	多量出血
多発肝血管腫	多発性肝血管腫	尿管癌
紅色腫瘤	腫瘤	急性呼吸窮迫症候群
気管支閉鎖症	気管支閉鎖	胸壁腫瘍
神経アミロイドーシス	アミロイドーシス	耳下部痛
夜疼痛	疼痛	環指膿瘍
咽頭粘膜発赤	発赤	慢性疼痛
時々不整脈	不整脈	鼻腔腫瘍
多発性リンパ節転移	多部位リンパ節転移	心室性二段脈
新生児死亡	原因不明の死亡	縦隔リンパ節腫脹
最近花粉症	花粉症	ガス壊疽
食道空腸吻合部狭窄	吻合部狭窄	肝腫瘍
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	仙骨部褥瘡
右頬部擦過傷	頬部擦過創	副腎出血
右肺下葉癌	下葉肺癌	血性胸水
腎結石多発	腎結石症	腰椎すべり症
ＥＢウイルス初感染	ＥＢウイルス感染症	筋肉痛
外表奇形	奇形	発作性上室頻拍
急性膵臓炎	急性膵炎	腹腔内膿瘍
Ｉｓｐポリープ	大腸ポリープ	転移性肝腫瘍
咽頭部発赤	発赤	下肢麻痺
頭部腫瘍	頭部皮下腫瘍	多発性皮下腫瘤
遅発性発疹	発疹	行動緩慢
肺炎悪化	肺炎	大動脈弁弁膜症
朝痰	喀痰	多発性小脳梗塞
子宮体癌Ⅳ期	子宮体癌	ＭＥＬＡＳ症候群
骨外腫瘤形成	腫瘤	女性化乳房症
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	脳挫傷
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	そう痒
左下副甲状腺腺腫	副甲状腺腺腫	慢性感染性貧血
単形性ＶＴ	非持続性心室頻拍	特発性大腿骨内顆骨壊死
特発性心室細動	心室細動	気管支喘息
高脂血症高脂血症	高脂血症	下腿痛
白色調腫瘍	腫瘍	膝関節痛
左頬部有棘細胞癌	頬部有棘細胞癌	帯状疱疹
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	脾悪性リンパ腫
脊柱起立筋膿瘍	筋膿瘍	肺未分化癌
左踵骨骨折	踵骨骨折	踵部悪性黒色腫
胃癌幽門狭窄	幽門狭窄症	Ｃ型肝硬変
拡張能障害	心不全	脊索腫
小腸静脈瘤破裂	食道静脈瘤破裂	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
右上肢振戦	一側上肢振戦	周期性浮腫
中枢性甲状腺機能低下症	甲状腺機能低下症	脳室内出血
左肺動脈閉塞	肺動脈狭窄症	脳血管障害性パーキンソン症候群
単純性網膜症	網膜症	側頭葉膠芽腫
両眼性複視	複視	慢性顎骨骨髄炎
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	未破裂脳動脈瘤
右胸腔内腫瘍	腫瘍	腫瘤
尿もれ	尿失禁症	幻覚
下肢筋力低下自覚	筋力低下	難治性腹水
右足静脈瘤	静脈瘤	下肢皮膚潰瘍
上気道浮腫	咽頭浮腫	ざんごう足
複雑型熱性痙攣	熱性痙攣	皮下結節
吻合部浮腫	浮腫	Ｂ型肝硬変
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	声帯ポリープ
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	下痢症
子宮頸部頸管狭窄	子宮頚管狭窄症	脳悪性リンパ腫
呼吸喘鳴	喘鳴	網膜中心動脈閉塞症
口腔内乾燥	口腔乾燥症	肥満症
脊椎管狭窄症	脊柱管狭窄症	骨髄増殖性疾患
ヘルペス髄膜炎	髄膜炎	多指症
左股関節破壊	股関節症	腹膜癒着
左前庭障害	前庭障害	眼球偏位
膠原繊維性腸炎	腸炎	頭痛
食道期軽度障害	嚥下障害	不規則睡眠
右外腸骨静脈狭窄	静脈狭窄	顎下腺多形腺腫
妊娠発覚	妊娠	縦隔腫瘍
両膝関節症	膝関節症	関節リウマチ
類もやもや病	もやもや病	頭痛
呼内疾患ベース肺炎	肺炎	ポリープ
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	原発性胆汁性胆管炎
白色粘性痰	喀痰	下腿皮膚潰瘍
食道癌２病変	食道癌	口腔乾燥症
右卵巣奇形腫	卵巣奇形腫	好酸球増加症
感冒罹患	感冒	ＱＴ短縮症候群
血腫像	血腫	ヘルペス脳炎
ｌｙｍｐｈｏｍａ	悪性リンパ腫	気管支狭窄症
左足首骨折	足関節骨折	膵漿液性のう胞腫瘍
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	小脳動脈狭窄
眼振誘発	眼振	先天性蜂巣状肺
急性ウイルス性脳炎	ウイルス性脳炎	慢性疼痛
掻痒等	そう痒	下痢症
労作時呼吸困難感軽度	労作時呼吸困難	頚部転移性腫瘍
逆流性食道炎症状	逆流性食道炎	ＡＬＫ融合遺伝子陽性非小細胞肺癌
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	左心不全
子宮筋腫大	子宮筋腫	肝機能障害
ヘルペス感染症	ヘルペスウイルス感染症	ＶＡＴＥＲ症候群
抑うつあり	うつ状態	上肢痛
出血腫脹	出血	甲状腺乳頭癌
急性感音性難聴	感音難聴	ピーナッツアレルギー
肺塞栓既往	肺塞栓症	胸骨周囲炎
リンパ節多発転移	多部位リンパ節転移	無気肺
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	吻合部狭窄
イレウスリスク高い	イレウス	リンパ浮腫
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	洞不全症候群
分類不能型免疫不全	免疫不全	閉塞性動脈硬化症
高度拘束性換気障害	拘束性換気障害	胆道閉鎖症
非典型的胸痛	胸痛	末梢前庭障害
ＭＲＳＡ感染	ＭＲＳＡ感染症	上皮性顎骨のう胞
肝多発腫瘤	肝腫瘤	慢性咳嗽
左大腿骨病的骨折	大腿骨病的骨折	誤嚥性肺炎
Ｓ状結腸癌術後肝転移	転移性肝癌	声門浮腫
棘波	心電図異常	ＭＲＳＡ腸炎
黄色痰自己喀出	膿性痰	ケトン性低血糖症
心膜腔内播種	転移性心腫瘍	椎骨動脈瘤
耳痛	耳痛症	腹部圧痛
四肢末端しびれ	しびれ感	脂質異常症
内頸動脈狭窄	内頚動脈狭窄症	ＨＴＬＶ−１感染症
胃部分壊死	壊死	腰殿部痛
転倒受傷	外傷	粉瘤
左急性感音難聴	感音難聴	顔面骨骨折
タール便少量	黒色便	大動脈弁狭窄症
切除不能胃癌	胃癌	下顎骨骨折
後頭葉脳出血	脳出血	認知症
隅角結節	虹彩結節	慢性腎臓病
落ち着かなさ	多動性障害	腹壁下血腫
脊椎多発圧迫骨折	圧迫骨折	逆向性健忘
左傍脊柱筋膿瘍	筋膿瘍	放線菌症性敗血症
Ⅰ型ＤＭ	糖尿病	ＭＲＳＡ敗血症
多発ＬＮ転移	多部位リンパ節転移	反復性胸痛
右角膜ヘルペス	ヘルペス角膜炎	ＡＶＭ
大腸粘膜癌	癌	鎖骨下動脈閉塞症
大動脈損傷	上大動脈損傷	スルーダー神経痛
仙骨前腫瘤	腫瘤	無機能腎
前頭葉脳出血	脳出血	突発性発熱
社会不安症	不安神経症	後天性後鼻孔狭窄
左頚部食道傍リンパ節転移	リンパ節転移	湿疹
時折物忘れ	健忘症	腹水症
左頬部未分化腺癌	癌	多剤耐性腸球菌感染症
ＩＩ型ＤＭ	２型糖尿病	子宮頚管上皮内癌
脊椎管狭窄	脊柱管狭窄症	上腕骨骨髄炎
膨満　グル音正常	腹部膨満	心原性ショック
顔面神経麻痺静的再建	顔面神経麻痺	陰茎びらん
低分化性扁平上皮癌	癌	尿閉
左房内粘液腫	心臓粘液腫	嘔気
重症うつ病	うつ病	肺胞出血
左肺下葉浸潤影	胸部異常陰影	乳腺線維腫
中葉舌区症候群	中葉無気肺	化膿性関節炎・胸鎖関節
膵管炎	膵炎	２型糖尿病
軟部組織腫瘤	腫瘤	卵巣悪性腫瘍
腫瘤構造	腫瘤	腸間膜リンパ節腫脹
慢性誤嚥	嚥下障害	異常腹水
Ｇｍ敗血症	敗血症	多量出血
右大腿部蜂窩織炎	大腿部蜂巣炎	多発性ラクナ梗塞
病的腹水	腹水症	蛋白漏出性胃腸症
慢性疲労	疲労感	上腕骨粉砕骨折
膿性喀痰	膿性痰	大葉性肺炎
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	胸部不快感
癌再発	癌	髄膜炎
胆汁うっ滞型	胆汁うっ滞	肛門部びらん
肺門腫瘤	縦隔腫瘍	放射線皮膚炎
両膝関節疼痛	膝関節痛	腸アメーバ症
右鎖骨転移	骨転移癌	直腸穿孔
緑内症	緑内障	正球性正色素性貧血
夕方痛み	疼痛	前立腺上皮内腫瘍
左側副部痛	側腹部痛	分水界梗塞
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	ＰＣＷＨ
心窩部自発痛	心窩部痛	骨盤転移
リンパ節腫大傾向	リンパ節腫大	下大静脈血栓症
時々尿失禁	尿失禁症	睡眠障害
左臀部悪性軟部腫瘍	殿部悪性軟部腫瘍	慢性遊走性紅斑
低血糖遷延	低血糖	頚椎症性神経根症
右中大脳動脈閉塞症	中大脳動脈閉塞症	大腿腫瘍
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	胃腸奇形
発熱コントロール	発熱	眼精疲労
右下腿蜂窩織炎	下腿蜂巣炎	顔面浮腫
膿瘍形成	膿瘍	持続熱
右尿管損傷	尿管損傷	脳虚血症
感染性心内膜症	感染性心内膜炎	乾性角結膜炎
ブドウ球菌検出	ぶどう球菌感染症	内頚動脈閉塞症
副腎皮質機能不全	副腎皮質機能低下症	脊髄小脳変性症
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	夢遊症
両側網膜剥離	網膜剥離	骨盤内良性軟部腫瘍
播種性血管内凝固症	播種性血管内凝固	夏期熱
肺野肺門部異常陰影	肺門部異常陰影	不規則睡眠
右房浸潤	乳房悪性腫瘍	肺動脈狭窄症
屈筋腱鞘炎	腱鞘炎	書字障害
肺結節陰影	胸部異常陰影	多形紅斑
呼吸困難感等自覚症状	呼吸困難	ウイルス性肺炎
原発性肺腫瘍	肺腫瘍	脊髄脂肪髄膜瘤
右下腿コンパートメント症候群	下腿コンパートメント症候群	パルボウイルス感染症
右鎖骨上窩リンパ節腫大	鎖骨上リンパ節腫脹	前立腺肥大症
右鼡径部腫脹	鼡径部腫脹	気分異常
低悪性度リンパ腫	ホジキンリンパ腫	下腿皮膚潰瘍
右側胸部皮下結節	皮下結節	関節リウマチ・肘関節
両側卵巣チョコレート嚢胞	チョコレートのう胞	脳塞栓症
回盲部悪性リンパ腫	悪性リンパ腫	倦怠感
陰部腫脹	陰のう腫大	胞状腺腫
腹水浸出	腹水症	クラミジア感染症
ＴＡＡ	胸部大動脈瘤	リンパ性白血病
腸管皮膚瘻	腸瘻	錐体外路系疾患
ライン感染	カテーテル感染症	再発卵巣癌
多発擦過傷	擦過創	急性疼痛
脂質異常	脂質異常症	膀胱尿管逆流
肺嚢胞感染	肺のう胞	腫瘍
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	甲状腺未分化癌
脾結核	結核	マラセチア毛包炎
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	麻疹
肺抗酸菌感染症	肺非結核性抗酸菌症	肩関節前方亜脱臼
２型大腸癌	大腸癌	急性肺クリプトコッカス症
両眼網膜症	網膜症	抗アレルギー薬中毒
左眼結膜炎	結膜炎	頬部痛
右肺原発腺癌	肺腺癌	骨盤子宮内膜症
ＣＲＥＳＴ症候群	クレスト症候群	人工気胸
感覚神経障害	知覚障害	先天性蜂巣状肺
物忘れ	健忘症	腹膜播種
脳筋症	ミトコンドリア脳筋症	歯痛
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	肺血栓塞栓症
左大腿骨骨腫瘍	大腿骨腫瘍	回盲部憩室炎
膿瘍縮小	膿瘍	夜間頻尿症
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	ＨＤＬＳ
肝内転移	転移性肝腫瘍	睡眠薬依存
膵管内乳頭粘液腫瘍	膵管内乳頭粘液性腫瘍	大腿骨転子部骨折
胃癌多発骨転移	胃癌骨転移	白斑
僧房弁疣贅	疣贅	項部痛
左膝窩動脈瘤	膝窩動脈瘤	症状精神病
腹部背部痛	背部痛	下肢の動脈瘤
アルコール性ニューロパチー	アルコール性多発ニューロパチー	直腸損傷
体幹部発赤	発赤	海綿状血管腫
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	動眼神経麻痺
下部消化管穿孔	腸穿孔	結節性紅斑
Ｔ字杖歩行可能	歩行障害	脊髄損傷
鎖骨上リンパ節腫大	鎖骨上リンパ節腫脹	骨腫瘤
右大腿ヘルニア嵌頓	大腿ヘルニア嵌頓	食道癌
大腫瘤影	腫瘤	趾皮膚潰瘍
双極２型障害	２型双極性障害	足部変形
感染性腹部動脈瘤	感染性腹部大動脈瘤	足部絞扼性神経障害
ヘルペス性脳炎	サル痘	ＨＤＬＳ
不安症様	不安神経症	顎変形症
右前額部痛	前頭部痛	ＡＩＤＳ
右胸膜播種	胸膜播種	肩部痛
骨折病変	骨折	前糖尿病
半月体形成糸球体腎炎	半月体形成性糸球体腎炎	鉄色素沈着
筋力低下著明	筋力低下	転移性肝癌
下肢骨折	骨折	多形紅斑
付属器圧痛	圧痛	感染後尿道狭窄
アスピリンアレルギー	アスピリン不耐症	心原性小脳梗塞
固形腫瘍	腫瘍	メサンギウム増殖性糸球体腎炎
嘔吐出現	嘔吐症	慢性膿皮症
統合失調症残遺状態	統合失調症	１型糖尿病性腎症第１期
右上肢不全片麻痺	不全片麻痺	後鼻漏
低血糖生	低血糖	くも膜下出血
劇症型肺炎球菌性敗血症	肺炎球菌性敗血症	胸髄神経根障害
左大腿蜂窩織炎	蜂窩織炎	下肢静脈血栓症
発熱有	発熱	巨大子宮筋腫
頭位性回転性めま	体位性めまい	眼窩悪性リンパ腫
不眠考	不眠症	寛骨臼骨折
全失語	全失語症	ＡＩＤＳ
口唇紅潮	紅潮	多形紅斑
開腹腫瘤	腫瘤	妊娠糖尿病
左尺骨神経障害	尺骨神経麻痺	感覚運動障害
外側部乳癌	乳癌	脊椎カリエス後遺症
脳幹部神経膠腫	脳幹神経膠腫	転移性肝腫瘍
両足関節以遠しびれ感	しびれ感	卵巣子宮内膜症のう胞
左再発性気胸	続発性気胸	胃食道逆流症
胃のむかつき	悪心	中耳炎
気管性喘息	気管支喘息	よろめき感
痒疹結節散在	痒疹	全身性浮腫
日中下痢	下痢症	行動緩慢
骨粗鬆症有	骨粗鬆症	ＣＡＤＡＳＩＬ
先天性胆管欠損	胆管先天奇形	手背部痛
左深部静脈血栓症	深部静脈血栓症	子宮頚管ポリープ
冠性Ｔ波	心電図異常	Ｘ連鎖無ガンマグロブリン血症
多発胸膜肥厚斑	胸膜肥厚	下部食道癌
カンジダ眼内炎	眼内炎	水疱性多形紅斑
副腎転移	転移性副腎腫瘍	大腿骨骨折
左緊張性気胸	緊張性気胸	直腸閉鎖
度腟壁裂傷	腟裂傷	気胸
仙骨部腫瘤	腫瘤	項部痛
帯状疱疹再燃	帯状疱疹	全身発疹
左前胸部腫瘤	前胸部腫瘤	鼡径部痛
喘息症状	咳喘息	体感消失
ふらつく気	よろめき歩行	大葉性肺炎
拡張障害型心不全	心不全	腰椎椎間板炎
アカシジア症状	錐体路障害	大腸ポリープ
間歇的腹痛	腹痛症	四肢浮腫
左肺舌区扁平上皮癌	肺扁平上皮癌	急性心筋梗塞後心室中隔穿孔
星状細胞腫	星細胞腫	頬部腫脹
急性腎障害	腎障害	下肢浮腫
左鎖骨上リンパ節腫脹	鎖骨上リンパ節腫脹	痙攣
陳旧性脳出血	脳出血	咽頭発赤
良性下垂体腫瘍	下垂体腫瘍	非浸潤性乳癌
腸雑音聴取可	異常腸音	陳旧性腰椎骨折
左側頭部帯状疱疹	帯状疱疹	膝窩部痛
左肺原発性肺癌	原発性肺癌	前房出血
頭蓋内出血性病変	非外傷性頭蓋内出血	腸管出血性大腸菌感染症
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	鼻副鼻腔腫瘍
右披裂部腫瘍	腫瘍	偽性イレウス
両膝変形	変形性膝関節症	眼角基底細胞癌
表在性腫瘍	腫瘍	再発性脳梗塞
左母指多指症	副母趾	足痛
両側側脳室軽度拡大	脳室拡大	ＡＩＤＳ
脈性右室心筋症	不整脈原性右室心筋症	口腔出血
アルコール性末梢神経障害	アルコール性多発ニューロパチー	鼻汁
縦隔炎併発	縦隔炎	顔面血管腫
暗紅色斑	紅斑症	嚥下痛
骨盤圧痛	骨盤痛	発赤
骨巨細胞腫瘍	骨巨細胞腫	腟癌
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	上葉非小細胞肺癌
気管支喘息発症	気管支喘息	急性気管支炎
分葉状嚢胞性腫瘤	腫瘤	早発性黄疸
胆管拡張	胆管拡張症	代償性発汗
