出現形	正解	予測
全身性細菌感染症	細菌感染症	アルカプトン尿性関節症
脳髄膜瘤	髄膜脳瘤	脾性好中球減少症
水頭症症状	水頭症	拒絶反応
小血栓	血液凝固異常	頚動脈ステント植え込み状態
右耳失聴	聴覚消失	下腿静脈血栓症
統合失調症合併	統合失調症	直腸Ｓ状部悪性腫瘍
胃痛症状	胃痛	反復性肘関節脱臼
急性期ＨＩＶ感染症	ＨＩＶ感染症	頬腔異物
右下肢運動障害	四肢運動障害	外傷性嗅神経損傷
炎症性脱髄性多発根神経炎	慢性炎症性脱髄性多発神経炎	心因性視力障害
上行結腸腫瘤	腫瘤	４分の３冠粗造
過食症状	過食症	疲労感
疾病不安	不安障害	ラテックスアレルギー
肺癌手術	肺癌	腟癒着
色素脱失	炎症後色素脱失	脳対側損傷
膿貯留	膿瘍	連鎖球菌性胸膜炎
片側副腎腫瘍	副腎腫瘍	ピアソン症候群
リンパ節腫脹	リンパ節腫大	割創
右椎骨動脈巨大血栓化動脈瘤	椎骨動脈瘤	顕微鏡的多発血管炎
カテ感染	カテーテル感染症	乱視
安心感	心気症	髄液混濁
左鼡径ヘルニア再発	鼡径ヘルニア	腫瘍性大腿骨病的骨折
胃食道静脈瘤破裂	食道静脈瘤破裂	ヌーナン症候群
左足背蜂窩織炎	足背蜂巣炎	形質細胞白血病
右胸水貯留	胸水貯留	先天性巨大動脈瘤
暗青色斑	青色母斑	肺カルチノイド
ＨＣＶ陽性	Ｃ型肝炎ウイルス感染	動脈還流異常
疲労感生	疲労感	孤発性クロイツフェルト・ヤコブ病
感染性静脈血栓症	静脈血栓症	脳動静脈奇形破裂によるくも膜下出血
両側腎腫大	腎腫大	骨盤内臓器損傷・骨盤腔に達する開放創合併なし
過敏性膀胱炎	膀胱炎	副子破損
包交時出血	出血	先天性腹部奇形
右坐骨骨折	坐骨骨折	若年型ＧＭ１ガングリオシドーシス
右耳下腺腫脹	耳下腺腫脹	耳管閉塞症
進行肺癌	肺癌	１型糖尿病性胃腸症
肋骨起始部骨転移	肋骨転移	筋肉内血腫
外傷性変化	外傷	非外傷性低脳圧症
中等度精神遅滞	中等度知的障害	二次性会陰裂傷
先天性左股関節脱臼	先天性股関節脱臼	爪下挫滅傷
リポフスチン沈着	神経セロイドリポフスチン症	ＧＶＨＤ・骨髄移植後
鮮血痰	血痰	妊娠性反復性黄疸
壊死性変化	壊死	心臓粘液腫
溶連菌感染	溶連菌感染症	頚肩腕症候群
局所発赤	発赤	少関節型若年性関節炎・手関節
不整脈チーム	不整脈	角膜異物
中等度ＣＯＰＤ	慢性閉塞性肺疾患	蜂巣炎
胸部圧痛	圧痛	皮膚原発性未分化大細胞リンパ腫
両上肢痛	上肢痛	切歯破折
気分不快症状	悪心	脳表ヘモジデリン沈着症
右上腕骨近位端粉砕骨折	上腕骨近位端粉砕骨折	側胸部悪性黒色腫
乳突蜂巣	乳様突起炎	外傷性血気胸・胸腔に達する開放創合併あり
褥創形成	褥瘡	脈絡膜転移癌
ガマ腫	がま腫	上顎セメント質腫
膀胱腫瘍再発	膀胱腫瘍	新生児結膜炎
夜間せん妄状態	せん妄	神経栄養性角結膜炎
神経系腫瘍	腫瘍	１秒率低下
クッシング徴候	クッシング症候群	硝子体異物残留
先天性側弯	肋骨異常を伴う先天性側弯症	前立腺萎縮
非定型抗酸菌肺炎	肺炎	若年性パーキンソン症候群
軽度甲状腺腫大	甲状腺腫	鼻部外傷性腫脹
手足痺れ	四肢しびれ	陰のうそう痒症
節外性濾胞辺縁帯リンパ腫	脾辺縁帯リンパ腫	顎顔面開放骨折
左下葉肺癌	下葉肺癌	虚血性心疾患
Ｋｌｅｂｓｉｅｌｌａ　ｐｎｅｕｍｏｎｉａｅ敗血症	新生児クレブシエラ敗血症	サイトメガロウイルス性肝炎
若年性認知症	認知症	新生児脳出血
外腸骨域リンパ節腫大	リンパ節腫大	１型糖尿病性腎症第５期
貧血高度	貧血	眼球裂傷
腰部腫瘍	腰椎部腫瘍	肋骨外傷
鼠径ヘルニア	鼡径ヘルニア	小手症
分化型管状腺癌	癌	転移性胸壁腫瘍
侵襲性肺アスペルギウス症	侵襲性肺アスペルギルス症	先天性白内障
孤発性ＣＪＤ	孤発性クロイツフェルト・ヤコブ病	サルモネラ敗血症
右下葉結節影	胸部異常陰影	陰のう炎
軽度左軸偏位	心電図左軸偏位	動脈潰瘍
左頚部結核性リンパ節炎	結核性リンパ節炎	インフルエンザ菌肺炎
食道がん	食道癌	植込型カテーテルポート閉塞
肛門部発赤	発赤	上腕動脈瘤
脳室拡大進行	脳室拡大	遺伝性歯の形成異常
下腿潰瘍	下腿皮膚潰瘍	サットン母斑
小脳転移	転移性脳腫瘍	連鎖球菌食中毒
腎盂軽度拡張	腎盂拡張	黄斑ジストロフィー
腫瘍指摘	腫瘍	Ｂ型急性肝炎
心臓原発性悪性リンパ腫	心臓悪性リンパ腫	小指腱性マレット指
準夜帯嘔気	嘔気	急性細菌性心膜炎
成人Ｓｔｉｌｌ病	成人スチル病	副腎皮質機能亢進症
脳血管疾患	脳血管障害	腱付着部炎
左膝窩部痛	膝窩部痛	産褥敗血症
非浸潤性尿路上皮癌	尿管尿路上皮癌	盲腸潰瘍
下咽頭がん	下咽頭癌	ヘルペスウイルス性外耳炎
両上肢痺れ	上肢しびれ	咬合平面の異常
混合性肝癌	肝癌	ヒスタミン様症候群
甲状腺痛	甲状腺炎	腰椎部挫傷
少量血便	血便	ウェルニッケ失語症
脳梗塞有	脳梗塞	示指ＭＰ関節挫傷
痕発赤	発赤	少関節型若年性関節炎・手関節
不消化便	消化不良性下痢	術後消化管出血性ショック
末梢性めまい	めまい症	１型糖尿病性眼筋麻痺
左上腕骨肉腫	上腕骨骨肉腫	グラム陽性菌敗血症
四肢型運動失調	運動失調	外傷性嗅神経損傷
産生胃癌	胃癌	静脈洞欠損症
下肢冷感軽度	下肢冷感	非医学的人工妊娠中絶
左室内同期不全	左室不全	両側性反回神経麻痺
左脛腓骨骨折	腓骨骨折	半球間硬膜下血腫・頭蓋内に達する開放創合併あり
漿液性腺腫	卵巣漿液性腺腫	小児もやもや病
日本海裂頭条虫	日本海裂頭条虫症	橈骨骨肉腫
先天性脳血管異常	脳動静脈奇形	汗管腫
臀部皮疹	発疹	歯槽骨萎縮
歩行時軽度跛行	跛行	胃十二指腸クローン病
心室中隔扁平化	心室中隔欠損症	擦過皮下血腫
フルニエ壊疽	外陰部壊死性筋膜炎	職業喘息
肝芽腫再発	肝芽腫	側胸部膿瘍
状血管腫	血管腫	前腕有棘細胞癌
卵巣癌破裂	卵巣癌	膝関節伸展拘縮
右下腿疼痛	下腿痛	白内障術後結膜炎
軽度眼球突出	眼球突出症	不完全型心内膜床欠損症
前頭葉障害	前頭葉症候群	筋電図異常
歯牙損傷	切歯破折	胎児水腫のための母体管理
両側乳糜胸水	胸水貯留	新生児帽状腱膜下出血
肺門部リンパ節腫大	肺門リンパ節腫脹	播種性スポロトリコーシス
麻疹罹患歴	麻疹	趾間挫傷
尿漏れ	尿失禁症	急性胃炎
心膜播種	腹膜播種	肋軟骨離断
髄液播種	腹膜播種	本態性自律神経症
左腎動脈狭窄症	腎動脈狭窄症	フェナセチン中毒
体動時創部痛	術創部痛	大腿単独欠損
後頭部皮下血腫	頭部皮下血腫	角膜着色
ＭＲＳＡ菌血症	ＭＲＳＡ感染症	趾基節骨悪性腫瘍
篩骨蜂巣	篩骨洞炎	胆のう腺腫
左退形成性星細胞腫	退形成性星細胞腫	甲状軟骨の悪性腫瘍
仮性動脈瘤切除	偽性動脈瘤	ヌーナン症候群
鼻中隔血腫	血腫	歯質くさび状欠損
左嗅裂ポリープ	ポリープ	大腿頚部骨折後遺症
労作時疲労	疲労感	孤発性クロイツフェルト・ヤコブ病
不定愁訴多	不定愁訴症	牛乳によるアナフィラキシーショック
軽度失調性構音障害	構音障害	腰部筋肉内異物残留
びらんからの出血	出血	遺伝性難聴
動揺性精神神経症状	神経症	瞼板腺分泌過多
過呼吸気味	過換気症	一側性外傷後膝関節症
真菌性感染性心内膜炎	細菌性心内膜炎	続発性血小板減少症
気道狭窄音	気道狭窄	口腔内装置不適合
未分類関節炎	関節炎	下肢奇形
左視床出血	視床出血	無鉤条虫症
骨突出部発赤	発赤	口蹄疫
神経症性うつ病	抑うつ神経症	仙骨部脊椎破裂
右浸潤影	胸部異常陰影	偽視神経炎
四肢近位筋筋力低下	筋力低下	卵巣腫瘍
左耳後部腫瘤	耳後部腫瘤	肛門管上皮内癌
右乳腺良性腫瘍	乳腺腫瘍	環指母斑細胞母斑
左尿管結石性腎盂腎炎	結石性腎盂腎炎	パラタルバー脱離
イレウス気味	偽性イレウス	薬疹
筋力低下可能性	筋力低下	頚部横紋筋肉腫
咽喉頭違和感	咽喉頭異常感症	足部悪性軟部腫瘍
前立腺癌死	前立腺癌	顆粒状角膜ジストロフィー
再度皮疹	発疹	頭部損傷・頭蓋内に達する開放創合併なし
左肩腱板損傷	肩腱板損傷	仙骨部悪性黒色腫
低形成	骨髄低形成	術後イレウス
再脱臼	脱臼	外傷性外転神経損傷
左肺動脈狭窄症	肺動脈狭窄症	自傷
肺動脈弁上狭窄	肺動脈弁上狭窄症	骨盤部悪性軟部腫瘍
後頸部発赤	発赤	少関節型若年性関節炎・手関節
血管原性浮腫	浮腫	後天性下腿欠損
偽粘液腫	粘液腫	ＫＩＴ（ＣＤ１１７）陽性胃消化管間質腫瘍
毛包向性菌状息肉症	菌状息肉症	慢性リウマチ性心膜炎
Ｂｌｕｅ　ｔｏｅ　ｓｙｎｄｒｏｍｅ	末梢動脈疾患	ペルオキシソーム病
嚢胞様腫瘤像	腫瘤	頭皮剥離
右足不随意運動	不随意運動症	胸膜癒着
婦人科癌	癌	足関節拘縮
両側眼振	眼振	甲状腺癌
爪水虫	爪白癬	膝関節部ガングリオン
子宮体癌Ｉａ期	子宮体癌	会陰切開創離開
過活動型せん妄	せん妄	転移性腹壁腫瘍
左下肢鬱滞性皮膚炎	うっ滞性皮膚炎	ミトコンドリア糖尿病・腎合併症あり
ＢＰＳＤ	認知症に重なったせん妄	血小板無力症
進行性核上麻痺	進行性核上性麻痺	腰椎棘間靱帯損傷
汎発性水痘感染症	水痘	直腸神経内分泌細胞癌
えん下障害	嚥下障害	外耳道膿瘍
左上腕悪性黒色腫	上腕部悪性黒色腫	歯冠補綴物過高
左側頭葉挫傷	脳挫傷	腓骨軟骨肉腫
虚血性肝炎	肝炎	眼瞼メルケル細胞癌
重症敗血症	敗血症	胃腸管損傷
幽門前部狭窄	幽門狭窄症	外傷性外陰血腫
圧迫移植部ネクローシス	壊死	足底基底細胞癌
子宮頸癌子宮頚癌	子宮頚癌	原始神経外胚葉腫瘍
舌乾燥	口腔乾燥症	腎血管性高血圧症
足痛い	足痛	角膜上皮剥離
円形紅斑	紅斑症	強皮症性ミオパチー
左眼後発性白内障	白内障	大腸静脈瘤
徐脈気味	徐脈	大腿骨顆上骨折後偽関節
境界性パーソナリティ障害	境界型パーソナリティ障害	妊娠中気管支炎
鼻骨折	鼻骨骨折	趾基節骨内軟骨腫
膵尾部腫瘤性病変	膵腫瘤	腹部てんかん
重症腸炎	腸炎	新生児筋性斜頚
左大腿骨転子下骨折	転子下骨折	化膿性扁桃周囲炎
左低形成腎	低形成腎	視床症候群
肺野すりガラス状陰影	肺野異常陰影	関節強直
アテローム性血栓性脳梗塞	血栓性脳梗塞	めまい発作
結腸癌肝転移	転移性肝癌	尿道膿瘍
診察時皮疹	発疹	対人関係障害
切開関連性心房粗動	心房粗動	虚血性全腸炎
硬性白斑	白斑	アンジェルマン症候群
術後不整脈	不整脈	耳介低位
広範囲脊柱管狭窄症	広範脊柱管狭窄症	肛門部周囲炎
中～低分化肝細胞癌	肝細胞癌	きのこ作業者肺
起床時咳嗽	咳	母指有棘細胞癌
腰骨骨折	腰椎骨折	パラチフス熱関節炎
血性腹水貯留	腹水症	ヘラー症候群
心理的不安	不安障害	ラテックスアレルギー
カンジダ肺炎	肺カンジダ症	大腿部蜂巣炎
右小細胞癌	小細胞肺癌	縦隔膿瘍
頬部悪性腫瘍	頬部腫瘍	家族性片麻痺性片頭痛
多源性ＰＶＣ散発	心室期外収縮	大腸憩室出血
原発性甲状腺機能低下	甲状腺機能低下症	レプトスピラ症
ヨードアレルギー	ヨード過敏症	縦隔結核
右ＩＣ動脈瘤	内頚動脈脳動脈瘤	母趾ガングリオン
顔面形成	顔面形成異常	複雑酩酊
活動性肝炎	肝炎	低在横定位
インフルエンザ陽性	インフルエンザ	反射欠如
眼球結膜浮腫	結膜浮腫	肘挫滅傷
排便なし	便秘症	直腸粘膜下腫瘍
全身性Ｃａｎｄｉｄａ感染症	カンジダ症	直腸神経内分泌細胞癌
顔面神経痛	三叉神経痛	ルリッシュ症候群
多発肺膿瘍	肺膿瘍	外傷性腎梗塞
疣贅様構造物	疣贅	多形紅斑
アルコ−ル性肝硬変	肝硬変症	境界母斑
皮質層状壊死	壊死	前置血管からの胎児失血
発熱随伴症状	発熱	発疹チフス
急性肺動脈血栓塞栓症	肺動脈血栓塞栓症	外陰上皮異形成・異型度１
両下肢深部静脈血栓症	下肢静脈血栓症	産褥子宮退縮不全
右上腕骨近位端骨折	上腕骨近位端骨折	触覚鈍麻
脳炎脳症	脳症	２型糖尿病性アシドーシス
辺縁性脳炎	脳炎	手関節症
易疲労性強い	易疲労感	急性全部性化膿性歯髄炎
せん妄生	せん妄	頚椎胸椎捻挫
右第３趾爪囲炎	爪囲炎	股関節亜脱臼二次性変股症
多発縦隔リンパ節転移	縦隔リンパ節転移	新生児直腸出血
家族性ＣＪＤ	家族性クロイツフェルト・ヤコブ病	サルモネラ敗血症
圧迫時疼痛	疼痛	悪性腫瘍に伴う貧血
症型Ａ群溶連菌感染症	溶連菌感染症	局在性網脈絡膜炎
末梢肺動脈塞栓症	動脈塞栓症	外陰上皮異形成・異型度１
歩容困難	歩行障害	先天性爪異常
脳室出血	出血	若年性特発性関節炎・膝関節
顔面痺れ	しびれ感	家族性パーキンソン病Ｙａｈｒ３
尿失禁状態	尿失禁症	内側半月のう腫
重度失調性構音障害	構音障害	小指骨性マレット指
卵巣癌Ⅲｃ期	卵巣癌	気管切開部出血
低血糖鞘状	低血糖	芽球増加を伴う不応性貧血−１
発赤潰瘍	発赤	第１手根中手関節脱臼骨折・手根骨
左下肺浸潤影	肺部異常陰影	偽視神経炎
右大脳動脈未破裂動脈瘤	脳動脈瘤	顎骨インプラント不適合
失語正常	失語症	気管支瘻
先週頭痛	頭痛	炭坑夫塵肺症
ｃｅｌｌ　ｌｅｕｋｅｍｉａ	白血病	十二指腸静脈瘤
失語持続	失語症	ＣＡＤ／ＣＡＭ冠粗造
ＧＣＡ	巨細胞動脈炎	アテローム血栓性脳梗塞・慢性期
大動脈弁硬化症	大動脈弁狭窄症	インフルエンザＢ型
多発筋炎	多発性筋炎	骨幹病的組織結合
呼吸促迫症状	呼吸促迫	趾基節骨開放骨折
大腿骨骨頭壊死	大腿骨頭壊死	紫斑型薬疹
呼気喘鳴	喘鳴	多のう胞性卵巣症候群
サイトメガロ網膜炎	サイトメガロウイルス網膜炎	急性耳痛
ＡＣＴＨ非依存性Ｃｕｓｈｉｎｇ症候群	クッシング症候群	ペルオキシソーム病
次週左気胸	気胸	下腿隆起性皮膚線維肉腫
内分泌機能不全	内分泌機能異常	反応性てんかん
熱	発熱	発疹チフス
Ｍａｌｌｏｒｙ−Ｗｅｉｓｓ症候群	マロリ・ワイス症候群	ペルオキシソーム病
軽度音声障害	音声障害	膝部胞巣状軟部肉腫
緑膿菌腸炎	緑膿菌性腸炎	延髄空洞症
ドレーン出血	出血	脊髄挫傷
副鼻腔転移	副鼻腔癌	ウェルニッケ・ポサダ病
原発不明癌頸部転移	原発不明癌	変形性胸鎖関節症
発熱中	発熱	発疹チフス
再発腫瘤	腫瘤	前腕皮膚良性腫瘍
右錐体路障害	錐体路障害	不適合輸血反応
犬吠様咳嗽	咳	胎盤機能不全症
両下肢筋痛	下肢筋肉痛	背部軟部腫瘍
左室ブロック波形	心電図異常	毛包上皮腫
有痛性腫瘤	腫瘤	前腕皮膚良性腫瘍
難治性冠攣縮性狭心症	冠攣縮性狭心症	みずかき指
起床時頭痛	頭痛	悪性ガストリノーマ
Ⅱ型房室ブロック	房室ブロック	薬剤性間質性肺炎
眼白内障	白内障	腸管破裂・腹腔に達する開放創合併あり
慢性下気道感染	急性気管支炎	細菌感染症
乳頭様腎盂腫瘍	腎盂乳頭状癌	足背部ガングリオン
喀痰付着	喀痰	淋菌性結膜炎
両側下腿潰瘍	下腿皮膚潰瘍	サットン母斑
心肺停止後蘇生	心肺停止	多胞性エキノコックス症
ＳＣＤ	脊髄小脳変性症	血小板無力症
無症候性腸アメーバ症	腸アメーバ症	脳毛細血管拡張症
手首痛	手部痛	角膜上皮剥離
頸部食道癌	頚部食道癌	特発性腎出血
症候性てんかん発症	症候性てんかん	歯髄出血
左腎血管腫	腎血管腫	女子慢性びまん性脱毛症
地誌的失認	失認	ＤＩＰ関節捻挫
命令性幻聴	幻聴	小児アトピー性湿疹
子宮体癌Ⅱ期	子宮体癌	会陰切開創離開
両側副腎腫瘍	副腎腫瘍	精巣上体のう腫
左顔面神経麻痺症状	顔面神経麻痺	円板状角膜炎
左顔面痛覚障害	片側痛覚鈍麻	ストレイン
顎部痛	顎痛	脳リピドーシスの認知症
元々疼痛	疼痛	閉経期障害
粘膿性鼻汁	鼻汁	慢性膵炎
膣原発横紋筋肉腫	横紋筋肉腫	大腿血管肉腫
卵巣嚢腫ＯＰ	卵巣のう腫	散在性網膜炎
遅発性ペースメーカー感染症	ペースメーカ植え込み後感染症	無菌性骨壊死
子宮筋肉腫	子宮肉腫	核黄疸ＩＩ期
肺血管陰影増強	肺血管疾患	腹部膿瘍
頭頸部放線菌症	放線菌症	小腸大腸クローン病
腎機能障害	腎機能低下	中枢性嘔吐症
Ｈｏｄｇｋｉｎ　Ｌｙｍｐｈｏｍａ	ホジキンリンパ腫	シャガス病脊髄炎
冠動脈−肺動脈瘻	肺動脈瘻	聴神経腫瘍
嚥下時疼痛	嚥下痛	フライ症候群
術後創感染	術後膿瘍	胸腺増殖遺残
大腸ポリープ後	大腸ポリープ	先天性魚鱗癬
右下葉扁平上皮癌	下葉肺扁平上皮癌	下背部ストレイン
咳嗽法	咳	母指有棘細胞癌
高リスク前立腺癌	前立腺癌	大網腫瘍
門脈圧亢進	門脈圧亢進症	血液ガス値異常
認知面低下	軽度認知障害	胸椎椎間板ヘルニアによる脊髄症
ノカルジア	ノカルジア症	緑膿菌性腸炎
右人工膝関節感染	人工膝関節感染	足関節両側靱帯損傷
膿梗塞	脳梗塞	局所性痙攣
下大静脈狭窄	大静脈狭窄症	病巣性口腔ムチン症
十二指腸穿通性潰瘍	穿通性十二指腸潰瘍	硬口蓋骨異常
左横隔膜弛緩症	横隔膜弛緩症	精神衰弱
火傷	熱傷	Ｄ群連鎖球菌敗血症
入眠困難感	不眠症	先天性大動脈弁閉鎖不全症
非定型カルチノイド腫瘍	カルチノイド	足部良性軟部腫瘍
軽度食欲低下	食欲不振	過強陣痛
尿管結石有	尿管結石症	骨盤切断術後
両下腿壊疽性膿皮症様潰瘍	膿皮症	中毒
冠攣縮型狭心症	冠攣縮性狭心症	みずかき指
恥骨骨髄炎	骨髄炎	足関節内骨折
かすみ目	視力低下	下肢形成不全
眩暈消失	めまい	出血性十二指腸潰瘍
手指関節腫脹	関節炎	重度栄養失調
ＳＰＮ	充実性偽乳頭状腫瘍	動脈還流異常
夜間嘔気	嘔気	急性細菌性心膜炎
左足背発赤	下腿発赤	少関節型若年性関節炎・手関節
女性器クラミジア感染症	クラミジア感染症	手指伸筋腱断裂
血液凝固障害	血液凝固異常	頬骨変形治癒骨折
慢性的な呼吸困難	呼吸困難	先天性赤血球形成異常性貧血
右肺下葉肺炎	肺炎	ＨＥＬＬＰ症候群
低酸素虚血性脳症	低酸素性脳症	耳の気圧性外傷
左大葉性肺炎	大葉性肺炎	馬尾神経腫瘍
膵臓癌術後再発	膵癌	外傷性動脈血腫
足底湿疹	足湿疹	膝部有棘細胞癌
歩行ふらつき	めまい	胃十二指腸クローン病
結腸縫合不全	縫合不全	足痛
多発肝血管腫	多発性肝血管腫	分娩時新生児脳出血
紅色腫瘤	腫瘤	植込型除細動器不全
気管支閉鎖症	気管支閉鎖	狭隅角
神経アミロイドーシス	アミロイドーシス	小脳動脈血栓症
夜疼痛	疼痛	閉経期障害
咽頭粘膜発赤	発赤	上腕動脈瘤
時々不整脈	不整脈	角膜異物
多発性リンパ節転移	多部位リンパ節転移	嗅覚障害
新生児死亡	原因不明の死亡	カンジダ性肉芽腫
最近花粉症	花粉症	下腹神経叢損傷
食道空腸吻合部狭窄	吻合部狭窄	しらみ媒介性回帰熱
クリオグロブリン性血管炎	クリオグロブリン血症性血管炎	巣状腎硬化症
右頬部擦過傷	頬部擦過創	先天性喘鳴
右肺下葉癌	下葉肺癌	虚血性心疾患
腎結石多発	腎結石症	部分癒着胎盤・出血を伴わない
ＥＢウイルス初感染	ＥＢウイルス感染症	心因性腹痛
外表奇形	奇形	反復性股関節脱臼
急性膵臓炎	急性膵炎	壊死性膵炎
Ｉｓｐポリープ	大腸ポリープ	趾挫傷
咽頭部発赤	発赤	上腕動脈瘤
頭部腫瘍	頭部皮下腫瘍	頚部椎間板変性症
遅発性発疹	発疹	陰のう腫瘍
肺炎悪化	肺炎	子宮頚部環状剥離
朝痰	喀痰	神経線維腫症１型
子宮体癌Ⅳ期	子宮体癌	会陰切開創離開
骨外腫瘤形成	腫瘤	四肢痙攣
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	鎖骨部打撲傷
視神経脊髄炎（ＮＭＯ）	視神経脊髄炎	偽性ミオトニア
左下副甲状腺腺腫	副甲状腺腺腫	ぶどう球菌性股関節炎
単形性ＶＴ	非持続性心室頻拍	顔面肩甲上腕型筋ジストロフィー
特発性心室細動	心室細動	母指ＭＰ関節橈側側副靱帯損傷
高脂血症高脂血症	高脂血症	口底腫瘍
白色調腫瘍	腫瘍	無水晶体性緑内障
左頬部有棘細胞癌	頬部有棘細胞癌	顎関節部擦過創
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	ペルオキシソーム病
脊柱起立筋膿瘍	筋膿瘍	原発性月経困難症
左踵骨骨折	踵骨骨折	迷路骨包耳硬化症
胃癌幽門狭窄	幽門狭窄症	胃癌
拡張能障害	心不全	プロテインＳ欠乏症
小腸静脈瘤破裂	食道静脈瘤破裂	扁平足
右上肢振戦	一側上肢振戦	肘上部外傷性切断
中枢性甲状腺機能低下症	甲状腺機能低下症	レプトスピラ症
左肺動脈閉塞	肺動脈狭窄症	アスペルギルス腫
単純性網膜症	網膜症	手関節捻挫
両眼性複視	複視	急性細気管支炎
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	ペルオキシソーム病
右胸腔内腫瘍	腫瘍	パリノー結膜炎
尿もれ	尿失禁症	化膿性膵炎
下肢筋力低下自覚	筋力低下	災害神経症
右足静脈瘤	静脈瘤	光接触皮膚炎
上気道浮腫	咽頭浮腫	高血糖性糖尿
複雑型熱性痙攣	熱性痙攣	肩皮膚良性腫瘍
吻合部浮腫	浮腫	器質性の妄想状態および幻覚妄想状態
右膀胱側壁部膀胱癌	膀胱側壁部膀胱癌	唾液瘻
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	金属歯冠修復不適合
子宮頸部頸管狭窄	子宮頚管狭窄症	巨口症
呼吸喘鳴	喘鳴	多のう胞性卵巣症候群
口腔内乾燥	口腔乾燥症	喘鳴
脊椎管狭窄症	脊柱管狭窄症	鉄沈着性白内障
ヘルペス髄膜炎	髄膜炎	松果体腫瘍
左股関節破壊	股関節症	外傷性脳症・頭蓋内に達する開放創合併なし
左前庭障害	前庭障害	大腿骨骨肉腫
膠原繊維性腸炎	腸炎	副眼瞼
食道期軽度障害	嚥下障害	カンピロバクター腸炎
右外腸骨静脈狭窄	静脈狭窄	鼻腔異物挿入後遺症
妊娠発覚	妊娠	頭部有棘細胞癌
両膝関節症	膝関節症	半身知覚障害
類もやもや病	もやもや病	背部ボーエン病
呼内疾患ベース肺炎	肺炎	悪阻
左足関節開放性脱臼骨折	足関節開放性脱臼骨折	反復性膝蓋骨脱臼
白色粘性痰	喀痰	多発開放骨折
食道癌２病変	食道癌	副甲状腺過形成
右卵巣奇形腫	卵巣奇形腫	頚椎椎間板症性脊髄症
感冒罹患	感冒	結膜のう胞
血腫像	血腫	溶血緑内障
ｌｙｍｐｈｏｍａ	悪性リンパ腫	下顎角部開放骨折
左足首骨折	足関節骨折	口唇の先天奇形
慢性血栓性肺高血圧症	慢性血栓塞栓性肺高血圧症	中毒性脊髄症
眼振誘発	眼振	示指マレット指
急性ウイルス性脳炎	ウイルス性脳炎	開散不全
掻痒等	そう痒	乾癬性関節炎・足関節
労作時呼吸困難感軽度	労作時呼吸困難	汗孔角化症
逆流性食道炎症状	逆流性食道炎	頭蓋骨異常
非代償性Ｃ型肝硬変	Ｃ型非代償性肝硬変	喉頭蓋癌
子宮筋腫大	子宮筋腫	手指神経断裂
ヘルペス感染症	ヘルペスウイルス感染症	眼筋内異物
抑うつあり	うつ状態	仙骨部脊椎破裂
出血腫脹	出血	急性角結膜炎
急性感音性難聴	感音難聴	サイトメガロウイルス肺炎
肺塞栓既往	肺塞栓症	乳腺腫大
リンパ節多発転移	多部位リンパ節転移	先天性膝関節脱臼
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	血中の向精神薬の検出
イレウスリスク高い	イレウス	先天歯
左肺下葉扁平上皮癌	下葉肺扁平上皮癌	脊髄硬膜内髄外神経鞘腫
分類不能型免疫不全	免疫不全	転移性副鼻腔癌
高度拘束性換気障害	拘束性換気障害	卵巣線維腫
非典型的胸痛	胸痛	単純ヘルペス
ＭＲＳＡ感染	ＭＲＳＡ感染症	直腸神経内分泌細胞癌
肝多発腫瘤	肝腫瘤	副腎皮質ホルモン剤副作用
左大腿骨病的骨折	大腿骨病的骨折	性腺機能低下症
Ｓ状結腸癌術後肝転移	転移性肝癌	尿道膿瘍
棘波	心電図異常	Ｉ型溶血性非球状赤血球性貧血
黄色痰自己喀出	膿性痰	淋菌性結膜炎
心膜腔内播種	転移性心腫瘍	下顎頭骨折
耳痛	耳痛症	肩部第３度熱傷
四肢末端しびれ	しびれ感	前腕骨折
内頸動脈狭窄	内頚動脈狭窄症	胸部昆虫螫
胃部分壊死	壊死	先天性腎異常
転倒受傷	外傷	胸郭出口症候群
左急性感音難聴	感音難聴	盲腸カルチノイド
タール便少量	黒色便	側頭葉悪性腫瘍
切除不能胃癌	胃癌	黒皮症
後頭葉脳出血	脳出血	ＢＬＮＡＲ感染症
隅角結節	虹彩結節	シェーグレン症候群ミオパチー
落ち着かなさ	多動性障害	開放性胃腸管損傷
脊椎多発圧迫骨折	圧迫骨折	足部ボーエン病
左傍脊柱筋膿瘍	筋膿瘍	原発性月経困難症
Ⅰ型ＤＭ	糖尿病	サルモネラ敗血症
多発ＬＮ転移	多部位リンパ節転移	先天性胸骨欠損
右角膜ヘルペス	ヘルペス角膜炎	腟熱傷
大腸粘膜癌	癌	サルコスポリジウム症
大動脈損傷	上大動脈損傷	下腿関節痛
仙骨前腫瘤	腫瘤	胸腔内血腫・胸腔に達する開放創合併なし
前頭葉脳出血	脳出血	ＢＬＮＡＲ感染症
社会不安症	不安神経症	斜台髄膜腫
左頚部食道傍リンパ節転移	リンパ節転移	先天性肺線維症
